County,Precinct,Race,Candidate,Party,Votes,VTD
CLOUD,Concordia Ward 2 Precinct 2 Exclave,Attorney General,"Schmidt, Derek  ",Republican,0,00008B
CLOUD,Concordia Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,118,000090
CLOUD,Concordia Ward 3,Attorney General,"Schmidt, Derek  ",Republican,350,000090
CLOUD,Concordia Ward 4,Attorney General,"Swain, Sarah G. ",Democratic,60,000100
CLOUD,Concordia Ward 4,Attorney General,"Schmidt, Derek  ",Republican,137,000100
CLOUD,East Lincoln,Attorney General,"Swain, Sarah G. ",Democratic,15,00011A
CLOUD,East Lincoln,Attorney General,"Schmidt, Derek  ",Republican,99,00011A
CLOUD,East Lincoln Enclave,Attorney General,"Swain, Sarah G. ",Democratic,0,00011B
CLOUD,East Lincoln Enclave,Attorney General,"Schmidt, Derek  ",Republican,0,00011B
CLOUD,East Meredith,Attorney General,"Swain, Sarah G. ",Democratic,3,000120
CLOUD,East Meredith,Attorney General,"Schmidt, Derek  ",Republican,15,000120
CLOUD,Elk Township,Attorney General,"Swain, Sarah G. ",Democratic,61,000130
CLOUD,Elk Township,Attorney General,"Schmidt, Derek  ",Republican,229,000130
CLOUD,Grant Township,Attorney General,"Swain, Sarah G. ",Democratic,18,000140
CLOUD,Grant Township,Attorney General,"Schmidt, Derek  ",Republican,97,000140
CLOUD,Lyon Township,Attorney General,"Swain, Sarah G. ",Democratic,4,000150
CLOUD,Lyon Township,Attorney General,"Schmidt, Derek  ",Republican,43,000150
CLOUD,Nelson Township,Attorney General,"Swain, Sarah G. ",Democratic,7,000160
CLOUD,Nelson Township,Attorney General,"Schmidt, Derek  ",Republican,51,000160
CLOUD,North Lawrence,Attorney General,"Swain, Sarah G. ",Democratic,4,000170
CLOUD,North Lawrence,Attorney General,"Schmidt, Derek  ",Republican,26,000170
CLOUD,Oakland Township,Attorney General,"Swain, Sarah G. ",Democratic,1,000180
CLOUD,Oakland Township,Attorney General,"Schmidt, Derek  ",Republican,22,000180
CLOUD,Shirley Township,Attorney General,"Swain, Sarah G. ",Democratic,10,000190
CLOUD,Shirley Township,Attorney General,"Schmidt, Derek  ",Republican,43,000190
CLOUD,Sibley Township,Attorney General,"Swain, Sarah G. ",Democratic,15,000200
CLOUD,Sibley Township,Attorney General,"Schmidt, Derek  ",Republican,69,000200
CLOUD,Solomon Township,Attorney General,"Swain, Sarah G. ",Democratic,36,000210
CLOUD,Solomon Township,Attorney General,"Schmidt, Derek  ",Republican,152,000210
CLOUD,South Lawrence,Attorney General,"Swain, Sarah G. ",Democratic,8,000220
CLOUD,South Lawrence,Attorney General,"Schmidt, Derek  ",Republican,16,000220
CLOUD,Starr Township,Attorney General,"Swain, Sarah G. ",Democratic,34,000230
CLOUD,Starr Township,Attorney General,"Schmidt, Derek  ",Republican,174,000230
CLOUD,Summit Township,Attorney General,"Swain, Sarah G. ",Democratic,2,000240
CLOUD,Summit Township,Attorney General,"Schmidt, Derek  ",Republican,22,000240
CLOUD,West Lincoln,Attorney General,"Swain, Sarah G. ",Democratic,17,000250
CLOUD,West Lincoln,Attorney General,"Schmidt, Derek  ",Republican,55,000250
CLOUD,West Meredith,Attorney General,"Swain, Sarah G. ",Democratic,2,000260
CLOUD,West Meredith,Attorney General,"Schmidt, Derek  ",Republican,7,000260
COFFEY,Avon Township,Attorney General,"Swain, Sarah G. ",Democratic,11,000010
COFFEY,Avon Township,Attorney General,"Schmidt, Derek  ",Republican,69,000010
COFFEY,Burlington Township,Attorney General,"Swain, Sarah G. ",Democratic,22,000020
COFFEY,Burlington Township,Attorney General,"Schmidt, Derek  ",Republican,150,000020
COFFEY,Burlington Ward 1,Attorney General,"Swain, Sarah G. ",Democratic,67,000030
COFFEY,Burlington Ward 1,Attorney General,"Schmidt, Derek  ",Republican,281,000030
COFFEY,Burlington Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,45,00004A
COFFEY,Burlington Ward 2,Attorney General,"Schmidt, Derek  ",Republican,224,00004A
COFFEY,Burlington Ward 2 Country Club Heights,Attorney General,"Swain, Sarah G. ",Democratic,0,00004B
COFFEY,Burlington Ward 2 Country Club Heights,Attorney General,"Schmidt, Derek  ",Republican,0,00004B
COFFEY,Burlington Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,58,00005A
COFFEY,Burlington Ward 3,Attorney General,"Schmidt, Derek  ",Republican,263,00005A
COFFEY,Burlington Ward 3 Exclave Caldwell's Add.,Attorney General,"Swain, Sarah G. ",Democratic,0,00005B
COFFEY,Burlington Ward 3 Exclave Caldwell's Add.,Attorney General,"Schmidt, Derek  ",Republican,0,00005B
COFFEY,Burlington Ward 3 Exclave Indust. Park #2 & 3,Attorney General,"Swain, Sarah G. ",Democratic,0,00005C
COFFEY,Burlington Ward 3 Exclave Indust. Park #2 & 3,Attorney General,"Schmidt, Derek  ",Republican,0,00005C
COFFEY,Hampden Township,Attorney General,"Swain, Sarah G. ",Democratic,17,000060
COFFEY,Hampden Township,Attorney General,"Schmidt, Derek  ",Republican,53,000060
COFFEY,Key West Township,Attorney General,"Swain, Sarah G. ",Democratic,22,000070
COFFEY,Key West Township,Attorney General,"Schmidt, Derek  ",Republican,104,000070
COFFEY,Leroy Township,Attorney General,"Swain, Sarah G. ",Democratic,35,000080
COFFEY,Leroy Township,Attorney General,"Schmidt, Derek  ",Republican,177,000080
COFFEY,Liberty Township,Attorney General,"Swain, Sarah G. ",Democratic,44,000090
COFFEY,Liberty Township,Attorney General,"Schmidt, Derek  ",Republican,198,000090
COFFEY,Lincoln Township,Attorney General,"Swain, Sarah G. ",Democratic,132,000100
COFFEY,Lincoln Township,Attorney General,"Schmidt, Derek  ",Republican,386,000100
COFFEY,Neosho Township,Attorney General,"Swain, Sarah G. ",Democratic,4,000110
COFFEY,Neosho Township,Attorney General,"Schmidt, Derek  ",Republican,47,000110
COFFEY,Ottumwa Township,Attorney General,"Swain, Sarah G. ",Democratic,71,000120
COFFEY,Ottumwa Township,Attorney General,"Schmidt, Derek  ",Republican,281,000120
COFFEY,Pleasant Township,Attorney General,"Swain, Sarah G. ",Democratic,22,000130
COFFEY,Pleasant Township,Attorney General,"Schmidt, Derek  ",Republican,82,000130
COFFEY,Pottawatomie Township,Attorney General,"Swain, Sarah G. ",Democratic,11,000140
COFFEY,Pottawatomie Township,Attorney General,"Schmidt, Derek  ",Republican,79,000140
COFFEY,Rock Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,90,000150
COFFEY,Rock Creek Township,Attorney General,"Schmidt, Derek  ",Republican,267,000150
COFFEY,Spring Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,5,000160
COFFEY,Spring Creek Township,Attorney General,"Schmidt, Derek  ",Republican,65,000160
COFFEY,Star Township,Attorney General,"Swain, Sarah G. ",Democratic,8,000170
COFFEY,Star Township,Attorney General,"Schmidt, Derek  ",Republican,59,000170
COFFEY,Burlington Ward 2 Exclave 2,Attorney General,"Swain, Sarah G. ",Democratic,0,900010
COFFEY,Burlington Ward 2 Exclave 2,Attorney General,"Schmidt, Derek  ",Republican,0,900010
COFFEY,Burlington Township Enclave 1,Attorney General,"Swain, Sarah G. ",Democratic,0,900020
COFFEY,Burlington Township Enclave 1,Attorney General,"Schmidt, Derek  ",Republican,0,900020
COFFEY,Burlington Township Enclave 2,Attorney General,"Swain, Sarah G. ",Democratic,0,900030
COFFEY,Burlington Township Enclave 2,Attorney General,"Schmidt, Derek  ",Republican,0,900030
COMANCHE,Avilla Township,Attorney General,"Swain, Sarah G. ",Democratic,3,000010
COMANCHE,Avilla Township,Attorney General,"Schmidt, Derek  ",Republican,36,000010
COMANCHE,Coldwater Township,Attorney General,"Swain, Sarah G. ",Democratic,74,000020
COMANCHE,Coldwater Township,Attorney General,"Schmidt, Derek  ",Republican,305,000020
COMANCHE,Powell Township,Attorney General,"Swain, Sarah G. ",Democratic,8,000030
COMANCHE,Powell Township,Attorney General,"Schmidt, Derek  ",Republican,31,000030
COMANCHE,Protection Township H115,Attorney General,"Swain, Sarah G. ",Democratic,22,120020
COMANCHE,Protection Township H115,Attorney General,"Schmidt, Derek  ",Republican,175,120020
COMANCHE,Protection Township H116,Attorney General,"Swain, Sarah G. ",Democratic,5,120030
COMANCHE,Protection Township H116,Attorney General,"Schmidt, Derek  ",Republican,50,120030
COWLEY,Arkansas City Ward 1 A,Attorney General,"Swain, Sarah G. ",Democratic,49,00001A
COWLEY,Arkansas City Ward 1 A,Attorney General,"Schmidt, Derek  ",Republican,77,00001A
COWLEY,Arkansas City Ward 1 A Exclave A,Attorney General,"Swain, Sarah G. ",Democratic,2,00001B
COWLEY,Arkansas City Ward 1 A Exclave A,Attorney General,"Schmidt, Derek  ",Republican,11,00001B
COWLEY,Arkansas City Ward 1 A Exclave B,Attorney General,"Swain, Sarah G. ",Democratic,0,00001C
COWLEY,Arkansas City Ward 1 A Exclave B,Attorney General,"Schmidt, Derek  ",Republican,3,00001C
COWLEY,Arkansas City Ward 1 B,Attorney General,"Swain, Sarah G. ",Democratic,38,000020
COWLEY,Arkansas City Ward 1 B,Attorney General,"Schmidt, Derek  ",Republican,95,000020
COWLEY,Arkansas City Ward 1 C,Attorney General,"Swain, Sarah G. ",Democratic,89,000030
COWLEY,Arkansas City Ward 1 C,Attorney General,"Schmidt, Derek  ",Republican,146,000030
COWLEY,Arkansas City Ward 1 D,Attorney General,"Swain, Sarah G. ",Democratic,72,000040
COWLEY,Arkansas City Ward 1 D,Attorney General,"Schmidt, Derek  ",Republican,122,000040
COWLEY,Arkansas City Ward 2 A,Attorney General,"Swain, Sarah G. ",Democratic,91,000050
COWLEY,Arkansas City Ward 2 A,Attorney General,"Schmidt, Derek  ",Republican,204,000050
COWLEY,Arkansas City Ward 2 B - 1,Attorney General,"Swain, Sarah G. ",Democratic,37,00006A
COWLEY,Arkansas City Ward 2 B - 1,Attorney General,"Schmidt, Derek  ",Republican,60,00006A
COWLEY,Arkansas City Ward 2 B - 2,Attorney General,"Swain, Sarah G. ",Democratic,26,00006B
COWLEY,Arkansas City Ward 2 B - 2,Attorney General,"Schmidt, Derek  ",Republican,58,00006B
COWLEY,Arkansas City Ward 2 C,Attorney General,"Swain, Sarah G. ",Democratic,15,000070
COWLEY,Arkansas City Ward 2 C,Attorney General,"Schmidt, Derek  ",Republican,18,000070
COWLEY,Arkansas City Ward 2 D,Attorney General,"Swain, Sarah G. ",Democratic,10,000080
COWLEY,Arkansas City Ward 2 D,Attorney General,"Schmidt, Derek  ",Republican,22,000080
COWLEY,Arkansas City Ward 3 A,Attorney General,"Swain, Sarah G. ",Democratic,22,000090
COWLEY,Arkansas City Ward 3 A,Attorney General,"Schmidt, Derek  ",Republican,34,000090
COWLEY,Arkansas City Ward 3 B,Attorney General,"Swain, Sarah G. ",Democratic,24,000100
COWLEY,Arkansas City Ward 3 B,Attorney General,"Schmidt, Derek  ",Republican,38,000100
COWLEY,Arkansas City Ward 3 C,Attorney General,"Swain, Sarah G. ",Democratic,26,000110
COWLEY,Arkansas City Ward 3 C,Attorney General,"Schmidt, Derek  ",Republican,50,000110
COWLEY,Arkansas City Ward 4 A,Attorney General,"Swain, Sarah G. ",Democratic,104,000120
COWLEY,Arkansas City Ward 4 A,Attorney General,"Schmidt, Derek  ",Republican,110,000120
COWLEY,Arkansas City Ward 4 B,Attorney General,"Swain, Sarah G. ",Democratic,196,00013A
COWLEY,Arkansas City Ward 4 B,Attorney General,"Schmidt, Derek  ",Republican,289,00013A
COWLEY,Arkansas City Ward 4 C,Attorney General,"Swain, Sarah G. ",Democratic,94,000140
COWLEY,Arkansas City Ward 4 C,Attorney General,"Schmidt, Derek  ",Republican,121,000140
COWLEY,Arkansas City Ward 4 D,Attorney General,"Swain, Sarah G. ",Democratic,137,000150
COWLEY,Arkansas City Ward 4 D,Attorney General,"Schmidt, Derek  ",Republican,214,000150
COWLEY,Beaver Township,Attorney General,"Swain, Sarah G. ",Democratic,28,000170
COWLEY,Beaver Township,Attorney General,"Schmidt, Derek  ",Republican,56,000170
COWLEY,Cedar Township,Attorney General,"Swain, Sarah G. ",Democratic,2,000180
COWLEY,Cedar Township,Attorney General,"Schmidt, Derek  ",Republican,12,000180
COWLEY,Dexter Township,Attorney General,"Swain, Sarah G. ",Democratic,20,000190
COWLEY,Dexter Township,Attorney General,"Schmidt, Derek  ",Republican,140,000190
COWLEY,East Creswell,Attorney General,"Swain, Sarah G. ",Democratic,149,000210
COWLEY,East Creswell,Attorney General,"Schmidt, Derek  ",Republican,390,000210
COWLEY,Fairview Township,Attorney General,"Swain, Sarah G. ",Democratic,26,000220
COWLEY,Fairview Township,Attorney General,"Schmidt, Derek  ",Republican,79,000220
COWLEY,Grant Township,Attorney General,"Swain, Sarah G. ",Democratic,5,000230
COWLEY,Grant Township,Attorney General,"Schmidt, Derek  ",Republican,30,000230
COWLEY,Harvey Township,Attorney General,"Swain, Sarah G. ",Democratic,10,000240
COWLEY,Harvey Township,Attorney General,"Schmidt, Derek  ",Republican,35,000240
COWLEY,Liberty Township,Attorney General,"Swain, Sarah G. ",Democratic,12,000250
COWLEY,Liberty Township,Attorney General,"Schmidt, Derek  ",Republican,59,000250
COWLEY,Maple Township,Attorney General,"Swain, Sarah G. ",Democratic,73,000260
COWLEY,Maple Township,Attorney General,"Schmidt, Derek  ",Republican,261,000260
COWLEY,Ninnescah Township,Attorney General,"Swain, Sarah G. ",Democratic,97,000270
COWLEY,Ninnescah Township,Attorney General,"Schmidt, Derek  ",Republican,238,000270
COWLEY,Omnia Township,Attorney General,"Swain, Sarah G. ",Democratic,9,000280
COWLEY,Omnia Township,Attorney General,"Schmidt, Derek  ",Republican,91,000280
COWLEY,Otter Township,Attorney General,"Swain, Sarah G. ",Democratic,2,000290
COWLEY,Otter Township,Attorney General,"Schmidt, Derek  ",Republican,13,000290
COWLEY,Pleasant Valley Township,Attorney General,"Swain, Sarah G. ",Democratic,96,000300
COWLEY,Pleasant Valley Township,Attorney General,"Schmidt, Derek  ",Republican,258,000300
COWLEY,Richland Township,Attorney General,"Swain, Sarah G. ",Democratic,15,000310
COWLEY,Richland Township,Attorney General,"Schmidt, Derek  ",Republican,65,000310
COWLEY,Rock Township,Attorney General,"Swain, Sarah G. ",Democratic,22,000320
COWLEY,Rock Township,Attorney General,"Schmidt, Derek  ",Republican,64,000320
COWLEY,Salem Township,Attorney General,"Swain, Sarah G. ",Democratic,24,000330
COWLEY,Salem Township,Attorney General,"Schmidt, Derek  ",Republican,91,000330
COWLEY,Sheridan Township,Attorney General,"Swain, Sarah G. ",Democratic,15,000340
COWLEY,Sheridan Township,Attorney General,"Schmidt, Derek  ",Republican,58,000340
COWLEY,Silver Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,30,000350
COWLEY,Silver Creek Township,Attorney General,"Schmidt, Derek  ",Republican,193,000350
COWLEY,Silverdale Township,Attorney General,"Swain, Sarah G. ",Democratic,25,000360
COWLEY,Silverdale Township,Attorney General,"Schmidt, Derek  ",Republican,108,000360
COWLEY,Spring Creek Township,Attorney General,"Swain, Sarah G. ",Democratic,4,000370
COWLEY,Spring Creek Township,Attorney General,"Schmidt, Derek  ",Republican,20,000370
COWLEY,Tisdale Township,Attorney General,"Swain, Sarah G. ",Democratic,31,000380
COWLEY,Tisdale Township,Attorney General,"Schmidt, Derek  ",Republican,109,000380
COWLEY,Vernon Township,Attorney General,"Swain, Sarah G. ",Democratic,44,000390
COWLEY,Vernon Township,Attorney General,"Schmidt, Derek  ",Republican,163,000390
COWLEY,Walnut Township,Attorney General,"Swain, Sarah G. ",Democratic,69,000400
COWLEY,Walnut Township,Attorney General,"Schmidt, Derek  ",Republican,220,000400
COWLEY,West Bolton Enclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,00041B
COWLEY,West Bolton Enclave A,Attorney General,"Schmidt, Derek  ",Republican,0,00041B
COWLEY,West Creswell,Attorney General,"Swain, Sarah G. ",Democratic,70,00042A
COWLEY,West Creswell,Attorney General,"Schmidt, Derek  ",Republican,177,00042A
COWLEY,Windsor Township,Attorney General,"Swain, Sarah G. ",Democratic,14,000430
COWLEY,Windsor Township,Attorney General,"Schmidt, Derek  ",Republican,59,000430
COWLEY,Winfield Ward 1 East,Attorney General,"Swain, Sarah G. ",Democratic,115,000440
COWLEY,Winfield Ward 1 East,Attorney General,"Schmidt, Derek  ",Republican,146,000440
COWLEY,Winfield Ward 1 West,Attorney General,"Swain, Sarah G. ",Democratic,55,000450
COWLEY,Winfield Ward 1 West,Attorney General,"Schmidt, Derek  ",Republican,95,000450
COWLEY,Winfield Ward 2 Central,Attorney General,"Swain, Sarah G. ",Democratic,80,000460
COWLEY,Winfield Ward 2 Central,Attorney General,"Schmidt, Derek  ",Republican,105,000460
COWLEY,Winfield Ward 2 East,Attorney General,"Swain, Sarah G. ",Democratic,100,000470
COWLEY,Winfield Ward 2 East,Attorney General,"Schmidt, Derek  ",Republican,131,000470
COWLEY,Winfield Ward 2 South,Attorney General,"Swain, Sarah G. ",Democratic,111,000480
COWLEY,Winfield Ward 2 South,Attorney General,"Schmidt, Derek  ",Republican,229,000480
COWLEY,Winfield Ward 2 West,Attorney General,"Swain, Sarah G. ",Democratic,92,000490
COWLEY,Winfield Ward 2 West,Attorney General,"Schmidt, Derek  ",Republican,109,000490
COWLEY,Winfield Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,117,000500
COWLEY,Winfield Ward 3,Attorney General,"Schmidt, Derek  ",Republican,167,000500
COWLEY,Winfield Ward 3 South,Attorney General,"Swain, Sarah G. ",Democratic,32,00051A
COWLEY,Winfield Ward 3 South,Attorney General,"Schmidt, Derek  ",Republican,79,00051A
COWLEY,Winfield Ward 8,Attorney General,"Swain, Sarah G. ",Democratic,9,00051B
COWLEY,Winfield Ward 8,Attorney General,"Schmidt, Derek  ",Republican,25,00051B
COWLEY,Winfield Ward 4,Attorney General,"Swain, Sarah G. ",Democratic,36,000520
COWLEY,Winfield Ward 4,Attorney General,"Schmidt, Derek  ",Republican,57,000520
COWLEY,Winfield Ward 5 East,Attorney General,"Swain, Sarah G. ",Democratic,190,00053A
COWLEY,Winfield Ward 5 East,Attorney General,"Schmidt, Derek  ",Republican,237,00053A
COWLEY,Winfield Ward 5 East Exclave Lake,Attorney General,"Swain, Sarah G. ",Democratic,0,00053B
COWLEY,Winfield Ward 5 East Exclave Lake,Attorney General,"Schmidt, Derek  ",Republican,0,00053B
COWLEY,Winfield Ward 5 West,Attorney General,"Swain, Sarah G. ",Democratic,67,000540
COWLEY,Winfield Ward 5 West,Attorney General,"Schmidt, Derek  ",Republican,89,000540
COWLEY,Winfield Ward 6,Attorney General,"Swain, Sarah G. ",Democratic,139,000550
COWLEY,Winfield Ward 6,Attorney General,"Schmidt, Derek  ",Republican,256,000550
COWLEY,Winfield Ward 6 A,Attorney General,"Swain, Sarah G. ",Democratic,54,000560
COWLEY,Winfield Ward 6 A,Attorney General,"Schmidt, Derek  ",Republican,126,000560
COWLEY,Winfield Ward 7,Attorney General,"Swain, Sarah G. ",Democratic,86,000570
COWLEY,Winfield Ward 7,Attorney General,"Schmidt, Derek  ",Republican,185,000570
COWLEY,Bolton,Attorney General,"Swain, Sarah G. ",Democratic,111,130010
COWLEY,Bolton,Attorney General,"Schmidt, Derek  ",Republican,430,130010
COWLEY,Arkansas City Ward 5,Attorney General,"Swain, Sarah G. ",Democratic,0,900010
COWLEY,Arkansas City Ward 5,Attorney General,"Schmidt, Derek  ",Republican,0,900010
COWLEY,West Creswell Enclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,900020
COWLEY,West Creswell Enclave A,Attorney General,"Schmidt, Derek  ",Republican,0,900020
COWLEY,West Creswell Enclave B,Attorney General,"Swain, Sarah G. ",Democratic,0,900030
COWLEY,West Creswell Enclave B,Attorney General,"Schmidt, Derek  ",Republican,0,900030
COWLEY,West Creswell Enclave C,Attorney General,"Swain, Sarah G. ",Democratic,0,900040
COWLEY,West Creswell Enclave C,Attorney General,"Schmidt, Derek  ",Republican,0,900040
COWLEY,Arkansas City Ward 2 D Exclave 1,Attorney General,"Swain, Sarah G. ",Democratic,0,900050
COWLEY,Arkansas City Ward 2 D Exclave 1,Attorney General,"Schmidt, Derek  ",Republican,0,900050
COWLEY,Arkansas City Ward 1 D Exclave A,Attorney General,"Swain, Sarah G. ",Democratic,0,900060
COWLEY,Arkansas City Ward 1 D Exclave A,Attorney General,"Schmidt, Derek  ",Republican,0,900060
COWLEY,Winfield Ward 9,Attorney General,"Swain, Sarah G. ",Democratic,0,900070
COWLEY,Winfield Ward 9,Attorney General,"Schmidt, Derek  ",Republican,0,900070
CRAWFORD,Lincoln - Arcadia,Attorney General,"Swain, Sarah G. ",Democratic,18,000A41
CRAWFORD,Lincoln - Arcadia,Attorney General,"Schmidt, Derek  ",Republican,22,000A41
CRAWFORD,Osage - McCune,Attorney General,"Swain, Sarah G. ",Democratic,35,000A51
CRAWFORD,Osage - McCune,Attorney General,"Schmidt, Derek  ",Republican,148,000A51
CRAWFORD,Cherokee - Sheridan,Attorney General,"Swain, Sarah G. ",Democratic,38,000A62
CRAWFORD,Cherokee - Sheridan,Attorney General,"Schmidt, Derek  ",Republican,91,000A62
CRAWFORD,Walnut - Helper,Attorney General,"Swain, Sarah G. ",Democratic,5,000A82
CRAWFORD,Walnut - Helper,Attorney General,"Schmidt, Derek  ",Republican,18,000A82
CRAWFORD,Walnut Township,Attorney General,"Swain, Sarah G. ",Democratic,7,000A83
CRAWFORD,Walnut Township,Attorney General,"Schmidt, Derek  ",Republican,14,000A83
CRAWFORD,Arcadia,Attorney General,"Swain, Sarah G. ",Democratic,50,000010
CRAWFORD,Arcadia,Attorney General,"Schmidt, Derek  ",Republican,58,000010
CRAWFORD,Baker,Attorney General,"Swain, Sarah G. ",Democratic,149,000020
CRAWFORD,Baker,Attorney General,"Schmidt, Derek  ",Republican,302,000020
CRAWFORD,Beulah,Attorney General,"Swain, Sarah G. ",Democratic,37,000030
CRAWFORD,Beulah,Attorney General,"Schmidt, Derek  ",Republican,74,000030
CRAWFORD,Sheridan - Cherokee City,Attorney General,"Swain, Sarah G. ",Democratic,23,000033
CRAWFORD,Sheridan - Cherokee City,Attorney General,"Schmidt, Derek  ",Republican,24,000033
CRAWFORD,Brazilton,Attorney General,"Swain, Sarah G. ",Democratic,7,000040
CRAWFORD,Brazilton,Attorney General,"Schmidt, Derek  ",Republican,25,000040
CRAWFORD,Capaldo,Attorney General,"Swain, Sarah G. ",Democratic,73,000050
CRAWFORD,Capaldo,Attorney General,"Schmidt, Derek  ",Republican,117,000050
CRAWFORD,Cherokee,Attorney General,"Swain, Sarah G. ",Democratic,76,000060
CRAWFORD,Cherokee,Attorney General,"Schmidt, Derek  ",Republican,125,000060
CRAWFORD,Chicopee,Attorney General,"Swain, Sarah G. ",Democratic,82,000070
CRAWFORD,Chicopee,Attorney General,"Schmidt, Derek  ",Republican,164,000070
CRAWFORD,Crawford,Attorney General,"Swain, Sarah G. ",Democratic,40,000080
CRAWFORD,Crawford,Attorney General,"Schmidt, Derek  ",Republican,151,000080
CRAWFORD,Crowe,Attorney General,"Swain, Sarah G. ",Democratic,47,000090
CRAWFORD,Crowe,Attorney General,"Schmidt, Derek  ",Republican,61,000090
CRAWFORD,Frontenac Ward 1,Attorney General,"Swain, Sarah G. ",Democratic,207,000110
CRAWFORD,Frontenac Ward 1,Attorney General,"Schmidt, Derek  ",Republican,174,000110
CRAWFORD,Frontenac Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,279,00012A
CRAWFORD,Frontenac Ward 2,Attorney General,"Schmidt, Derek  ",Republican,264,00012A
CRAWFORD,Frontenac Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,94,00013A
CRAWFORD,Frontenac Ward 3,Attorney General,"Schmidt, Derek  ",Republican,115,00013A
CRAWFORD,Frontenac Ward 3 Industrial Park,Attorney General,"Swain, Sarah G. ",Democratic,0,00013B
CRAWFORD,Frontenac Ward 3 Industrial Park,Attorney General,"Schmidt, Derek  ",Republican,0,00013B
CRAWFORD,Frontenac Ward 4,Attorney General,"Swain, Sarah G. ",Democratic,96,00014A
CRAWFORD,Frontenac Ward 4,Attorney General,"Schmidt, Derek  ",Republican,78,00014A
CRAWFORD,Girard Ward 1,Attorney General,"Swain, Sarah G. ",Democratic,34,000150
CRAWFORD,Girard Ward 1,Attorney General,"Schmidt, Derek  ",Republican,71,000150
CRAWFORD,Girard Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,117,00016A
CRAWFORD,Girard Ward 2,Attorney General,"Schmidt, Derek  ",Republican,225,00016A
CRAWFORD,Girard Ward 3,Attorney General,"Swain, Sarah G. ",Democratic,84,00017A
CRAWFORD,Girard Ward 3,Attorney General,"Schmidt, Derek  ",Republican,95,00017A
CRAWFORD,Girard Ward 3 Exclave Golf Course,Attorney General,"Swain, Sarah G. ",Democratic,0,00017B
CRAWFORD,Girard Ward 3 Exclave Golf Course,Attorney General,"Schmidt, Derek  ",Republican,0,00017B
CRAWFORD,Girard Ward 4,Attorney General,"Swain, Sarah G. ",Democratic,86,000180
CRAWFORD,Girard Ward 4,Attorney General,"Schmidt, Derek  ",Republican,162,000180
CRAWFORD,Grant,Attorney General,"Swain, Sarah G. ",Democratic,40,000190
CRAWFORD,Grant,Attorney General,"Schmidt, Derek  ",Republican,72,000190
CRAWFORD,Hepler,Attorney General,"Swain, Sarah G. ",Democratic,6,000200
CRAWFORD,Hepler,Attorney General,"Schmidt, Derek  ",Republican,21,000200
CRAWFORD,Lincoln,Attorney General,"Swain, Sarah G. ",Democratic,45,000210
CRAWFORD,Lincoln,Attorney General,"Schmidt, Derek  ",Republican,86,000210
CRAWFORD,Lone Star,Attorney General,"Swain, Sarah G. ",Democratic,201,00022A
CRAWFORD,Lone Star,Attorney General,"Schmidt, Derek  ",Republican,304,00022A
CRAWFORD,McCune,Attorney General,"Swain, Sarah G. ",Democratic,49,000230
CRAWFORD,McCune,Attorney General,"Schmidt, Derek  ",Republican,89,000230
CRAWFORD,Mulberry Ward 1,Attorney General,"Swain, Sarah G. ",Democratic,34,000240
CRAWFORD,Mulberry Ward 1,Attorney General,"Schmidt, Derek  ",Republican,29,000240
CRAWFORD,Mulberry Ward 2,Attorney General,"Swain, Sarah G. ",Democratic,29,000250
CRAWFORD,Mulberry Ward 2,Attorney General,"Schmidt, Derek  ",Republican,32,000250
CRAWFORD,North Arma,Attorney General,"Swain, Sarah G. ",Democratic,113,000260
CRAWFORD,North Arma,Attorney General,"Schmidt, Derek  ",Republican,150,000260
CRAWFORD,Opolis,Attorney General,"Swain, Sarah G. ",Democratic,68,000270
CRAWFORD,Opolis,Attorney General,"Schmidt, Derek  ",Republican,100,000270
CRAWFORD,Parkview,Attorney General,"Swain, Sarah G. ",Democratic,86,000280
CRAWFORD,Parkview,Attorney General,"Schmidt, Derek  ",Republican,130,000280
CRAWFORD,Pittsburg Ward 1 Precinct 1,Attorney General,"Swain, Sarah G. ",Democratic,110,000290
CRAWFORD,Pittsburg Ward 1 Precinct 1,Attorney General,"Schmidt, Derek  ",Republican,134,000290
CRAWFORD,Pittsburg Ward 1 Precinct 2,Attorney General,"Swain, Sarah G. ",Democratic,225,000300
CRAWFORD,Pittsburg Ward 1 Precinct 2,Attorney General,"Schmidt, Derek  ",Republican,222,000300
CRAWFORD,Pittsburg Ward 1 Precinct 3,Attorney General,"Swain, Sarah G. ",Democratic,542,000310
CRAWFORD,Pittsburg Ward 1 Precinct 3,Attorney General,"Schmidt, Derek  ",Republican,591,000310
CRAWFORD,Pittsburg Ward 2 Precinct 1,Attorney General,"Swain, Sarah G. ",Democratic,75,000320
