County,Precinct,Race,Candidate,Party,Votes,VTD
HARVEY,Garden Township,State Treasurer,"LaTurner, Jake  ",Republican,94,000050
HARVEY,Halstead City Ward 1 Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,101,000060
HARVEY,Halstead City Ward 1 Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,198,000060
HARVEY,Halstead City Ward 1 Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,143,000070
HARVEY,Halstead City Ward 1 Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,289,000070
HARVEY,Halstead Township,State Treasurer,"Francisco, Marci  ",Democratic,38,000080
HARVEY,Halstead Township,State Treasurer,"LaTurner, Jake  ",Republican,68,000080
HARVEY,Hesston Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,315,000090
HARVEY,Hesston Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,451,000090
HARVEY,Hesston Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,240,00010A
HARVEY,Hesston Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,520,00010A
HARVEY,Highland Township,State Treasurer,"Francisco, Marci  ",Democratic,78,000110
HARVEY,Highland Township,State Treasurer,"LaTurner, Jake  ",Republican,119,000110
HARVEY,Lake Township,State Treasurer,"Francisco, Marci  ",Democratic,14,000120
HARVEY,Lake Township,State Treasurer,"LaTurner, Jake  ",Republican,50,000120
HARVEY,Lakin Township,State Treasurer,"Francisco, Marci  ",Democratic,35,000130
HARVEY,Lakin Township,State Treasurer,"LaTurner, Jake  ",Republican,86,000130
HARVEY,Macon Township,State Treasurer,"Francisco, Marci  ",Democratic,74,000140
HARVEY,Macon Township,State Treasurer,"LaTurner, Jake  ",Republican,142,000140
HARVEY,Newton City Ward 1 Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,219,000150
HARVEY,Newton City Ward 1 Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,201,000150
HARVEY,Newton City Ward 1 Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,137,000160
HARVEY,Newton City Ward 1 Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,139,000160
HARVEY,Newton City Ward 1 Precinct 3,State Treasurer,"Francisco, Marci  ",Democratic,99,000170
HARVEY,Newton City Ward 1 Precinct 3,State Treasurer,"LaTurner, Jake  ",Republican,129,000170
HARVEY,Newton City Ward 2 Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,191,000180
HARVEY,Newton City Ward 2 Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,158,000180
HARVEY,Newton City Ward 2 Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,403,00019A
HARVEY,Newton City Ward 2 Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,471,00019A
HARVEY,Newton City Ward 3 Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,164,000200
HARVEY,Newton City Ward 3 Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,190,000200
HARVEY,Newton City Ward 3 Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,243,000210
HARVEY,Newton City Ward 3 Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,308,000210
HARVEY,Newton City Ward 3 Precinct 3 Part A,State Treasurer,"Francisco, Marci  ",Democratic,224,00022A
HARVEY,Newton City Ward 3 Precinct 3 Part A,State Treasurer,"LaTurner, Jake  ",Republican,264,00022A
HARVEY,Newton City Ward 4 Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,236,000230
HARVEY,Newton City Ward 4 Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,253,000230
HARVEY,Newton City Ward 4 Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,361,000240
HARVEY,Newton City Ward 4 Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,439,000240
HARVEY,Newton City Ward 4 Precinct 3,State Treasurer,"Francisco, Marci  ",Democratic,278,000250
HARVEY,Newton City Ward 4 Precinct 3,State Treasurer,"LaTurner, Jake  ",Republican,339,000250
HARVEY,Newton City Ward 4 Precinct 4,State Treasurer,"Francisco, Marci  ",Democratic,143,000260
HARVEY,Newton City Ward 4 Precinct 4,State Treasurer,"LaTurner, Jake  ",Republican,145,000260
HARVEY,Newton Township Part A,State Treasurer,"Francisco, Marci  ",Democratic,0,00027A
HARVEY,Newton Township Part A,State Treasurer,"LaTurner, Jake  ",Republican,3,00027A
HARVEY,Newton Township Part B,State Treasurer,"Francisco, Marci  ",Democratic,47,00027B
HARVEY,Newton Township Part B,State Treasurer,"LaTurner, Jake  ",Republican,111,00027B
HARVEY,Newton Township Part B Exclave,State Treasurer,"Francisco, Marci  ",Democratic,0,00027C
HARVEY,Newton Township Part B Exclave,State Treasurer,"LaTurner, Jake  ",Republican,0,00027C
HARVEY,Newton Township Part C,State Treasurer,"Francisco, Marci  ",Democratic,0,00027D
HARVEY,Newton Township Part C,State Treasurer,"LaTurner, Jake  ",Republican,1,00027D
HARVEY,North Newton City,State Treasurer,"Francisco, Marci  ",Democratic,605,000280
HARVEY,North Newton City,State Treasurer,"LaTurner, Jake  ",Republican,364,000280
HARVEY,Pleasant Township,State Treasurer,"Francisco, Marci  ",Democratic,64,000290
HARVEY,Pleasant Township,State Treasurer,"LaTurner, Jake  ",Republican,210,000290
HARVEY,Richland Township,State Treasurer,"Francisco, Marci  ",Democratic,33,000300
HARVEY,Richland Township,State Treasurer,"LaTurner, Jake  ",Republican,150,000300
HARVEY,Sedgwick Township,State Treasurer,"Francisco, Marci  ",Democratic,32,000310
HARVEY,Sedgwick Township,State Treasurer,"LaTurner, Jake  ",Republican,97,000310
HARVEY,Walton Township,State Treasurer,"Francisco, Marci  ",Democratic,38,000320
HARVEY,Walton Township,State Treasurer,"LaTurner, Jake  ",Republican,96,000320
HARVEY,Darlington Township H72,State Treasurer,"Francisco, Marci  ",Democratic,19,120020
HARVEY,Darlington Township H72,State Treasurer,"LaTurner, Jake  ",Republican,47,120020
HARVEY,Darlington Township H74,State Treasurer,"Francisco, Marci  ",Democratic,55,120030
HARVEY,Darlington Township H74,State Treasurer,"LaTurner, Jake  ",Republican,152,120030
HARVEY,Newton City Ward 3 Precinct 4,State Treasurer,"Francisco, Marci  ",Democratic,423,800010
HARVEY,Newton City Ward 3 Precinct 4,State Treasurer,"LaTurner, Jake  ",Republican,733,800010
HARVEY,Burrton City,State Treasurer,"Francisco, Marci  ",Democratic,72,900010
HARVEY,Burrton City,State Treasurer,"LaTurner, Jake  ",Republican,170,900010
HARVEY,Sedgwick City,State Treasurer,"Francisco, Marci  ",Democratic,154,900020
HARVEY,Sedgwick City,State Treasurer,"LaTurner, Jake  ",Republican,363,900020
HARVEY,Walton City,State Treasurer,"Francisco, Marci  ",Democratic,28,900030
HARVEY,Walton City,State Treasurer,"LaTurner, Jake  ",Republican,53,900030
HARVEY,Burrton City Exclave,State Treasurer,"Francisco, Marci  ",Democratic,0,900040
HARVEY,Burrton City Exclave,State Treasurer,"LaTurner, Jake  ",Republican,0,900040
HARVEY,Newton Township Part D,State Treasurer,"Francisco, Marci  ",Democratic,8,900050
HARVEY,Newton Township Part D,State Treasurer,"LaTurner, Jake  ",Republican,34,900050
HARVEY,Newton Township Part E,State Treasurer,"Francisco, Marci  ",Democratic,0,900060
HARVEY,Newton Township Part E,State Treasurer,"LaTurner, Jake  ",Republican,1,900060
HARVEY,Newton Township Part F,State Treasurer,"Francisco, Marci  ",Democratic,0,900070
HARVEY,Newton Township Part F,State Treasurer,"LaTurner, Jake  ",Republican,0,900070
HARVEY,Newton Township Part G,State Treasurer,"Francisco, Marci  ",Democratic,0,900080
HARVEY,Newton Township Part G,State Treasurer,"LaTurner, Jake  ",Republican,0,900080
HASKELL,Ivanhoe Township,State Treasurer,"Francisco, Marci  ",Democratic,13,000010
HASKELL,Ivanhoe Township,State Treasurer,"LaTurner, Jake  ",Republican,36,000010
HASKELL,North Dudley,State Treasurer,"Francisco, Marci  ",Democratic,6,000020
HASKELL,North Dudley,State Treasurer,"LaTurner, Jake  ",Republican,41,000020
HASKELL,North Lockport,State Treasurer,"Francisco, Marci  ",Democratic,6,000030
HASKELL,North Lockport,State Treasurer,"LaTurner, Jake  ",Republican,31,000030
HASKELL,Satanta 1,State Treasurer,"Francisco, Marci  ",Democratic,11,000040
HASKELL,Satanta 1,State Treasurer,"LaTurner, Jake  ",Republican,55,000040
HASKELL,South Lockport,State Treasurer,"Francisco, Marci  ",Democratic,7,000060
HASKELL,South Lockport,State Treasurer,"LaTurner, Jake  ",Republican,45,000060
HASKELL,Satanta 2 H122,State Treasurer,"Francisco, Marci  ",Democratic,2,120020
HASKELL,Satanta 2 H122,State Treasurer,"LaTurner, Jake  ",Republican,21,120020
HASKELL,Satanta 2 H124,State Treasurer,"Francisco, Marci  ",Democratic,67,120030
HASKELL,Satanta 2 H124,State Treasurer,"LaTurner, Jake  ",Republican,213,120030
HASKELL,Sublette 1 H122,State Treasurer,"Francisco, Marci  ",Democratic,7,120040
HASKELL,Sublette 1 H122,State Treasurer,"LaTurner, Jake  ",Republican,15,120040
HASKELL,Sublette 1 H124,State Treasurer,"Francisco, Marci  ",Democratic,55,120050
HASKELL,Sublette 1 H124,State Treasurer,"LaTurner, Jake  ",Republican,292,120050
HASKELL,Sublette 3 H122,State Treasurer,"Francisco, Marci  ",Democratic,1,120060
HASKELL,Sublette 3 H122,State Treasurer,"LaTurner, Jake  ",Republican,3,120060
HASKELL,Sublette 3 H124,State Treasurer,"Francisco, Marci  ",Democratic,33,120070
HASKELL,Sublette 3 H124,State Treasurer,"LaTurner, Jake  ",Republican,146,120070
HODGEMAN,Benton Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000010
HODGEMAN,Benton Township,State Treasurer,"LaTurner, Jake  ",Republican,18,000010
HODGEMAN,North Hallet,State Treasurer,"Francisco, Marci  ",Democratic,2,000040
HODGEMAN,North Hallet,State Treasurer,"LaTurner, Jake  ",Republican,7,000040
HODGEMAN,North Roscoe,State Treasurer,"Francisco, Marci  ",Democratic,2,000050
HODGEMAN,North Roscoe,State Treasurer,"LaTurner, Jake  ",Republican,22,000050
HODGEMAN,South Hallet,State Treasurer,"Francisco, Marci  ",Democratic,0,000080
HODGEMAN,South Hallet,State Treasurer,"LaTurner, Jake  ",Republican,13,000080
HODGEMAN,South Roscoe,State Treasurer,"Francisco, Marci  ",Democratic,4,000090
HODGEMAN,South Roscoe,State Treasurer,"LaTurner, Jake  ",Republican,25,000090
HODGEMAN,Sterling Township,State Treasurer,"Francisco, Marci  ",Democratic,8,000100
HODGEMAN,Sterling Township,State Treasurer,"LaTurner, Jake  ",Republican,40,000100
HODGEMAN,Valley Township,State Treasurer,"Francisco, Marci  ",Democratic,3,000110
HODGEMAN,Valley Township,State Treasurer,"LaTurner, Jake  ",Republican,20,000110
HODGEMAN,North Marena,State Treasurer,"Francisco, Marci  ",Democratic,19,150010
HODGEMAN,North Marena,State Treasurer,"LaTurner, Jake  ",Republican,118,150010
HODGEMAN,South Marena,State Treasurer,"Francisco, Marci  ",Democratic,11,150020
HODGEMAN,South Marena,State Treasurer,"LaTurner, Jake  ",Republican,67,150020
HODGEMAN,East Sawlog,State Treasurer,"Francisco, Marci  ",Democratic,3,150030
HODGEMAN,East Sawlog,State Treasurer,"LaTurner, Jake  ",Republican,14,150030
HODGEMAN,West Sawlog,State Treasurer,"Francisco, Marci  ",Democratic,1,150040
HODGEMAN,West Sawlog,State Treasurer,"LaTurner, Jake  ",Republican,22,150040
HODGEMAN,City of Jetmore - North,State Treasurer,"Francisco, Marci  ",Democratic,25,150050
HODGEMAN,City of Jetmore - North,State Treasurer,"LaTurner, Jake  ",Republican,129,150050
HODGEMAN,City of Jetmore - South,State Treasurer,"Francisco, Marci  ",Democratic,33,150060
HODGEMAN,City of Jetmore - South,State Treasurer,"LaTurner, Jake  ",Republican,118,150060
HODGEMAN,City of Jetmore - NW / SW Center,State Treasurer,"Francisco, Marci  ",Democratic,10,150070
HODGEMAN,City of Jetmore - NW / SW Center,State Treasurer,"LaTurner, Jake  ",Republican,73,150070
HODGEMAN,Southeast Center,State Treasurer,"Francisco, Marci  ",Democratic,3,150080
HODGEMAN,Southeast Center,State Treasurer,"LaTurner, Jake  ",Republican,11,150080
HODGEMAN,North Center,State Treasurer,"Francisco, Marci  ",Democratic,3,150090
HODGEMAN,North Center,State Treasurer,"LaTurner, Jake  ",Republican,31,150090
JACKSON,Adrian Township,State Treasurer,"Francisco, Marci  ",Democratic,8,000010
JACKSON,Adrian Township,State Treasurer,"LaTurner, Jake  ",Republican,60,000010
JACKSON,Banner Township,State Treasurer,"Francisco, Marci  ",Democratic,33,000020
JACKSON,Banner Township,State Treasurer,"LaTurner, Jake  ",Republican,138,000020
JACKSON,Cedar Township,State Treasurer,"Francisco, Marci  ",Democratic,158,000030
JACKSON,Cedar Township,State Treasurer,"LaTurner, Jake  ",Republican,361,000030
JACKSON,Douglas Township,State Treasurer,"Francisco, Marci  ",Democratic,293,000040
JACKSON,Douglas Township,State Treasurer,"LaTurner, Jake  ",Republican,696,000040
JACKSON,Franklin Township,State Treasurer,"Francisco, Marci  ",Democratic,106,000050
JACKSON,Franklin Township,State Treasurer,"LaTurner, Jake  ",Republican,340,000050
JACKSON,Garfield Township,State Treasurer,"Francisco, Marci  ",Democratic,67,000060
JACKSON,Garfield Township,State Treasurer,"LaTurner, Jake  ",Republican,182,000060
JACKSON,Grant Township,State Treasurer,"Francisco, Marci  ",Democratic,18,000070
JACKSON,Grant Township,State Treasurer,"LaTurner, Jake  ",Republican,59,000070
JACKSON,Holton Ward 1,State Treasurer,"Francisco, Marci  ",Democratic,133,00008A
JACKSON,Holton Ward 1,State Treasurer,"LaTurner, Jake  ",Republican,215,00008A
JACKSON,Holton Ward 1 Exclave City Lake,State Treasurer,"Francisco, Marci  ",Democratic,0,00008B
JACKSON,Holton Ward 1 Exclave City Lake,State Treasurer,"LaTurner, Jake  ",Republican,0,00008B
JACKSON,Holton Ward 2,State Treasurer,"Francisco, Marci  ",Democratic,142,000090
JACKSON,Holton Ward 2,State Treasurer,"LaTurner, Jake  ",Republican,285,000090
JACKSON,Holton Ward 3,State Treasurer,"Francisco, Marci  ",Democratic,101,00010A
JACKSON,Holton Ward 3,State Treasurer,"LaTurner, Jake  ",Republican,215,00010A
JACKSON,Holton Ward 3 Exclave Industrial Park,State Treasurer,"Francisco, Marci  ",Democratic,0,00010B
JACKSON,Holton Ward 3 Exclave Industrial Park,State Treasurer,"LaTurner, Jake  ",Republican,0,00010B
JACKSON,Jefferson Township,State Treasurer,"Francisco, Marci  ",Democratic,40,000110
JACKSON,Jefferson Township,State Treasurer,"LaTurner, Jake  ",Republican,193,000110
JACKSON,Liberty Township,State Treasurer,"Francisco, Marci  ",Democratic,70,000120
JACKSON,Liberty Township,State Treasurer,"LaTurner, Jake  ",Republican,185,000120
JACKSON,Lincoln Township,State Treasurer,"Francisco, Marci  ",Democratic,223,000130
JACKSON,Lincoln Township,State Treasurer,"LaTurner, Jake  ",Republican,176,000130
JACKSON,Netawaka Township,State Treasurer,"Francisco, Marci  ",Democratic,28,000140
JACKSON,Netawaka Township,State Treasurer,"LaTurner, Jake  ",Republican,109,000140
JACKSON,Soldier Township,State Treasurer,"Francisco, Marci  ",Democratic,39,000150
JACKSON,Soldier Township,State Treasurer,"LaTurner, Jake  ",Republican,138,000150
JACKSON,Straight Creek Township,State Treasurer,"Francisco, Marci  ",Democratic,9,000160
JACKSON,Straight Creek Township,State Treasurer,"LaTurner, Jake  ",Republican,61,000160
JACKSON,Washington Township,State Treasurer,"Francisco, Marci  ",Democratic,44,000170
JACKSON,Washington Township,State Treasurer,"LaTurner, Jake  ",Republican,172,000170
JACKSON,Whiting Township,State Treasurer,"Francisco, Marci  ",Democratic,31,000180
JACKSON,Whiting Township,State Treasurer,"LaTurner, Jake  ",Republican,110,000180
JEFFERSON,Delaware Township,State Treasurer,"Francisco, Marci  ",Democratic,218,000010
JEFFERSON,Delaware Township,State Treasurer,"LaTurner, Jake  ",Republican,452,000010
JEFFERSON,East Fairview,State Treasurer,"Francisco, Marci  ",Democratic,175,000020
JEFFERSON,East Fairview,State Treasurer,"LaTurner, Jake  ",Republican,186,000020
JEFFERSON,Jefferson Township,State Treasurer,"Francisco, Marci  ",Democratic,128,000030
JEFFERSON,Jefferson Township,State Treasurer,"LaTurner, Jake  ",Republican,265,000030
JEFFERSON,Kaw Township,State Treasurer,"Francisco, Marci  ",Democratic,242,000040
JEFFERSON,Kaw Township,State Treasurer,"LaTurner, Jake  ",Republican,426,000040
JEFFERSON,Kentucky Township,State Treasurer,"Francisco, Marci  ",Democratic,304,000050
JEFFERSON,Kentucky Township,State Treasurer,"LaTurner, Jake  ",Republican,378,000050
JEFFERSON,Norton Township,State Treasurer,"Francisco, Marci  ",Democratic,114,000060
JEFFERSON,Norton Township,State Treasurer,"LaTurner, Jake  ",Republican,195,000060
JEFFERSON,Oskaloosa Township,State Treasurer,"Francisco, Marci  ",Democratic,281,000070
JEFFERSON,Oskaloosa Township,State Treasurer,"LaTurner, Jake  ",Republican,485,000070
JEFFERSON,Ozawkie Township,State Treasurer,"Francisco, Marci  ",Democratic,233,000080
JEFFERSON,Ozawkie Township,State Treasurer,"LaTurner, Jake  ",Republican,437,000080
JEFFERSON,Rock Creek Township,State Treasurer,"Francisco, Marci  ",Democratic,368,000090
JEFFERSON,Rock Creek Township,State Treasurer,"LaTurner, Jake  ",Republican,749,000090
JEFFERSON,Rural Township,State Treasurer,"Francisco, Marci  ",Democratic,154,000100
JEFFERSON,Rural Township,State Treasurer,"LaTurner, Jake  ",Republican,176,000100
JEFFERSON,Sarcoxie Township,State Treasurer,"Francisco, Marci  ",Democratic,299,000110
JEFFERSON,Sarcoxie Township,State Treasurer,"LaTurner, Jake  ",Republican,206,000110
JEFFERSON,Union Township,State Treasurer,"Francisco, Marci  ",Democratic,231,000120
JEFFERSON,Union Township,State Treasurer,"LaTurner, Jake  ",Republican,412,000120
JEFFERSON,West Fairview,State Treasurer,"Francisco, Marci  ",Democratic,106,000130
JEFFERSON,West Fairview,State Treasurer,"LaTurner, Jake  ",Republican,229,000130
JEWELL,Allen Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000010
JEWELL,Allen Township,State Treasurer,"LaTurner, Jake  ",Republican,13,000010
JEWELL,Athens Township,State Treasurer,"Francisco, Marci  ",Democratic,6,000020
JEWELL,Athens Township,State Treasurer,"LaTurner, Jake  ",Republican,20,000020
JEWELL,Browns Creek Township,State Treasurer,"Francisco, Marci  ",Democratic,6,000030
JEWELL,Browns Creek Township,State Treasurer,"LaTurner, Jake  ",Republican,18,000030
JEWELL,Buffalo Township,State Treasurer,"Francisco, Marci  ",Democratic,15,000040
JEWELL,Buffalo Township,State Treasurer,"LaTurner, Jake  ",Republican,153,000040
JEWELL,Burr Oak Township,State Treasurer,"Francisco, Marci  ",Democratic,11,000050
JEWELL,Burr Oak Township,State Treasurer,"LaTurner, Jake  ",Republican,85,000050
JEWELL,Calvin Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000060
JEWELL,Calvin Township,State Treasurer,"LaTurner, Jake  ",Republican,22,000060
JEWELL,Center Township,State Treasurer,"Francisco, Marci  ",Democratic,70,000070
JEWELL,Center Township,State Treasurer,"LaTurner, Jake  ",Republican,310,000070
JEWELL,Erving Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000080
JEWELL,Erving Township,State Treasurer,"LaTurner, Jake  ",Republican,11,000080
JEWELL,Esbon Township,State Treasurer,"Francisco, Marci  ",Democratic,9,000090
JEWELL,Esbon Township,State Treasurer,"LaTurner, Jake  ",Republican,43,000090
JEWELL,Grant Township,State Treasurer,"Francisco, Marci  ",Democratic,8,000100
JEWELL,Grant Township,State Treasurer,"LaTurner, Jake  ",Republican,49,000100
JEWELL,Harrison Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000110
JEWELL,Harrison Township,State Treasurer,"LaTurner, Jake  ",Republican,4,000110
JEWELL,Highland Township,State Treasurer,"Francisco, Marci  ",Democratic,5,000120
JEWELL,Highland Township,State Treasurer,"LaTurner, Jake  ",Republican,14,000120
JEWELL,Holmwood Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000130
JEWELL,Holmwood Township,State Treasurer,"LaTurner, Jake  ",Republican,12,000130
JEWELL,Ionia Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000140
JEWELL,Ionia Township,State Treasurer,"LaTurner, Jake  ",Republican,29,000140
JEWELL,Jackson Township,State Treasurer,"Francisco, Marci  ",Democratic,5,000150
JEWELL,Jackson Township,State Treasurer,"LaTurner, Jake  ",Republican,35,000150
JEWELL,Limestone Township,State Treasurer,"Francisco, Marci  ",Democratic,7,000160
JEWELL,Limestone Township,State Treasurer,"LaTurner, Jake  ",Republican,21,000160
JEWELL,Montana Township,State Treasurer,"Francisco, Marci  ",Democratic,5,000170
JEWELL,Montana Township,State Treasurer,"LaTurner, Jake  ",Republican,18,000170
JEWELL,Odessa Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000180
JEWELL,Odessa Township,State Treasurer,"LaTurner, Jake  ",Republican,3,000180
JEWELL,Prairie Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000190
JEWELL,Prairie Township,State Treasurer,"LaTurner, Jake  ",Republican,47,000190
JEWELL,Richland Township,State Treasurer,"Francisco, Marci  ",Democratic,4,000200
JEWELL,Richland Township,State Treasurer,"LaTurner, Jake  ",Republican,10,000200
JEWELL,Sinclair Township,State Treasurer,"Francisco, Marci  ",Democratic,4,000210
JEWELL,Sinclair Township,State Treasurer,"LaTurner, Jake  ",Republican,9,000210
JEWELL,Vicksburg Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000220
JEWELL,Vicksburg Township,State Treasurer,"LaTurner, Jake  ",Republican,13,000220
JEWELL,Walnut Township,State Treasurer,"Francisco, Marci  ",Democratic,0,000230
JEWELL,Walnut Township,State Treasurer,"LaTurner, Jake  ",Republican,33,000230
JEWELL,Washington Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000240
JEWELL,Washington Township,State Treasurer,"LaTurner, Jake  ",Republican,16,000240
JEWELL,White Mound Township,State Treasurer,"Francisco, Marci  ",Democratic,5,000250
JEWELL,White Mound Township,State Treasurer,"LaTurner, Jake  ",Republican,13,000250
KEARNY,Deerfield Precinct,State Treasurer,"Francisco, Marci  ",Democratic,56,000010
KEARNY,Deerfield Precinct,State Treasurer,"LaTurner, Jake  ",Republican,152,000010
KEARNY,East Hibbard Township,State Treasurer,"Francisco, Marci  ",Democratic,3,000020
KEARNY,East Hibbard Township,State Treasurer,"LaTurner, Jake  ",Republican,32,000020
KEARNY,Hartland Township,State Treasurer,"Francisco, Marci  ",Democratic,3,000030
KEARNY,Hartland Township,State Treasurer,"LaTurner, Jake  ",Republican,37,000030
KEARNY,Kendall Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000040
KEARNY,Kendall Township,State Treasurer,"LaTurner, Jake  ",Republican,22,000040
KEARNY,Lakin Precinct 1,State Treasurer,"Francisco, Marci  ",Democratic,60,000050
KEARNY,Lakin Precinct 1,State Treasurer,"LaTurner, Jake  ",Republican,268,000050
KEARNY,Lakin Precinct 2,State Treasurer,"Francisco, Marci  ",Democratic,67,000060
KEARNY,Lakin Precinct 2,State Treasurer,"LaTurner, Jake  ",Republican,203,000060
KEARNY,Lakin Township,State Treasurer,"Francisco, Marci  ",Democratic,16,000070
KEARNY,Lakin Township,State Treasurer,"LaTurner, Jake  ",Republican,79,000070
KEARNY,Southside Township,State Treasurer,"Francisco, Marci  ",Democratic,3,000080
KEARNY,Southside Township,State Treasurer,"LaTurner, Jake  ",Republican,65,000080
KEARNY,West Hibbard Township,State Treasurer,"Francisco, Marci  ",Democratic,1,000090
KEARNY,West Hibbard Township,State Treasurer,"LaTurner, Jake  ",Republican,15,000090
KINGMAN,Allen Township,State Treasurer,"Francisco, Marci  ",Democratic,10,000010
KINGMAN,Allen Township,State Treasurer,"LaTurner, Jake  ",Republican,36,000010
KINGMAN,Belmont Township,State Treasurer,"Francisco, Marci  ",Democratic,4,000020
KINGMAN,Belmont Township,State Treasurer,"LaTurner, Jake  ",Republican,19,000020
KINGMAN,Bennett Township,State Treasurer,"Francisco, Marci  ",Democratic,66,000030
KINGMAN,Bennett Township,State Treasurer,"LaTurner, Jake  ",Republican,186,000030
KINGMAN,Canton Township,State Treasurer,"Francisco, Marci  ",Democratic,2,000040
KINGMAN,Canton Township,State Treasurer,"LaTurner, Jake  ",Republican,44,000040
KINGMAN,Chikaskia Township,State Treasurer,"Francisco, Marci  ",Democratic,9,000050
KINGMAN,Chikaskia Township,State Treasurer,"LaTurner, Jake  ",Republican,24,000050
KINGMAN,Dale Township,State Treasurer,"Francisco, Marci  ",Democratic,9,000060
KINGMAN,Dale Township,State Treasurer,"LaTurner, Jake  ",Republican,59,000060
KINGMAN,Dresden Township,State Treasurer,"Francisco, Marci  ",Democratic,32,000070
KINGMAN,Dresden Township,State Treasurer,"LaTurner, Jake  ",Republican,123,000070
KINGMAN,Eagle Township,State Treasurer,"Francisco, Marci  ",Democratic,12,000080
KINGMAN,Eagle Township,State Treasurer,"LaTurner, Jake  ",Republican,32,000080
KINGMAN,Eureka Township,State Treasurer,"Francisco, Marci  ",Democratic,7,000090
KINGMAN,Eureka Township,State Treasurer,"LaTurner, Jake  ",Republican,35,000090
KINGMAN,Evan Township,State Treasurer,"Francisco, Marci  ",Democratic,27,000100
KINGMAN,Evan Township,State Treasurer,"LaTurner, Jake  ",Republican,198,000100
KINGMAN,Galesburg Township,State Treasurer,"Francisco, Marci  ",Democratic,13,000110
KINGMAN,Galesburg Township,State Treasurer,"LaTurner, Jake  ",Republican,86,000110
KINGMAN,Hoosier Township,State Treasurer,"Francisco, Marci  ",Democratic,11,000120
KINGMAN,Hoosier Township,State Treasurer,"LaTurner, Jake  ",Republican,56,000120
KINGMAN,Kingman Township,State Treasurer,"Francisco, Marci  ",Democratic,12,000130
KINGMAN,Kingman Township,State Treasurer,"LaTurner, Jake  ",Republican,33,000130
KINGMAN,Kingman Ward 1,State Treasurer,"Francisco, Marci  ",Democratic,70,00014A
KINGMAN,Kingman Ward 1,State Treasurer,"LaTurner, Jake  ",Republican,205,00014A
KINGMAN,Kingman Ward 1 Exclave,State Treasurer,"Francisco, Marci  ",Democratic,0,00014B
KINGMAN,Kingman Ward 1 Exclave,State Treasurer,"LaTurner, Jake  ",Republican,0,00014B
KINGMAN,Kingman Ward 2,State Treasurer,"Francisco, Marci  ",Democratic,117,000150
KINGMAN,Kingman Ward 2,State Treasurer,"LaTurner, Jake  ",Republican,281,000150
KINGMAN,Kingman Ward 3,State Treasurer,"Francisco, Marci  ",Democratic,34,000160
KINGMAN,Kingman Ward 3,State Treasurer,"LaTurner, Jake  ",Republican,110,000160
KINGMAN,Kingman Ward 4,State Treasurer,"Francisco, Marci  ",Democratic,45,000170
KINGMAN,Kingman Ward 4,State Treasurer,"LaTurner, Jake  ",Republican,132,000170
KINGMAN,Liberty Township,State Treasurer,"Francisco, Marci  ",Democratic,14,000180
KINGMAN,Liberty Township,State Treasurer,"LaTurner, Jake  ",Republican,45,000180
KINGMAN,Ninnescah Township,State Treasurer,"Francisco, Marci  ",Democratic,12,000190
KINGMAN,Ninnescah Township,State Treasurer,"LaTurner, Jake  ",Republican,110,000190
KINGMAN,Peters Township,State Treasurer,"Francisco, Marci  ",Democratic,13,000200
KINGMAN,Peters Township,State Treasurer,"LaTurner, Jake  ",Republican,35,000200
KINGMAN,Richland Township,State Treasurer,"Francisco, Marci  ",Democratic,4,000210
KINGMAN,Richland Township,State Treasurer,"LaTurner, Jake  ",Republican,30,000210
