COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,REGISTERED VOTERS - Democratic,REGISTERED VOTERS - Republican,REGISTERED VOTERS - Nonpartisan,BALLOTS CAST TOTAL,BALLOTS CAST - Democratic,BALLOTS CAST - Republican,BALLOTS CAST - Nonpartisan,BALLOTS CAST BLANK,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,DEM Democratic Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference,REP Republican Presidential Preference
91,26,Gardner Township Precinct 19,257,57,127,73,18,5,13,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,11,1,0,1,0,0,0
91,27,Gardner Township Precinct 20,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,28,Gardner Township Precinct 21,29,0,22,7,2,0,2,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,29,Gardner Township Precinct 22,85,12,58,15,7,0,7,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0
91,30,Gardner Township Precinct 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,31,Gardner Township Precinct 24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,32,Gardner Township Precinct 25,31,5,12,14,3,0,3,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,33,Gardner Township Precinct 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,34,Lexington Township Precinct 01,15,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,35,Lexington Township Precinct 02,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,36,Lexington Township Precinct 03,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,37,Lexington Township Precinct 04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,38,Lexington Township Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,39,Lexington Township Precinct 06,10,1,7,2,2,0,2,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,40,Lexington Township Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,41,Lexington Township Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,42,Lexington Township Precinct 09,206,34,127,45,20,4,16,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,12,3,0,0,1,0,0
91,43,Lexington Township Precinct 10,1051,207,610,234,72,13,59,0,1,1,0,0,12,0,0,0,45,9,3,0,1,0,1
91,44,McCamish Township Precinct 01,115,18,71,26,14,3,11,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,10,0,1,0,0,0,0
91,45,McCamish Township Precinct 02,310,52,188,70,27,2,25,0,0,0,0,0,1,1,0,0,19,3,0,0,3,0,0
91,46,McCamish Township Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,47,McCamish Township Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,48,McCamish Township Precinct 06,130,24,77,29,11,2,9,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,7,0,0,0,2,0,0
91,49,McCamish Township Precinct 07,254,56,151,47,20,4,16,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,15,1,0,0,0,0,0
91,50,Olathe Township Precinct 01,497,131,246,120,35,12,23,0,0,1,0,0,11,0,0,0,12,11,0,0,0,0,0
91,51,Olathe Township Precinct 02,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,52,Olathe Township Precinct 03,78,18,34,26,1,1,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,0,0,0,0,0,0,0
91,53,Olathe Township Precinct 04,5,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,54,Olathe Township Precinct 05,28,4,15,9,1,0,1,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,55,Olathe Township Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,56,Olathe Township Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,57,Olathe Township Precinct 08,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,58,Olathe Township Precinct 09,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,59,Olathe Township Precinct 10,15,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,60,Olathe Township Precinct 11,9,0,6,3,1,0,1,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,61,Olathe Township Precinct 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,62,Olathe Township Precinct 13,9,3,3,3,2,0,2,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,63,Olathe Township Precinct 14,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,64,Olathe Township Precinct 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,65,Olathe Township Precinct 16,33,7,20,6,2,0,2,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,66,Olathe Township Precinct 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,67,Olathe Township Precinct 18,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,68,Olathe Township Precinct 19,9,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,69,Olathe Township Precinct 20,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,70,Olathe Township Precinct 21,17,2,12,3,2,0,2,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,71,Olathe Township Precinct 24,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,72,Olathe Township Precinct 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,73,Olathe Township Precinct 26,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,74,Olathe Township Precinct 32,48,7,30,11,2,0,2,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,75,Oxford Township Precinct 01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,76,Oxford Township Precinct 02,762,151,445,166,68,8,60,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,50,4,1,1,4,0,0
91,77,Oxford Township Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,78,Oxford Township Precinct 04,751,185,410,156,31,8,23,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,14,6,2,0,1,0,0
91,79,Oxford Township Precinct 05,34,5,23,6,1,1,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,0,0,0,0,0,0,0
91,80,Oxford Township Precinct 08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,81,Oxford Township Precinct 09,43,11,26,6,1,0,1,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,82,Oxford Township Precinct 10,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,83,Oxford Township Precinct 11,191,32,125,34,14,3,11,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,7,1,2,0,1,0,0
91,84,Spring Hill Township Precinct 01,445,74,269,102,32,5,27,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,22,2,1,0,2,0,0
91,85,Spring Hill Township Precinct 02,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,86,Spring Hill Township Precinct 03,123,22,59,42,3,1,2,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,87,Spring Hill Township Precinct 04,21,5,15,1,4,0,4,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,88,Spring Hill Township Precinct 05,26,8,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,89,Spring Hill Township Precinct 06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,90,Spring Hill Township Precinct 07,375,99,171,105,27,11,16,0,0,1,0,1,9,0,0,0,11,4,1,0,0,0,0
91,91,Spring Hill Township Precinct 08,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,92,Spring Hill Township Precinct 09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,93,Spring Hill Township Precinct 10,609,97,358,154,40,6,34,0,0,1,0,0,5,0,0,0,29,5,0,0,0,0,0
91,94,Spring Hill Township Precinct 11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,95,Spring Hill Township Precinct 12,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,96,De Soto Precinct 01,1630,402,756,472,108,25,83,0,0,0,2,2,14,7,0,0,66,12,1,0,4,0,0
91,97,De Soto Precinct 02,1042,280,457,305,55,19,36,0,0,0,0,0,17,2,0,0,26,8,1,0,1,0,0
91,98,De Soto Precinct 03,1235,278,685,272,131,37,94,0,0,0,0,1,33,3,0,0,68,16,4,1,5,0,0
91,99,De Soto Precinct 04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,100,De Soto Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,101,De Soto Precinct 06,228,60,70,98,5,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
91,102,De Soto Precinct 07,262,60,154,48,25,3,22,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,13,7,0,1,1,0,0
91,103,Edgerton Precinct 01,1055,227,484,344,42,7,35,0,0,0,0,0,6,1,0,0,31,2,2,0,0,0,0
91,104,Edgerton Precinct 02,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,105,Edgerton Precinct 03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,106,Edgerton Precinct 04,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,107,Edgerton Precinct 05,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,108,Edgerton Precinct 06,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,109,Edgerton Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,110,Edgerton Precinct 08,5,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,111,Edgerton Precinct 09,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,112,Gardner Precinct 01,2180,560,1034,586,133,33,100,0,0,1,0,0,27,5,0,0,84,9,4,0,3,0,0
91,113,Gardner Precinct 02,10,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,114,Gardner Precinct 03,1156,273,432,451,35,6,29,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,21,5,1,0,2,0,0
91,115,Gardner Precinct 04,1273,300,610,363,88,20,68,0,1,1,1,0,15,2,0,1,47,12,3,2,4,0,0
91,116,Gardner Precinct 05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,117,Gardner Precinct 06,2051,499,956,596,98,17,81,0,0,1,0,1,14,1,0,0,58,14,6,0,3,0,0
91,118,Gardner Precinct 07,29,13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,119,Gardner Precinct 08,601,118,309,174,20,5,15,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,11,2,2,0,0,0,0
91,120,Gardner Precinct 09,2284,536,1020,728,114,30,84,0,0,2,0,0,26,2,0,0,66,13,3,1,1,0,0
91,121,Gardner Precinct 10,1458,329,666,463,53,7,46,0,0,2,0,0,5,0,0,0,34,8,1,0,3,0,0
91,122,Gardner Precinct 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,123,Gardner Precinct 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,124,Gardner Precinct 13,1369,374,576,419,66,12,54,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,38,6,5,1,4,0,0
91,125,Gardner Precinct 14,1035,272,437,326,73,19,54,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,32,8,3,2,9,0,0
91,126,Gardner Precinct 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,127,Gardner Precinct 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,128,Gardner Precinct 17,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,129,Gardner Precinct 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,130,Gardner Precinct 19,443,123,154,166,12,3,9,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,7,2,0,0,0,0,0
91,131,Gardner Precinct 20,820,230,335,255,31,7,24,0,0,0,0,0,5,2,0,0,18,2,1,0,3,0,0
91,132,Gardner Precinct 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,133,Gardner Precinct 22,86,15,46,25,6,0,6,0,0,0,0,0,0,0,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0
91,134,Olathe Ward 1 Precinct 01,1383,408,554,421,128,45,83,0,0,5,0,0,32,8,0,0,58,16,3,0,6,0,0
91,135,Olathe Ward 1 Precinct 02,1122,392,367,363,56,28,28,0,0,0,1,0,24,3,0,0,23,3,0,0,2,0,0
91,136,Olathe Ward 1 Precinct 03,757,250,283,224,40,10,30,0,0,1,0,0,9,0,0,0,21,8,0,0,1,0,0
91,137,Olathe Ward 1 Precinct 04,1318,451,524,343,89,25,64,0,0,0,1,0,21,3,0,0,48,13,0,0,3,0,0
91,138,Olathe Ward 1 Precinct 05,1097,326,476,295,90,32,58,0,0,0,0,0,29,3,0,0,45,8,4,0,1,0,0
91,139,Olathe Ward 1 Precinct 06,1781,507,784,490,115,32,83,0,0,0,1,0,28,3,0,0,59,13,6,0,5,0,0
91,140,Olathe Ward 1 Precinct 07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,141,Olathe Ward 1 Precinct 08,2099,696,796,607,90,45,45,0,0,2,0,1,35,7,0,0,40,1,2,0,2,0,0
91,142,Olathe Ward 1 Precinct 09,1266,362,560,344,86,28,58,0,0,1,0,0,24,3,0,0,45,8,2,0,3,0,0
91,143,Olathe Ward 1 Precinct 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,144,Olathe Ward 1 Precinct 11,1102,342,408,352,89,33,56,0,0,1,1,3,22,6,0,0,45,4,1,0,6,0,0
91,145,Olathe Ward 1 Precinct 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,146,Olathe Ward 1 Precinct 13,907,270,384,253,57,21,36,0,0,2,1,1,17,0,0,0,28,7,0,0,1,0,0
91,147,Olathe Ward 1 Precinct 14,1013,301,459,253,61,22,39,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,33,4,1,1,0,0,0
91,148,Olathe Ward 1 Precinct 15,602,206,230,166,23,8,15,0,0,0,0,0,7,1,0,0,11,1,0,1,2,0,0
91,149,Olathe Ward 1 Precinct 16,1602,438,737,427,81,29,52,0,0,1,1,0,25,2,0,0,37,5,6,0,4,0,0
91,150,Olathe Ward 1 Precinct 17,521,122,277,122,24,9,15,0,0,0,0,0,8,1,0,0,11,4,0,0,0,0,0
91,151,Olathe Ward 1 Precinct 18,1391,376,642,373,70,15,55,0,0,0,0,0,13,2,0,0,36,11,5,0,3,0,0
91,152,Olathe Ward 1 Precinct 19,641,209,245,187,32,12,20,0,0,0,2,0,10,0,0,0,17,0,0,0,3,0,0
91,153,Olathe Ward 1 Precinct 20,338,107,132,99,31,18,13,0,0,1,0,0,16,1,0,0,12,1,0,0,0,0,0
91,154,Olathe Ward 1 Precinct 21,1579,504,635,440,107,32,75,0,0,2,0,1,27,2,0,0,53,16,1,1,4,0,0
91,155,Olathe Ward 1 Precinct 22,2253,569,1112,572,152,48,104,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,77,17,2,0,8,0,0
91,156,Olathe Ward 1 Precinct 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,157,Olathe Ward 1 Precinct 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,158,Olathe Ward 1 Precinct 25,356,82,164,110,21,4,17,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,13,3,0,0,1,0,0
91,159,Olathe Ward 1 Precinct 26,11,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,160,Olathe Ward 1 Precinct 27,552,185,193,174,32,12,20,0,0,1,0,0,8,3,0,0,16,2,2,0,0,0,0
91,161,Olathe Ward 1 Precinct 28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,162,Olathe Ward 1 Precinct 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,163,Olathe Ward 2 Precinct 01,647,207,235,205,34,10,24,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,23,1,0,0,0,0,0
91,164,Olathe Ward 2 Precinct 02,1083,372,476,235,107,44,63,0,0,1,0,0,41,2,0,0,43,14,1,0,5,0,0
91,165,Olathe Ward 2 Precinct 03,987,309,381,297,74,22,52,0,0,1,1,0,18,2,0,0,36,8,3,0,5,0,0
91,166,Olathe Ward 2 Precinct 04,601,209,202,190,39,21,18,0,0,1,1,2,16,1,0,0,15,2,1,0,0,0,0
91,167,Olathe Ward 2 Precinct 05,1951,446,1115,390,181,51,130,0,0,0,1,0,50,0,0,0,87,30,2,0,11,0,0
91,168,Olathe Ward 2 Precinct 06,1904,437,993,474,67,18,49,0,0,0,0,0,14,4,0,0,39,7,2,0,1,0,0
91,169,Olathe Ward 2 Precinct 07,1812,474,912,426,88,26,62,0,0,0,0,1,23,2,0,0,37,18,2,0,5,0,0
91,170,Olathe Ward 2 Precinct 08,1559,560,497,502,85,37,48,0,0,0,0,0,27,10,0,0,40,7,0,0,1,0,0
91,171,Olathe Ward 2 Precinct 09,839,255,389,195,90,29,61,0,0,0,1,0,27,1,0,0,43,13,2,2,1,0,0
91,172,Olathe Ward 2 Precinct 10,2446,789,1021,636,144,50,94,0,0,1,0,1,48,0,0,0,56,26,5,1,6,0,0
91,173,Olathe Ward 2 Precinct 11,2169,739,805,625,112,46,66,0,0,4,0,0,36,6,0,0,46,8,2,0,10,0,0
91,174,Olathe Ward 2 Precinct 12,1358,453,535,370,90,30,60,0,0,0,1,0,29,0,0,0,43,13,2,0,2,0,0
91,175,Olathe Ward 2 Precinct 13,1005,308,392,305,70,34,36,0,0,0,0,1,30,3,0,0,29,1,0,0,6,0,0
91,176,Olathe Ward 2 Precinct 14,989,356,326,307,53,24,29,0,0,1,0,0,22,1,0,0,22,7,0,0,0,0,0
91,177,Olathe Ward 2 Precinct 15,1349,357,640,352,54,28,26,0,0,0,0,1,26,1,0,0,16,6,3,0,1,0,0
91,178,Olathe Ward 2 Precinct 16,1033,351,381,301,53,20,33,0,0,2,0,1,16,1,0,0,29,1,3,0,0,0,0
91,179,Olathe Ward 2 Precinct 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,180,Olathe Ward 2 Precinct 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,181,Olathe Ward 2 Precinct 19,13,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,182,Olathe Ward 2 Precinct 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,183,Olathe Ward 2 Precinct 21,568,184,192,192,36,13,23,0,0,2,0,1,7,3,0,0,17,6,0,0,0,0,0
91,184,Olathe Ward 2 Precinct 22,2321,663,1133,525,195,71,124,0,0,1,2,2,62,4,0,0,90,24,7,0,3,0,0
91,185,Olathe Ward 2 Precinct 23,1339,430,565,344,57,27,30,0,0,1,0,0,25,1,0,0,17,8,1,1,3,0,0
91,186,Olathe Ward 2 Precinct 24,569,94,368,107,40,11,29,0,0,Redacted,Redacted,Redacted,Redacted,0,0,0,19,8,0,0,2,0,0
91,187,Olathe Ward 3 Precinct 01,752,272,225,255,41,8,33,0,0,0,0,0,7,1,0,0,25,6,0,0,2,0,0
91,188,Olathe Ward 3 Precinct 02,334,133,88,113,21,13,8,0,0,0,1,0,10,2,0,0,7,0,0,0,1,0,0
91,189,Olathe Ward 3 Precinct 03,702,185,342,175,41,9,32,0,0,0,0,0,8,1,0,0,22,6,3,0,1,0,0
91,190,Olathe Ward 3 Precinct 04,1340,394,574,372,70,24,46,0,0,0,0,1,23,0,0,0,35,9,0,0,2,0,0
91,191,Olathe Ward 3 Precinct 05,1537,370,832,335,88,27,61,0,0,0,0,0,26,1,0,0,41,14,2,1,3,0,0
91,192,Olathe Ward 3 Precinct 06,852,225,417,210,69,19,50,0,0,0,0,0,17,2,0,0,35,7,4,0,4,0,0
