PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,For Presidential Electors for President and Vice-President,For Presidential Electors for President and Vice-President,For Presidential Electors for President and Vice-President,For Presidential Electors for President and Vice-President,For Presidential Electors for President and Vice-President,For United States Representative 2nd District,For United States Representative 2nd District,For United States Representative 2nd District,For United States Representative 2nd District,For State Senator 3rd District,For State Senator 3rd District,For State Senator 3rd District,For State Senator 18th District,For State Senator 18th District,For State Senator 18th District,For State Senator 19th District,For State Senator 19th District,For State Senator 19th District,For State Senator 20th District,For State Senator 20th District,For State Senator 20th District,For State Representative 50th District,For State Representative 50th District,For State Representative 50th District,For State Representative 52nd District,For State Representative 52nd District,For State Representative 52nd District,For State Representative 53rd District,For State Representative 53rd District,For State Representative 53rd District,For State Representative 53rd District,For State Representative 54th District,For State Representative 54th District,For State Representative 54th District,For State Representative 55th District,For State Representative 55th District,For State Representative 55th District,For State Representative 56th District,For State Representative 56th District,For State Representative 56th District,For State Representative 57th District,For State Representative 57th District,For State Representative 57th District,For State Representative 58th District,For State Representative 58th District,For State Representative 58th District,For State Board of Education 4th District,For State Board of Education 4th District,For State Board of Education 4th District,For State Board of Education 6th District,For State Board of Education 6th District,For State Board of Education 6th District,For District Attorney 3rd District,For District Attorney 3rd District,For County Commissioner 2nd District,For County Commissioner 2nd District,For County Commissioner 2nd District,For County Commissioner 3rd District,For County Commissioner 3rd District,For County Clerk,For County Clerk,For County Clerk,For County Treasurer,For County Treasurer,For County Treasurer,For County Register of Deeds,For County Register of Deeds,For County Sheriff,For County Sheriff,For Township Trustee Auburn Township,For Township Trustee Auburn Township,For Township Trustee Dover Township,For Township Trustee Dover Township,For Township Trustee Grove Township,For Township Trustee Grove Township,For Township Trustee Menoken Township,For Township Trustee Menoken Township,For Township Trustee Mission Township,For Township Trustee Mission Township,For Township Trustee Monmouth Township,For Township Trustee Monmouth Township,For Township Trustee Rossville Township,For Township Trustee Rossville Township,For Township Trustee Silver Lake Township,For Township Trustee Silver Lake Township,For Township Trustee Soldier Township,For Township Trustee Soldier Township,For Township Trustee Tecumseh Township,For Township Trustee Tecumseh Township,For Township Trustee Topeka Township,For Township Trustee Topeka Township,For Township Trustee Williamsport Township,For Township Trustee Williamsport Township,For Township Treasurer Auburn Township,For Township Treasurer Auburn Township,For Township Treasurer Dover Township,For Township Treasurer Dover Township,For Township Treasurer Grove Township,For Township Treasurer Grove Township,For Township Treasurer Menoken Township,For Township Treasurer Menoken Township,For Township Treasurer Mission Township,For Township Treasurer Mission Township,For Township Treasurer Monmouth Township,For Township Treasurer Monmouth Township,For Township Treasurer Rossville Township,For Township Treasurer Rossville Township,For Township Treasurer Silver Lake Township,For Township Treasurer Silver Lake Township,For Township Treasurer Soldier Township,For Township Treasurer Soldier Township,For Township Treasurer Soldier Township,For Township Treasurer Tecumseh Township,For Township Treasurer Tecumseh Township,For Township Treasurer Topeka Township,For Township Treasurer Topeka Township,For Township Treasurer Williamsport Township,For Township Treasurer Williamsport Township,"Unified School District No. 340, Jefferson County, Kansas (Jefferson West) USD 340","Unified School District No. 340, Jefferson County, Kansas (Jefferson West) USD 341"
,,,,,DEM Harris and Walz,REP Trump and Vance,LIB Oliver and ter Maat,IND Kennedy Jr. and Shanahan,Write-in,DEM Nancy Boyda,REP Derek Schmidt,LIB John Hauer,Write-in,DEM Dena Sattler,REP Rick Kloos,Write-in,DEM Matthew Robin,REP Kenny Titus,Write-in,DEM Patrick Schmidt,REP Tyler Wible,Write-in,DEM Candace L. Ayars,REP Brenda S. Dietrich,Write-in,"DEM Jessica ""JP"" Porter",REP Kyle McNorton,Write-in,DEM Jacquie Whitney Lightcap,REP Jesse Borjon,Write-in,DEM Kirk R. Haskins,REP Jeff Coen,LIB Aric Hermann,Write-in,DEM Jade Pearson Ramsdell,REP Ken Corbet,Write-in,DEM Tobias Schlingensiepen,REP Michael Barron,Write-in,DEM Virgil Weigel,REP Pennie Boyer-Kloos,Write-in,DEM John Alcala,REP Donna J. McGinty,Write-in,DEM Alexis Simmons,REP Michael Mathewson,Write-in,DEM Kris Meyer,REP Connie O'Brien,Write-in,DEM Beryl Ann New,REP Bruce Schultz,Write-in,REP Mike Kagay,Write-in,DEM Kevin Cook,REP Henry McClure,Write-in,REP Aaron D. Mays,Write-in,DEM Jonathan Smith,REP Lisa Schmitt,Write-in,DEM Susan Duffy,REP Angus Tucker,Write-in,REP Becky Nioce,Write-in,REP Brian C. Hill,Write-in,REP Sandy Mitchell,Write-in,REP Kevin A Thompson,Write-in,REP Dennis E. Lowry,Write-in,REP Steven Porubsky,Write-in,REP Annette Beck,Write-in,REP Gilda Singleton,Write-in,REP Jeff Wehner,Write-in,DEM Georgia A. Ransone,Write-in,REP Chad Gerhardt,Write-in,REP Roy Malloy,Write-in,REP Chad Baldwin,Write-in,REP Jay Marple,Write-in,REP Barry A. Brown,Write-in,REP Susan M Akin,Write-in,REP Jeff Shenk,Write-in,REP Jim Houchins,Write-in,REP Lane Hemsley,Write-in,REP Scott A. Deghand,Write-in,REP Cherryl D. Crow,Write-in,REP Robert K. Hughes,Write-in,REP Jerry W Glasgow,DEM Cassie Downing,Write-in,REP Chad Price,Write-in,REP Gary Jellison,Write-in,REP Bev Masters,Write-in,Yes,No
1,1 East Rossville,684,523,0,144,368,0,7,4,135,359,20,0,0,0,0,144,360,0,0,0,0,0,0,0,137,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,3,0,0,0,0,0,113,388,0,152,342,0,448,2,477,1,0,0,0,0,0,0,0,0,0,0,0,0,466,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2 West Rossville,581,446,0,102,330,3,3,4,96,321,19,0,0,0,0,96,327,0,0,0,0,0,0,0,93,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,2,0,0,0,0,0,82,336,0,105,312,0,378,0,390,1,0,0,0,0,0,0,0,0,0,0,0,0,377,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9 East Silver Lake,850,669,1,213,439,4,11,0,220,395,29,1,0,0,0,205,422,1,0,0,0,0,0,0,214,428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,12,0,0,0,0,0,181,451,1,241,388,2,556,7,561,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,12,0,0,0,0,0,0,0,0,0,0,0
10,10 West Silver Lake,541,440,0,162,267,1,7,1,160,239,30,0,0,0,0,159,262,0,0,0,0,0,0,0,168,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,13,0,0,0,0,0,139,276,0,185,229,0,363,7,380,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,11,0,0,0,0,0,0,0,0,0,0,0
12,12 Grove,556,460,0,101,353,0,5,1,86,343,17,0,0,0,0,85,348,0,0,0,0,0,0,0,90,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,9,0,0,0,0,0,74,360,0,108,321,0,399,4,407,8,0,0,0,0,406,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14 Kiro,735,615,0,193,395,5,13,7,186,385,30,0,0,0,0,187,393,0,0,0,0,0,0,0,171,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,13,0,0,0,0,0,157,426,0,214,375,0,508,6,514,6,0,0,0,0,0,0,498,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15 Messhoss Creek,542,443,0,120,306,1,7,5,125,286,24,0,0,0,0,109,312,0,0,0,0,0,0,0,114,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,13,0,0,0,0,0,96,322,0,139,278,1,363,5,358,9,0,0,0,0,0,0,371,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16 SE Kiro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17 Croco,3,,redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2),redacted per KSA 25-2701(a)(2)
