Offical Election Results
Anderson County
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Lone Elm Township","State Senate District 12","WRITE-IN","0","68.95%"
"Lone Elm Township","State Representative District 9","Fred Gardner","125","68.95%"
"Lone Elm Township","State Representative District 9","WRITE-IN","1","68.95%"
"Lone Elm Township","County Clerk","Julie Wettstein","119","68.95%"
"Lone Elm Township","County Clerk","WRITE-IN","0","68.95%"
"Lone Elm Township","County Treasurer","Ida (Yoder) McClelland","117","68.95%"
"Lone Elm Township","County Treasurer","WRITE-IN","1","68.95%"
"Lone Elm Township","County Register of Deeds","Sandra J. Baugher","98","68.95%"
"Lone Elm Township","County Register of Deeds","WRITE-IN","1","68.95%"
"Lone Elm Township","County Attorney","Steven R Wilson","106","68.95%"
"Lone Elm Township","County Attorney","WRITE-IN","6","68.95%"
"Lone Elm Township","County Sheriff","Wesley E McClain","108","68.95%"
"Lone Elm Township","County Sheriff","Robert Smith","11","68.95%"
"Lone Elm Township","County Sheriff","WRITE-IN","0","68.95%"
"Lone Elm Township","Lone Elm Township Trustee","Mike Johns","4","68.95%"
"Lone Elm Township","Lone Elm Township Trustee","WRITE-IN","19","68.95%"
"Lone Elm Township","Lone Elm Township Treasurer","Linda McAdam","4","68.95%"
"Lone Elm Township","Lone Elm Township Treasurer","WRITE-IN","17","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Warner","Yes","57","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Warner","No","42","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Bruns","Yes","60","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Bruns","No","39","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Atcheson","Yes","54","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Atcheson","No","45","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","52","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Arnold-Burger","No","47","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Pickering","Yes","53","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Pickering","No","46","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Coble","Yes","56","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Coble","No","43","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Gardner","Yes","61","68.95%"
"Lone Elm Township","Retain Court of Appeals Judge, Gardner","No","37","68.95%"
"Lone Elm Township","Retain District 4 Division 1 Court Judge, Wine","Yes","69","68.95%"
"Lone Elm Township","Retain District 4 Division 1 Court Judge, Wine","No","30","68.95%"
"Lone Elm Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","68","68.95%"
"Lone Elm Township","Retain District 4 Division 2 Court Judge, Witteman","No","33","68.95%"
"Lone Elm Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","83","68.95%"
"Lone Elm Township","Retain District 4 Division 3 Court Judge, Godderz","No","30","68.95%"
"Monroe Township","US President and Vice President","Harris and Walz","40","78.81%"
"Monroe Township","US President and Vice President","Kennedy Jr. and Shanahan","2","78.81%"
"Monroe Township","US President and Vice President","Oliver and ter Maat","1","78.81%"
"Monroe Township","US President and Vice President","Trump and Vance","166","78.81%"
"Monroe Township","US President and Vice President","WRITE-IN","3","78.81%"
"Monroe Township","US Representative District 3","Sharice Davids","55","78.81%"
"Monroe Township","US Representative District 3","Prasanth Reddy","132","78.81%"
"Monroe Township","US Representative District 3","Steve Roberts","15","78.81%"
"Monroe Township","US Representative District 3","WRITE-IN","0","78.81%"
"Monroe Township","State Senate District 12","Cullene Lang","22","78.81%"
"Monroe Township","State Senate District 12","Caryn Tyson","172","78.81%"
"Monroe Township","State Senate District 12","WRITE-IN","1","78.81%"
"Monroe Township","State Representative District 9","Fred Gardner","190","78.81%"
"Monroe Township","State Representative District 9","WRITE-IN","1","78.81%"
"Monroe Township","County Commissioner District 2","Anthony ""Spike"" Mersman","174","78.81%"
"Monroe Township","County Commissioner District 2","WRITE-IN","5","78.81%"
"Monroe Township","County Clerk","Julie Wettstein","189","78.81%"
"Monroe Township","County Clerk","WRITE-IN","4","78.81%"
"Monroe Township","County Treasurer","Ida (Yoder) McClelland","193","78.81%"
"Monroe Township","County Treasurer","WRITE-IN","0","78.81%"
"Monroe Township","County Register of Deeds","Sandra J. Baugher","165","78.81%"
"Monroe Township","County Register of Deeds","WRITE-IN","0","78.81%"
"Monroe Township","County Attorney","Steven R Wilson","181","78.81%"
"Monroe Township","County Attorney","WRITE-IN","4","78.81%"
"Monroe Township","County Sheriff","Wesley E McClain","183","78.81%"
"Monroe Township","County Sheriff","Robert Smith","6","78.81%"
"Monroe Township","County Sheriff","WRITE-IN","6","78.81%"
"Monroe Township","Monroe Township Trustee","Andrea Sobba","11","78.81%"
"Monroe Township","Monroe Township Trustee","WRITE-IN","15","78.81%"
"Monroe Township","Monroe Township Treasurer","Daryl Sobba","11","78.81%"
"Monroe Township","Monroe Township Treasurer","WRITE-IN","17","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Warner","Yes","113","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Warner","No","59","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Bruns","Yes","111","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Bruns","No","58","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Atcheson","Yes","93","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Atcheson","No","72","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","92","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Arnold-Burger","No","73","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Pickering","Yes","92","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Pickering","No","73","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Coble","Yes","99","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Coble","No","66","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Gardner","Yes","113","78.81%"
"Monroe Township","Retain Court of Appeals Judge, Gardner","No","51","78.81%"
"Monroe Township","Retain District 4 Division 1 Court Judge, Wine","Yes","115","78.81%"
"Monroe Township","Retain District 4 Division 1 Court Judge, Wine","No","50","78.81%"
"Monroe Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","114","78.81%"
"Monroe Township","Retain District 4 Division 2 Court Judge, Witteman","No","49","78.81%"
"Monroe Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","128","78.81%"
"Monroe Township","Retain District 4 Division 3 Court Judge, Godderz","No","47","78.81%"
"Ozark Township","US President and Vice President","Harris and Walz","44","67.14%"
"Ozark Township","US President and Vice President","Kennedy Jr. and Shanahan","5","67.14%"
"Ozark Township","US President and Vice President","Oliver and ter Maat","1","67.14%"
"Ozark Township","US President and Vice President","Trump and Vance","228","67.14%"
"Ozark Township","US President and Vice President","WRITE-IN","1","67.14%"
"Ozark Township","US Representative District 3","Sharice Davids","58","67.14%"
"Ozark Township","US Representative District 3","Prasanth Reddy","183","67.14%"
"Ozark Township","US Representative District 3","Steve Roberts","29","67.14%"
"Ozark Township","US Representative District 3","WRITE-IN","0","67.14%"
"Ozark Township","State Senate District 12","Cullene Lang","43","67.14%"
"Ozark Township","State Senate District 12","Caryn Tyson","229","67.14%"
"Ozark Township","State Senate District 12","WRITE-IN","1","67.14%"
"Ozark Township","State Representative District 9","Fred Gardner","261","67.14%"
"Ozark Township","State Representative District 9","WRITE-IN","1","67.14%"
"Ozark Township","County Clerk","Julie Wettstein","255","67.14%"
"Ozark Township","County Clerk","WRITE-IN","6","67.14%"
"Ozark Township","County Treasurer","Ida (Yoder) McClelland","256","67.14%"
"Ozark Township","County Treasurer","WRITE-IN","6","67.14%"
"Ozark Township","County Register of Deeds","Sandra J. Baugher","205","67.14%"
"Ozark Township","County Register of Deeds","WRITE-IN","6","67.14%"
"Ozark Township","County Attorney","Steven R Wilson","242","67.14%"
"Ozark Township","County Attorney","WRITE-IN","8","67.14%"
"Ozark Township","County Sheriff","Wesley E McClain","242","67.14%"
"Ozark Township","County Sheriff","Robert Smith","8","67.14%"
"Ozark Township","County Sheriff","WRITE-IN","4","67.14%"
"Ozark Township","Ozark Township Trustee","WRITE-IN","28","67.14%"
"Ozark Township","Ozark Township Treasurer","Cody Bain","3","67.14%"
"Ozark Township","Ozark Township Treasurer","WRITE-IN","23","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Warner","Yes","167","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Warner","No","66","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Bruns","Yes","173","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Bruns","No","58","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Atcheson","Yes","141","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Atcheson","No","83","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","144","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Arnold-Burger","No","85","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Pickering","Yes","142","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Pickering","No","87","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Coble","Yes","148","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Coble","No","82","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Gardner","Yes","173","67.14%"
"Ozark Township","Retain Court of Appeals Judge, Gardner","No","58","67.14%"
"Ozark Township","Retain District 4 Division 1 Court Judge, Wine","Yes","180","67.14%"
"Ozark Township","Retain District 4 Division 1 Court Judge, Wine","No","51","67.14%"
"Ozark Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","175","67.14%"
"Ozark Township","Retain District 4 Division 2 Court Judge, Witteman","No","57","67.14%"
"Ozark Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","202","67.14%"
"Ozark Township","Retain District 4 Division 3 Court Judge, Godderz","No","55","67.14%"
"Putnam Township","US President and Vice President","Harris and Walz","41","78.17%"
"Putnam Township","US President and Vice President","Kennedy Jr. and Shanahan","3","78.17%"
"Putnam Township","US President and Vice President","Oliver and ter Maat","1","78.17%"
"Putnam Township","US President and Vice President","Trump and Vance","132","78.17%"
"Putnam Township","US President and Vice President","WRITE-IN","0","78.17%"
"Putnam Township","US Representative District 3","Sharice Davids","52","78.17%"
"Putnam Township","US Representative District 3","Prasanth Reddy","118","78.17%"
"Putnam Township","US Representative District 3","Steve Roberts","6","78.17%"
"Putnam Township","US Representative District 3","WRITE-IN","0","78.17%"
"Putnam Township","State Senate District 12","Cullene Lang","29","78.17%"
"Putnam Township","State Senate District 12","Caryn Tyson","143","78.17%"
"Putnam Township","State Senate District 12","WRITE-IN","0","78.17%"
"Putnam Township","State Representative District 9","Fred Gardner","162","78.17%"
"Putnam Township","State Representative District 9","WRITE-IN","0","78.17%"
"Putnam Township","County Commissioner District 2","Anthony ""Spike"" Mersman","152","78.17%"
"Putnam Township","County Commissioner District 2","WRITE-IN","7","78.17%"
"Putnam Township","County Clerk","Julie Wettstein","157","78.17%"
"Putnam Township","County Clerk","WRITE-IN","2","78.17%"
"Putnam Township","County Treasurer","Ida (Yoder) McClelland","162","78.17%"
"Putnam Township","County Treasurer","WRITE-IN","0","78.17%"
"Putnam Township","County Register of Deeds","Sandra J. Baugher","141","78.17%"
"Putnam Township","County Register of Deeds","WRITE-IN","5","78.17%"
"Putnam Township","County Attorney","Steven R Wilson","150","78.17%"
"Putnam Township","County Attorney","WRITE-IN","3","78.17%"
"Putnam Township","County Sheriff","Wesley E McClain","150","78.17%"
"Putnam Township","County Sheriff","Robert Smith","5","78.17%"
"Putnam Township","County Sheriff","WRITE-IN","1","78.17%"
"Putnam Township","Putnam Township Trustee","Anne Marie Strobel","137","78.17%"
"Putnam Township","Putnam Township Trustee","WRITE-IN","8","78.17%"
"Putnam Township","Putnam Township Treasurer","Joe Strobel","139","78.17%"
"Putnam Township","Putnam Township Treasurer","WRITE-IN","6","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Warner","Yes","89","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Warner","No","67","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Bruns","Yes","83","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Bruns","No","70","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Atcheson","Yes","74","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Atcheson","No","77","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","72","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Arnold-Burger","No","81","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Pickering","Yes","76","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Pickering","No","76","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Coble","Yes","76","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Coble","No","78","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Gardner","Yes","88","78.17%"
"Putnam Township","Retain Court of Appeals Judge, Gardner","No","66","78.17%"
"Putnam Township","Retain District 4 Division 1 Court Judge, Wine","Yes","88","78.17%"
"Putnam Township","Retain District 4 Division 1 Court Judge, Wine","No","57","78.17%"
"Putnam Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","85","78.17%"
"Putnam Township","Retain District 4 Division 2 Court Judge, Witteman","No","60","78.17%"
"Putnam Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","97","78.17%"
"Putnam Township","Retain District 4 Division 3 Court Judge, Godderz","No","54","78.17%"
"Reeder Township","US President and Vice President","Harris and Walz","16","65.38%"
"Reeder Township","US President and Vice President","Kennedy Jr. and Shanahan","4","65.38%"
"Reeder Township","US President and Vice President","Oliver and ter Maat","2","65.38%"
"Reeder Township","US President and Vice President","Trump and Vance","111","65.38%"
"Reeder Township","US President and Vice President","WRITE-IN","2","65.38%"
"Reeder Township","US Representative District 3","Sharice Davids","22","65.38%"
"Reeder Township","US Representative District 3","Prasanth Reddy","105","65.38%"
"Reeder Township","US Representative District 3","Steve Roberts","5","65.38%"
"Reeder Township","US Representative District 3","WRITE-IN","0","65.38%"
"Reeder Township","State Senate District 12","Cullene Lang","15","65.38%"
"Reeder Township","State Senate District 12","Caryn Tyson","115","65.38%"
"Reeder Township","State Senate District 12","WRITE-IN","1","65.38%"
"Reeder Township","State Representative District 9","Fred Gardner","128","65.38%"
"Reeder Township","State Representative District 9","WRITE-IN","2","65.38%"
"Reeder Township","County Commissioner District 3","Phyllis Gettler","17","65.38%"
"Reeder Township","County Commissioner District 3","Michael E. Blaufuss","117","65.38%"
"Reeder Township","County Commissioner District 3","WRITE-IN","1","65.38%"
"Reeder Township","County Clerk","Julie Wettstein","126","65.38%"
"Reeder Township","County Clerk","WRITE-IN","1","65.38%"
"Reeder Township","County Treasurer","Ida (Yoder) McClelland","130","65.38%"
"Reeder Township","County Treasurer","WRITE-IN","0","65.38%"
"Reeder Township","County Register of Deeds","Sandra J. Baugher","88","65.38%"
"Reeder Township","County Register of Deeds","WRITE-IN","5","65.38%"
"Reeder Township","County Attorney","Steven R Wilson","128","65.38%"
"Reeder Township","County Attorney","WRITE-IN","1","65.38%"
"Reeder Township","County Sheriff","Wesley E McClain","121","65.38%"
"Reeder Township","County Sheriff","Robert Smith","6","65.38%"
"Reeder Township","County Sheriff","WRITE-IN","1","65.38%"
"Reeder Township","Reeder Township Trustee","WRITE-IN","12","65.38%"
"Reeder Township","Reeder Township Treasurer","Monica Wilper","3","65.38%"
"Reeder Township","Reeder Township Treasurer","WRITE-IN","11","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Warner","Yes","76","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Warner","No","35","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Bruns","Yes","73","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Bruns","No","36","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Atcheson","Yes","54","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Atcheson","No","56","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","53","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Arnold-Burger","No","57","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Pickering","Yes","58","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Pickering","No","50","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Coble","Yes","57","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Coble","No","51","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Gardner","Yes","76","65.38%"
"Reeder Township","Retain Court of Appeals Judge, Gardner","No","31","65.38%"
"Reeder Township","Retain District 4 Division 1 Court Judge, Wine","Yes","80","65.38%"
"Reeder Township","Retain District 4 Division 1 Court Judge, Wine","No","28","65.38%"
"Reeder Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","78","65.38%"
"Reeder Township","Retain District 4 Division 2 Court Judge, Witteman","No","29","65.38%"
"Reeder Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","87","65.38%"
"Reeder Township","Retain District 4 Division 3 Court Judge, Godderz","No","27","65.38%"
"Rich Township","US President and Vice President","Harris and Walz","22","59.20%"
"Rich Township","US President and Vice President","Kennedy Jr. and Shanahan","0","59.20%"
"Rich Township","US President and Vice President","Oliver and ter Maat","1","59.20%"
"Rich Township","US President and Vice President","Trump and Vance","153","59.20%"
"Rich Township","US President and Vice President","WRITE-IN","0","59.20%"
"Rich Township","US Representative District 3","Sharice Davids","28","59.20%"
"Rich Township","US Representative District 3","Prasanth Reddy","132","59.20%"
"Rich Township","US Representative District 3","Steve Roberts","10","59.20%"
"Rich Township","US Representative District 3","WRITE-IN","1","59.20%"
"Rich Township","State Senate District 12","Cullene Lang","16","59.20%"
"Rich Township","State Senate District 12","Caryn Tyson","151","59.20%"
"Rich Township","State Senate District 12","WRITE-IN","1","59.20%"
"Rich Township","State Representative District 9","Fred Gardner","163","59.20%"
"Rich Township","State Representative District 9","WRITE-IN","2","59.20%"
"Rich Township","County Clerk","Julie Wettstein","159","59.20%"
"Rich Township","County Clerk","WRITE-IN","2","59.20%"
"Rich Township","County Treasurer","Ida (Yoder) McClelland","158","59.20%"
"Rich Township","County Treasurer","WRITE-IN","2","59.20%"
"Rich Township","County Register of Deeds","Sandra J. Baugher","109","59.20%"
"Rich Township","County Register of Deeds","WRITE-IN","7","59.20%"
"Rich Township","County Attorney","Steven R Wilson","149","59.20%"
"Rich Township","County Attorney","WRITE-IN","5","59.20%"
"Rich Township","County Sheriff","Wesley E McClain","138","59.20%"
"Rich Township","County Sheriff","Robert Smith","12","59.20%"
"Rich Township","County Sheriff","WRITE-IN","3","59.20%"
"Rich Township","Rich Township Treasurer","Connie Thompson","164","59.20%"
"Rich Township","Rich Township Treasurer","WRITE-IN","0","59.20%"
"Rich Township","Rich Township Trustee","WRITE-IN","18","59.20%"
"Rich Township","Retain Court of Appeals Judge, Warner","Yes","90","59.20%"
"Rich Township","Retain Court of Appeals Judge, Warner","No","54","59.20%"
"Rich Township","Retain Court of Appeals Judge, Bruns","Yes","91","59.20%"
"Rich Township","Retain Court of Appeals Judge, Bruns","No","51","59.20%"
"Rich Township","Retain Court of Appeals Judge, Atcheson","Yes","85","59.20%"
"Rich Township","Retain Court of Appeals Judge, Atcheson","No","54","59.20%"
"Rich Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","80","59.20%"
"Rich Township","Retain Court of Appeals Judge, Arnold-Burger","No","59","59.20%"
"Rich Township","Retain Court of Appeals Judge, Pickering","Yes","78","59.20%"
"Rich Township","Retain Court of Appeals Judge, Pickering","No","63","59.20%"
"Rich Township","Retain Court of Appeals Judge, Coble","Yes","80","59.20%"
"Rich Township","Retain Court of Appeals Judge, Coble","No","58","59.20%"
"Rich Township","Retain Court of Appeals Judge, Gardner","Yes","93","59.20%"
"Rich Township","Retain Court of Appeals Judge, Gardner","No","50","59.20%"
"Rich Township","Retain District 4 Division 1 Court Judge, Wine","Yes","89","59.20%"
"Rich Township","Retain District 4 Division 1 Court Judge, Wine","No","51","59.20%"
"Rich Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","91","59.20%"
"Rich Township","Retain District 4 Division 2 Court Judge, Witteman","No","48","59.20%"
"Rich Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","113","59.20%"
"Rich Township","Retain District 4 Division 3 Court Judge, Godderz","No","37","59.20%"
"Walker Township","US President and Vice President","Harris and Walz","74","67.14%"
"Walker Township","US President and Vice President","Kennedy Jr. and Shanahan","3","67.14%"
"Walker Township","US President and Vice President","Oliver and ter Maat","2","67.14%"
"Walker Township","US President and Vice President","Trump and Vance","246","67.14%"
"Walker Township","US President and Vice President","WRITE-IN","1","67.14%"
"Walker Township","US Representative District 3","Sharice Davids","92","67.14%"
"Walker Township","US Representative District 3","Prasanth Reddy","192","67.14%"
"Walker Township","US Representative District 3","Steve Roberts","35","67.14%"
"Walker Township","US Representative District 3","WRITE-IN","1","67.14%"
"Walker Township","State Senate District 12","Cullene Lang","45","67.14%"
"Walker Township","State Senate District 12","Caryn Tyson","267","67.14%"
"Walker Township","State Senate District 12","WRITE-IN","3","67.14%"
"Walker Township","State Representative District 9","Fred Gardner","297","67.14%"
"Walker Township","State Representative District 9","WRITE-IN","4","67.14%"
"Walker Township","County Clerk","Julie Wettstein","296","67.14%"
"Walker Township","County Clerk","WRITE-IN","4","67.14%"
"Walker Township","County Treasurer","Ida (Yoder) McClelland","295","67.14%"
"Walker Township","County Treasurer","WRITE-IN","3","67.14%"
"Walker Township","County Register of Deeds","Sandra J. Baugher","274","67.14%"
"Walker Township","County Register of Deeds","WRITE-IN","7","67.14%"
"Walker Township","County Attorney","Steven R Wilson","289","67.14%"
"Walker Township","County Attorney","WRITE-IN","3","67.14%"
"Walker Township","County Sheriff","Wesley E McClain","264","67.14%"
"Walker Township","County Sheriff","Robert Smith","28","67.14%"
"Walker Township","County Sheriff","WRITE-IN","6","67.14%"
"Walker Township","Walker Township Trustee","Tanner Lickteig","303","67.14%"
"Walker Township","Walker Township Trustee","WRITE-IN","2","67.14%"
"Walker Township","Walker Township Treasurer","Charlie Reese","295","67.14%"
"Walker Township","Walker Township Treasurer","WRITE-IN","3","67.14%"
"Walker Township","Retain Court of Appeals Judge, Warner","Yes","160","67.14%"
"Walker Township","Retain Court of Appeals Judge, Warner","No","103","67.14%"
"Walker Township","Retain Court of Appeals Judge, Bruns","Yes","160","67.14%"
"Walker Township","Retain Court of Appeals Judge, Bruns","No","100","67.14%"
"Walker Township","Retain Court of Appeals Judge, Atcheson","Yes","145","67.14%"
"Walker Township","Retain Court of Appeals Judge, Atcheson","No","117","67.14%"
"Walker Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","146","67.14%"
"Walker Township","Retain Court of Appeals Judge, Arnold-Burger","No","112","67.14%"
"Walker Township","Retain Court of Appeals Judge, Pickering","Yes","148","67.14%"
"Walker Township","Retain Court of Appeals Judge, Pickering","No","111","67.14%"
"Walker Township","Retain Court of Appeals Judge, Coble","Yes","142","67.14%"
"Walker Township","Retain Court of Appeals Judge, Coble","No","120","67.14%"
"Walker Township","Retain Court of Appeals Judge, Gardner","Yes","165","67.14%"
"Walker Township","Retain Court of Appeals Judge, Gardner","No","95","67.14%"
"Walker Township","Retain District 4 Division 1 Court Judge, Wine","Yes","175","67.14%"
"Walker Township","Retain District 4 Division 1 Court Judge, Wine","No","90","67.14%"
"Walker Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","177","67.14%"
"Walker Township","Retain District 4 Division 2 Court Judge, Witteman","No","87","67.14%"
"Walker Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","192","67.14%"
"Walker Township","Retain District 4 Division 3 Court Judge, Godderz","No","85","67.14%"
"Washington Township","US President and Vice President","Harris and Walz","28","75.47%"
"Washington Township","US President and Vice President","Kennedy Jr. and Shanahan","1","75.47%"
"Washington Township","US President and Vice President","Oliver and ter Maat","0","75.47%"
"Washington Township","US President and Vice President","Trump and Vance","128","75.47%"
"Washington Township","US President and Vice President","WRITE-IN","0","75.47%"
"Washington Township","US Representative District 3","Sharice Davids","32","75.47%"
"Washington Township","US Representative District 3","Prasanth Reddy","108","75.47%"
"Washington Township","US Representative District 3","Steve Roberts","12","75.47%"
"Washington Township","US Representative District 3","WRITE-IN","0","75.47%"
"Washington Township","State Senate District 12","Cullene Lang","13","75.47%"
"Washington Township","State Senate District 12","Caryn Tyson","137","75.47%"
"Washington Township","State Senate District 12","WRITE-IN","1","75.47%"
"Washington Township","State Representative District 9","Fred Gardner","142","75.47%"
"Washington Township","State Representative District 9","WRITE-IN","3","75.47%"
"Washington Township","County Commissioner District 3","Phyllis Gettler","42","75.47%"
"Washington Township","County Commissioner District 3","Michael E. Blaufuss","113","75.47%"
"Washington Township","County Commissioner District 3","WRITE-IN","0","75.47%"
"Washington Township","County Clerk","Julie Wettstein","143","75.47%"
"Washington Township","County Clerk","WRITE-IN","1","75.47%"
"Washington Township","County Treasurer","Ida (Yoder) McClelland","147","75.47%"
"Washington Township","County Treasurer","WRITE-IN","1","75.47%"
"Washington Township","County Register of Deeds","Sandra J. Baugher","112","75.47%"
"Washington Township","County Register of Deeds","WRITE-IN","5","75.47%"
"Washington Township","County Attorney","Steven R Wilson","136","75.47%"
"Washington Township","County Attorney","WRITE-IN","2","75.47%"
"Washington Township","County Sheriff","Wesley E McClain","133","75.47%"
"Washington Township","County Sheriff","Robert Smith","7","75.47%"
"Washington Township","County Sheriff","WRITE-IN","2","75.47%"
"Washington Township","Washington Township Trustee","Renee Tush","3","75.47%"
"Washington Township","Washington Township Trustee","WRITE-IN","13","75.47%"
"Washington Township","Washington Township Treasurer","Ben Tush","4","75.47%"
"Washington Township","Washington Township Treasurer","WRITE-IN","13","75.47%"
"Washington Township","Retain Court of Appeals Judge, Warner","Yes","85","75.47%"
"Washington Township","Retain Court of Appeals Judge, Warner","No","39","75.47%"
"Washington Township","Retain Court of Appeals Judge, Bruns","Yes","86","75.47%"
"Washington Township","Retain Court of Appeals Judge, Bruns","No","38","75.47%"
"Washington Township","Retain Court of Appeals Judge, Atcheson","Yes","75","75.47%"
"Washington Township","Retain Court of Appeals Judge, Atcheson","No","51","75.47%"
"Washington Township","Retain Court of Appeals Judge, Arnold-Burger","Yes","71","75.47%"
"Washington Township","Retain Court of Appeals Judge, Arnold-Burger","No","53","75.47%"
"Washington Township","Retain Court of Appeals Judge, Pickering","Yes","72","75.47%"
"Washington Township","Retain Court of Appeals Judge, Pickering","No","51","75.47%"
"Washington Township","Retain Court of Appeals Judge, Coble","Yes","76","75.47%"
"Washington Township","Retain Court of Appeals Judge, Coble","No","48","75.47%"
"Washington Township","Retain Court of Appeals Judge, Gardner","Yes","85","75.47%"
"Washington Township","Retain Court of Appeals Judge, Gardner","No","38","75.47%"
"Washington Township","Retain District 4 Division 1 Court Judge, Wine","Yes","87","75.47%"
"Washington Township","Retain District 4 Division 1 Court Judge, Wine","No","38","75.47%"
"Washington Township","Retain District 4 Division 2 Court Judge, Witteman","Yes","86","75.47%"
"Washington Township","Retain District 4 Division 2 Court Judge, Witteman","No","38","75.47%"
"Washington Township","Retain District 4 Division 3 Court Judge, Godderz","Yes","95","75.47%"
"Washington Township","Retain District 4 Division 3 Court Judge, Godderz","No","36","75.47%"
"Welda Township","US President and Vice President","Harris and Walz","31","68.20%"
"Welda Township","US President and Vice President","Kennedy Jr. and Shanahan","0","68.20%"
"Welda Township","US President and Vice President","Oliver and ter Maat","3","68.20%"
"Welda Township","US President and Vice President","Trump and Vance","110","68.20%"
"Welda Township","US President and Vice President","WRITE-IN","0","68.20%"
