Offical Election Results
Douglas County
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Lawrence 28 (28B.1)","Nominee for President","Ryan L. Binkley","0","11.36%"
"Lawrence 28 (28B.1)","Nominee for President","None of the names shown","0","11.36%"
"Lawrence 29","Nominee for President","Joseph R Biden Jr","45","14.41%"
"Lawrence 29","Nominee for President","None of the names shown","9","14.41%"
"Lawrence 29","Nominee for President","Marianne Williamson","2","14.41%"
"Lawrence 29","Nominee for President","Jason Michael Palmer","0","14.41%"
"Lawrence 29","Nominee for President","Dean Phillips","0","14.41%"
"Lawrence 29","Nominee for President","Donald J. Trump","15","14.41%"
"Lawrence 29","Nominee for President","Nikki R. Haley","8","14.41%"
"Lawrence 29","Nominee for President","None of the names shown","5","14.41%"
"Lawrence 29","Nominee for President","Ron DeSantis","0","14.41%"
"Lawrence 29","Nominee for President","Ryan L. Binkley","0","14.41%"
"Lawrence 3","Nominee for President","Joseph R Biden Jr","41","10.81%"
"Lawrence 3","Nominee for President","None of the names shown","13","10.81%"
"Lawrence 3","Nominee for President","Dean Phillips","2","10.81%"
"Lawrence 3","Nominee for President","Marianne Williamson","1","10.81%"
"Lawrence 3","Nominee for President","Jason Michael Palmer","0","10.81%"
"Lawrence 3","Nominee for President","Nikki R. Haley","12","10.81%"
"Lawrence 3","Nominee for President","None of the names shown","4","10.81%"
"Lawrence 3","Nominee for President","Donald J. Trump","3","10.81%"
"Lawrence 3","Nominee for President","Ron DeSantis","0","10.81%"
"Lawrence 3","Nominee for President","Ryan L. Binkley","0","10.81%"
"Lawrence 30","Nominee for President","Joseph R Biden Jr","19","7.26%"
"Lawrence 30","Nominee for President","None of the names shown","6","7.26%"
"Lawrence 30","Nominee for President","Marianne Williamson","2","7.26%"
"Lawrence 30","Nominee for President","Jason Michael Palmer","0","7.26%"
"Lawrence 30","Nominee for President","Dean Phillips","0","7.26%"
"Lawrence 30","Nominee for President","Donald J. Trump","3","7.26%"
"Lawrence 30","Nominee for President","Nikki R. Haley","2","7.26%"
"Lawrence 30","Nominee for President","Ron DeSantis","0","7.26%"
"Lawrence 30","Nominee for President","Ryan L. Binkley","0","7.26%"
"Lawrence 30","Nominee for President","None of the names shown","0","7.26%"
"Lawrence 31","Nominee for President","Joseph R Biden Jr","47","12.14%"
"Lawrence 31","Nominee for President","None of the names shown","12","12.14%"
"Lawrence 31","Nominee for President","Marianne Williamson","2","12.14%"
"Lawrence 31","Nominee for President","Jason Michael Palmer","0","12.14%"
"Lawrence 31","Nominee for President","Dean Phillips","0","12.14%"
"Lawrence 31","Nominee for President","Donald J. Trump","16","12.14%"
"Lawrence 31","Nominee for President","Nikki R. Haley","9","12.14%"
"Lawrence 31","Nominee for President","None of the names shown","7","12.14%"
"Lawrence 31","Nominee for President","Ryan L. Binkley","1","12.14%"
"Lawrence 31","Nominee for President","Ron DeSantis","0","12.14%"
"Lawrence 32","Nominee for President","Joseph R Biden Jr","23","6.44%"
"Lawrence 32","Nominee for President","None of the names shown","5","6.44%"
"Lawrence 32","Nominee for President","Marianne Williamson","3","6.44%"
"Lawrence 32","Nominee for President","Dean Phillips","1","6.44%"
"Lawrence 32","Nominee for President","Jason Michael Palmer","0","6.44%"
"Lawrence 32","Nominee for President","Donald J. Trump","7","6.44%"
"Lawrence 32","Nominee for President","Nikki R. Haley","2","6.44%"
"Lawrence 32","Nominee for President","Ron DeSantis","1","6.44%"
"Lawrence 32","Nominee for President","None of the names shown","1","6.44%"
"Lawrence 32","Nominee for President","Ryan L. Binkley","0","6.44%"
"Lawrence 33","Nominee for President","Joseph R Biden Jr","67","15.70%"
"Lawrence 33","Nominee for President","None of the names shown","19","15.70%"
"Lawrence 33","Nominee for President","Marianne Williamson","3","15.70%"
"Lawrence 33","Nominee for President","Jason Michael Palmer","0","15.70%"
"Lawrence 33","Nominee for President","Dean Phillips","0","15.70%"
"Lawrence 33","Nominee for President","Donald J. Trump","6","15.70%"
"Lawrence 33","Nominee for President","Nikki R. Haley","6","15.70%"
"Lawrence 33","Nominee for President","None of the names shown","2","15.70%"
"Lawrence 33","Nominee for President","Ron DeSantis","0","15.70%"
"Lawrence 33","Nominee for President","Ryan L. Binkley","0","15.70%"
"Lawrence 34","Nominee for President","Joseph R Biden Jr","55","15.54%"
"Lawrence 34","Nominee for President","None of the names shown","11","15.54%"
"Lawrence 34","Nominee for President","Marianne Williamson","1","15.54%"
"Lawrence 34","Nominee for President","Jason Michael Palmer","0","15.54%"
"Lawrence 34","Nominee for President","Dean Phillips","0","15.54%"
"Lawrence 34","Nominee for President","Donald J. Trump","9","15.54%"
"Lawrence 34","Nominee for President","Nikki R. Haley","1","15.54%"
"Lawrence 34","Nominee for President","None of the names shown","1","15.54%"
"Lawrence 34","Nominee for President","Ron DeSantis","0","15.54%"
"Lawrence 34","Nominee for President","Ryan L. Binkley","0","15.54%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","Joseph R Biden Jr","15","6.80%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","None of the names shown","5","6.80%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","Dean Phillips","1","6.80%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","Marianne Williamson","0","6.80%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","Jason Michael Palmer","0","6.80%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","Donald J. Trump","6","6.80%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","None of the names shown","2","6.80%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","Ron DeSantis","1","6.80%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","Nikki R. Haley","0","6.80%"
"Lawrence 35 H10 (35.1,35.2)","Nominee for President","Ryan L. Binkley","0","6.80%"
"Lawrence 35 H46 (35B.1)","Nominee for President","Joseph R Biden Jr","24","12.89%"
"Lawrence 35 H46 (35B.1)","Nominee for President","None of the names shown","13","12.89%"
"Lawrence 35 H46 (35B.1)","Nominee for President","Marianne Williamson","4","12.89%"
"Lawrence 35 H46 (35B.1)","Nominee for President","Jason Michael Palmer","0","12.89%"
"Lawrence 35 H46 (35B.1)","Nominee for President","Dean Phillips","0","12.89%"
"Lawrence 35 H46 (35B.1)","Nominee for President","None of the names shown","2","12.89%"
"Lawrence 35 H46 (35B.1)","Nominee for President","Donald J. Trump","1","12.89%"
"Lawrence 35 H46 (35B.1)","Nominee for President","Nikki R. Haley","1","12.89%"
"Lawrence 35 H46 (35B.1)","Nominee for President","Ron DeSantis","0","12.89%"
"Lawrence 35 H46 (35B.1)","Nominee for President","Ryan L. Binkley","0","12.89%"
"Lawrence 36","Nominee for President","Joseph R Biden Jr","16","7.14%"
"Lawrence 36","Nominee for President","None of the names shown","13","7.14%"
"Lawrence 36","Nominee for President","Marianne Williamson","2","7.14%"
"Lawrence 36","Nominee for President","Dean Phillips","1","7.14%"
"Lawrence 36","Nominee for President","Jason Michael Palmer","0","7.14%"
"Lawrence 36","Nominee for President","Donald J. Trump","19","7.14%"
"Lawrence 36","Nominee for President","Nikki R. Haley","2","7.14%"
"Lawrence 36","Nominee for President","Ron DeSantis","0","7.14%"
"Lawrence 36","Nominee for President","Ryan L. Binkley","0","7.14%"
"Lawrence 36","Nominee for President","None of the names shown","0","7.14%"
"Lawrence 37","Nominee for President","Joseph R Biden Jr","27","8.40%"
"Lawrence 37","Nominee for President","None of the names shown","5","8.40%"
"Lawrence 37","Nominee for President","Marianne Williamson","1","8.40%"
"Lawrence 37","Nominee for President","Jason Michael Palmer","0","8.40%"
"Lawrence 37","Nominee for President","Dean Phillips","0","8.40%"
"Lawrence 37","Nominee for President","Donald J. Trump","27","8.40%"
"Lawrence 37","Nominee for President","Nikki R. Haley","10","8.40%"
"Lawrence 37","Nominee for President","None of the names shown","2","8.40%"
"Lawrence 37","Nominee for President","Ryan L. Binkley","1","8.40%"
"Lawrence 37","Nominee for President","Ron DeSantis","0","8.40%"
"Lawrence 38 H10 (38.1)","Nominee for President","Joseph R Biden Jr","43","7.37%"
"Lawrence 38 H10 (38.1)","Nominee for President","None of the names shown","3","7.37%"
"Lawrence 38 H10 (38.1)","Nominee for President","Marianne Williamson","1","7.37%"
"Lawrence 38 H10 (38.1)","Nominee for President","Jason Michael Palmer","0","7.37%"
"Lawrence 38 H10 (38.1)","Nominee for President","Dean Phillips","0","7.37%"
"Lawrence 38 H10 (38.1)","Nominee for President","Donald J. Trump","18","7.37%"
"Lawrence 38 H10 (38.1)","Nominee for President","Nikki R. Haley","12","7.37%"
"Lawrence 38 H10 (38.1)","Nominee for President","None of the names shown","3","7.37%"
"Lawrence 38 H10 (38.1)","Nominee for President","Ron DeSantis","1","7.37%"
"Lawrence 38 H10 (38.1)","Nominee for President","Ryan L. Binkley","0","7.37%"
"Lawrence 38 H42 (38B.2)","Nominee for President","Joseph R Biden Jr","23","23.30%"
"Lawrence 38 H42 (38B.2)","Nominee for President","Marianne Williamson","3","23.30%"
"Lawrence 38 H42 (38B.2)","Nominee for President","None of the names shown","2","23.30%"
"Lawrence 38 H42 (38B.2)","Nominee for President","Jason Michael Palmer","0","23.30%"
"Lawrence 38 H42 (38B.2)","Nominee for President","Dean Phillips","0","23.30%"
"Lawrence 38 H42 (38B.2)","Nominee for President","Donald J. Trump","10","23.30%"
"Lawrence 38 H42 (38B.2)","Nominee for President","Nikki R. Haley","2","23.30%"
"Lawrence 38 H42 (38B.2)","Nominee for President","Ron DeSantis","1","23.30%"
"Lawrence 38 H42 (38B.2)","Nominee for President","Ryan L. Binkley","0","23.30%"
"Lawrence 38 H42 (38B.2)","Nominee for President","None of the names shown","0","23.30%"
"Lawrence 39","Nominee for President","Joseph R Biden Jr","43","10.52%"
"Lawrence 39","Nominee for President","None of the names shown","27","10.52%"
"Lawrence 39","Nominee for President","Marianne Williamson","3","10.52%"
"Lawrence 39","Nominee for President","Jason Michael Palmer","0","10.52%"
"Lawrence 39","Nominee for President","Dean Phillips","0","10.52%"
"Lawrence 39","Nominee for President","Nikki R. Haley","5","10.52%"
"Lawrence 39","Nominee for President","None of the names shown","4","10.52%"
"Lawrence 39","Nominee for President","Donald J. Trump","2","10.52%"
"Lawrence 39","Nominee for President","Ryan L. Binkley","1","10.52%"
"Lawrence 39","Nominee for President","Ron DeSantis","0","10.52%"
"Lawrence 4","Nominee for President","Joseph R Biden Jr","27","8.40%"
"Lawrence 4","Nominee for President","None of the names shown","4","8.40%"
"Lawrence 4","Nominee for President","Marianne Williamson","0","8.40%"
"Lawrence 4","Nominee for President","Jason Michael Palmer","0","8.40%"
"Lawrence 4","Nominee for President","Dean Phillips","0","8.40%"
"Lawrence 4","Nominee for President","Donald J. Trump","10","8.40%"
"Lawrence 4","Nominee for President","Nikki R. Haley","6","8.40%"
"Lawrence 4","Nominee for President","None of the names shown","3","8.40%"
"Lawrence 4","Nominee for President","Ron DeSantis","0","8.40%"
"Lawrence 4","Nominee for President","Ryan L. Binkley","0","8.40%"
"Lawrence 40","Nominee for President","Joseph R Biden Jr","47","10.74%"
"Lawrence 40","Nominee for President","None of the names shown","20","10.74%"
"Lawrence 40","Nominee for President","Marianne Williamson","3","10.74%"
"Lawrence 40","Nominee for President","Jason Michael Palmer","1","10.74%"
"Lawrence 40","Nominee for President","Dean Phillips","0","10.74%"
"Lawrence 40","Nominee for President","Donald J. Trump","4","10.74%"
"Lawrence 40","Nominee for President","Nikki R. Haley","4","10.74%"
"Lawrence 40","Nominee for President","None of the names shown","1","10.74%"
"Lawrence 40","Nominee for President","Ron DeSantis","0","10.74%"
"Lawrence 40","Nominee for President","Ryan L. Binkley","0","10.74%"
"Lawrence 41 H46 (41.1)","Nominee for President","Joseph R Biden Jr","81","11.59%"
"Lawrence 41 H46 (41.1)","Nominee for President","None of the names shown","30","11.59%"
"Lawrence 41 H46 (41.1)","Nominee for President","Marianne Williamson","4","11.59%"
"Lawrence 41 H46 (41.1)","Nominee for President","Jason Michael Palmer","1","11.59%"
"Lawrence 41 H46 (41.1)","Nominee for President","Dean Phillips","1","11.59%"
"Lawrence 41 H46 (41.1)","Nominee for President","Donald J. Trump","13","11.59%"
"Lawrence 41 H46 (41.1)","Nominee for President","Nikki R. Haley","7","11.59%"
"Lawrence 41 H46 (41.1)","Nominee for President","None of the names shown","3","11.59%"
"Lawrence 41 H46 (41.1)","Nominee for President","Ryan L. Binkley","1","11.59%"
"Lawrence 41 H46 (41.1)","Nominee for President","Ron DeSantis","0","11.59%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","Joseph R Biden Jr","21","12.03%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","Jason Michael Palmer","1","12.03%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","Marianne Williamson","0","12.03%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","Dean Phillips","0","12.03%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","None of the names shown","0","12.03%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","Donald J. Trump","11","12.03%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","Nikki R. Haley","6","12.03%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","None of the names shown","2","12.03%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","Ron DeSantis","1","12.03%"
"Lawrence 42 S19 H45 (42B.1)","Nominee for President","Ryan L. Binkley","0","12.03%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","Joseph R Biden Jr","13","8.36%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","Marianne Williamson","3","8.36%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","Jason Michael Palmer","0","8.36%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","Dean Phillips","0","8.36%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","None of the names shown","0","8.36%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","Donald J. Trump","5","8.36%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","Nikki R. Haley","3","8.36%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","Ron DeSantis","0","8.36%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","Ryan L. Binkley","0","8.36%"
"Lawrence 42 S2 H46 (42.1,42.3,42.4)","Nominee for President","None of the names shown","0","8.36%"
"Lawrence 43","Nominee for President","Joseph R Biden Jr","83","9.17%"
"Lawrence 43","Nominee for President","None of the names shown","12","9.17%"
"Lawrence 43","Nominee for President","Marianne Williamson","4","9.17%"
"Lawrence 43","Nominee for President","Jason Michael Palmer","0","9.17%"
"Lawrence 43","Nominee for President","Dean Phillips","0","9.17%"
"Lawrence 43","Nominee for President","Donald J. Trump","28","9.17%"
"Lawrence 43","Nominee for President","Nikki R. Haley","18","9.17%"
"Lawrence 43","Nominee for President","Ron DeSantis","3","9.17%"
"Lawrence 43","Nominee for President","None of the names shown","3","9.17%"
"Lawrence 43","Nominee for President","Ryan L. Binkley","0","9.17%"
"Lawrence 44 H44 (44B.1)","Nominee for President","Joseph R Biden Jr","40","17.81%"
"Lawrence 44 H44 (44B.1)","Nominee for President","None of the names shown","2","17.81%"
"Lawrence 44 H44 (44B.1)","Nominee for President","Marianne Williamson","0","17.81%"
"Lawrence 44 H44 (44B.1)","Nominee for President","Jason Michael Palmer","0","17.81%"
"Lawrence 44 H44 (44B.1)","Nominee for President","Dean Phillips","0","17.81%"
"Lawrence 44 H44 (44B.1)","Nominee for President","Nikki R. Haley","8","17.81%"
"Lawrence 44 H44 (44B.1)","Nominee for President","Donald J. Trump","4","17.81%"
"Lawrence 44 H44 (44B.1)","Nominee for President","None of the names shown","2","17.81%"
"Lawrence 44 H44 (44B.1)","Nominee for President","Ryan L. Binkley","1","17.81%"
"Lawrence 44 H44 (44B.1)","Nominee for President","Ron DeSantis","0","17.81%"
"Lawrence 44 H45 (44.1)","Nominee for President","Joseph R Biden Jr","21","8.75%"
"Lawrence 44 H45 (44.1)","Nominee for President","None of the names shown","2","8.75%"
"Lawrence 44 H45 (44.1)","Nominee for President","Marianne Williamson","1","8.75%"
"Lawrence 44 H45 (44.1)","Nominee for President","Dean Phillips","1","8.75%"
"Lawrence 44 H45 (44.1)","Nominee for President","Jason Michael Palmer","0","8.75%"
"Lawrence 44 H45 (44.1)","Nominee for President","Donald J. Trump","15","8.75%"
"Lawrence 44 H45 (44.1)","Nominee for President","Nikki R. Haley","3","8.75%"
"Lawrence 44 H45 (44.1)","Nominee for President","None of the names shown","1","8.75%"
"Lawrence 44 H45 (44.1)","Nominee for President","Ron DeSantis","0","8.75%"
"Lawrence 44 H45 (44.1)","Nominee for President","Ryan L. Binkley","0","8.75%"
"Lawrence 45","Nominee for President","Joseph R Biden Jr","108","15.30%"
"Lawrence 45","Nominee for President","None of the names shown","12","15.30%"
"Lawrence 45","Nominee for President","Marianne Williamson","2","15.30%"
"Lawrence 45","Nominee for President","Jason Michael Palmer","0","15.30%"
"Lawrence 45","Nominee for President","Dean Phillips","0","15.30%"
"Lawrence 45","Nominee for President","Donald J. Trump","45","15.30%"
"Lawrence 45","Nominee for President","Nikki R. Haley","23","15.30%"
"Lawrence 45","Nominee for President","Ron DeSantis","4","15.30%"
"Lawrence 45","Nominee for President","None of the names shown","3","15.30%"
"Lawrence 45","Nominee for President","Ryan L. Binkley","0","15.30%"
"Lawrence 46 H44 (46B.1)","Nominee for President","Joseph R Biden Jr","19","5.99%"
"Lawrence 46 H44 (46B.1)","Nominee for President","None of the names shown","3","5.99%"
"Lawrence 46 H44 (46B.1)","Nominee for President","Marianne Williamson","0","5.99%"
"Lawrence 46 H44 (46B.1)","Nominee for President","Jason Michael Palmer","0","5.99%"
"Lawrence 46 H44 (46B.1)","Nominee for President","Dean Phillips","0","5.99%"
"Lawrence 46 H44 (46B.1)","Nominee for President","Donald J. Trump","18","5.99%"
"Lawrence 46 H44 (46B.1)","Nominee for President","Nikki R. Haley","8","5.99%"
"Lawrence 46 H44 (46B.1)","Nominee for President","Ron DeSantis","1","5.99%"
"Lawrence 46 H44 (46B.1)","Nominee for President","None of the names shown","1","5.99%"
"Lawrence 46 H44 (46B.1)","Nominee for President","Ryan L. Binkley","0","5.99%"
"Lawrence 46 H45 (46.1)","Nominee for President","Joseph R Biden Jr","31","7.98%"
"Lawrence 46 H45 (46.1)","Nominee for President","None of the names shown","5","7.98%"
"Lawrence 46 H45 (46.1)","Nominee for President","Marianne Williamson","1","7.98%"
"Lawrence 46 H45 (46.1)","Nominee for President","Dean Phillips","1","7.98%"
"Lawrence 46 H45 (46.1)","Nominee for President","Jason Michael Palmer","0","7.98%"
"Lawrence 46 H45 (46.1)","Nominee for President","Donald J. Trump","14","7.98%"
"Lawrence 46 H45 (46.1)","Nominee for President","Nikki R. Haley","5","7.98%"
"Lawrence 46 H45 (46.1)","Nominee for President","Ron DeSantis","1","7.98%"
"Lawrence 46 H45 (46.1)","Nominee for President","None of the names shown","1","7.98%"
"Lawrence 46 H45 (46.1)","Nominee for President","Ryan L. Binkley","0","7.98%"
"Lawrence 47","Nominee for President","Joseph R Biden Jr","33","10.98%"
"Lawrence 47","Nominee for President","Marianne Williamson","1","10.98%"
"Lawrence 47","Nominee for President","None of the names shown","1","10.98%"
"Lawrence 47","Nominee for President","Jason Michael Palmer","0","10.98%"
"Lawrence 47","Nominee for President","Dean Phillips","0","10.98%"
"Lawrence 47","Nominee for President","Donald J. Trump","16","10.98%"
"Lawrence 47","Nominee for President","Nikki R. Haley","2","10.98%"
"Lawrence 47","Nominee for President","None of the names shown","1","10.98%"
"Lawrence 47","Nominee for President","Ron DeSantis","0","10.98%"
"Lawrence 47","Nominee for President","Ryan L. Binkley","0","10.98%"
"Lawrence 48","Nominee for President","Joseph R Biden Jr","82","12.85%"
"Lawrence 48","Nominee for President","None of the names shown","5","12.85%"
"Lawrence 48","Nominee for President","Marianne Williamson","0","12.85%"
"Lawrence 48","Nominee for President","Jason Michael Palmer","0","12.85%"
"Lawrence 48","Nominee for President","Dean Phillips","0","12.85%"
"Lawrence 48","Nominee for President","Nikki R. Haley","27","12.85%"
"Lawrence 48","Nominee for President","Donald J. Trump","20","12.85%"
"Lawrence 48","Nominee for President","None of the names shown","3","12.85%"
"Lawrence 48","Nominee for President","Ron DeSantis","1","12.85%"
"Lawrence 48","Nominee for President","Ryan L. Binkley","0","12.85%"
"Lawrence 49 H45 (49.1)","Nominee for President","Joseph R Biden Jr","122","17.87%"
"Lawrence 49 H45 (49.1)","Nominee for President","None of the names shown","4","17.87%"
"Lawrence 49 H45 (49.1)","Nominee for President","Marianne Williamson","3","17.87%"
"Lawrence 49 H45 (49.1)","Nominee for President","Dean Phillips","1","17.87%"
"Lawrence 49 H45 (49.1)","Nominee for President","Jason Michael Palmer","0","17.87%"
"Lawrence 49 H45 (49.1)","Nominee for President","Donald J. Trump","49","17.87%"
"Lawrence 49 H45 (49.1)","Nominee for President","Nikki R. Haley","44","17.87%"
"Lawrence 49 H45 (49.1)","Nominee for President","None of the names shown","11","17.87%"
"Lawrence 49 H45 (49.1)","Nominee for President","Ron DeSantis","3","17.87%"
"Lawrence 49 H45 (49.1)","Nominee for President","Ryan L. Binkley","0","17.87%"
"Lawrence 49 H47 (49B.1)","Nominee for President","Joseph R Biden Jr","30","22.94%"
"Lawrence 49 H47 (49B.1)","Nominee for President","None of the names shown","2","22.94%"
"Lawrence 49 H47 (49B.1)","Nominee for President","Marianne Williamson","0","22.94%"
"Lawrence 49 H47 (49B.1)","Nominee for President","Jason Michael Palmer","0","22.94%"
"Lawrence 49 H47 (49B.1)","Nominee for President","Dean Phillips","0","22.94%"
"Lawrence 49 H47 (49B.1)","Nominee for President","Donald J. Trump","12","22.94%"
"Lawrence 49 H47 (49B.1)","Nominee for President","Nikki R. Haley","4","22.94%"
"Lawrence 49 H47 (49B.1)","Nominee for President","None of the names shown","2","22.94%"
"Lawrence 49 H47 (49B.1)","Nominee for President","Ron DeSantis","0","22.94%"
"Lawrence 49 H47 (49B.1)","Nominee for President","Ryan L. Binkley","0","22.94%"
"Lawrence 5","Nominee for President","Joseph R Biden Jr","34","9.57%"
"Lawrence 5","Nominee for President","None of the names shown","5","9.57%"
"Lawrence 5","Nominee for President","Marianne Williamson","1","9.57%"
"Lawrence 5","Nominee for President","Jason Michael Palmer","1","9.57%"
"Lawrence 5","Nominee for President","Dean Phillips","0","9.57%"
"Lawrence 5","Nominee for President","Donald J. Trump","8","9.57%"
"Lawrence 5","Nominee for President","Nikki R. Haley","8","9.57%"
"Lawrence 5","Nominee for President","None of the names shown","1","9.57%"
"Lawrence 5","Nominee for President","Ron DeSantis","0","9.57%"
"Lawrence 5","Nominee for President","Ryan L. Binkley","0","9.57%"
"Lawrence 56 H47 S19","Nominee for President","Marianne Williamson","0","10.53%"
"Lawrence 56 H47 S19","Nominee for President","Jason Michael Palmer","0","10.53%"
"Lawrence 56 H47 S19","Nominee for President","Dean Phillips","0","10.53%"
"Lawrence 56 H47 S19","Nominee for President","Joseph R Biden Jr","0","10.53%"
"Lawrence 56 H47 S19","Nominee for President","None of the names shown","0","10.53%"
"Lawrence 56 H47 S19","Nominee for President","Donald J. Trump","2","10.53%"
"Lawrence 56 H47 S19","Nominee for President","Nikki R. Haley","0","10.53%"
"Lawrence 56 H47 S19","Nominee for President","Ron DeSantis","0","10.53%"
"Lawrence 56 H47 S19","Nominee for President","Ryan L. Binkley","0","10.53%"
"Lawrence 56 H47 S19","Nominee for President","None of the names shown","0","10.53%"
"Lawrence 6","Nominee for President","Joseph R Biden Jr","47","11.84%"
"Lawrence 6","Nominee for President","None of the names shown","5","11.84%"
"Lawrence 6","Nominee for President","Marianne Williamson","0","11.84%"
"Lawrence 6","Nominee for President","Jason Michael Palmer","0","11.84%"
"Lawrence 6","Nominee for President","Dean Phillips","0","11.84%"
"Lawrence 6","Nominee for President","Donald J. Trump","20","11.84%"
"Lawrence 6","Nominee for President","Nikki R. Haley","12","11.84%"
"Lawrence 6","Nominee for President","None of the names shown","4","11.84%"
"Lawrence 6","Nominee for President","Ron DeSantis","0","11.84%"
"Lawrence 6","Nominee for President","Ryan L. Binkley","0","11.84%"
"Lawrence 7","Nominee for President","None of the names shown","9","6.16%"
"Lawrence 7","Nominee for President","Joseph R Biden Jr","5","6.16%"
"Lawrence 7","Nominee for President","Marianne Williamson","2","6.16%"
"Lawrence 7","Nominee for President","Jason Michael Palmer","0","6.16%"
"Lawrence 7","Nominee for President","Dean Phillips","0","6.16%"
"Lawrence 7","Nominee for President","Donald J. Trump","2","6.16%"
"Lawrence 7","Nominee for President","Nikki R. Haley","2","6.16%"
"Lawrence 7","Nominee for President","None of the names shown","1","6.16%"
"Lawrence 7","Nominee for President","Ron DeSantis","0","6.16%"
"Lawrence 7","Nominee for President","Ryan L. Binkley","0","6.16%"
"Lawrence 71","Nominee for President","Joseph R Biden Jr","53","9.11%"
"Lawrence 71","Nominee for President","None of the names shown","8","9.11%"
"Lawrence 71","Nominee for President","Marianne Williamson","4","9.11%"
"Lawrence 71","Nominee for President","Jason Michael Palmer","2","9.11%"
"Lawrence 71","Nominee for President","Dean Phillips","0","9.11%"
"Lawrence 71","Nominee for President","Donald J. Trump","30","9.11%"
"Lawrence 71","Nominee for President","Nikki R. Haley","19","9.11%"
"Lawrence 71","Nominee for President","None of the names shown","6","9.11%"
"Lawrence 71","Nominee for President","Ron DeSantis","0","9.11%"
"Lawrence 71","Nominee for President","Ryan L. Binkley","0","9.11%"
"Lawrence 74","Nominee for President","Joseph R Biden Jr","102","9.64%"
"Lawrence 74","Nominee for President","None of the names shown","8","9.64%"
"Lawrence 74","Nominee for President","Marianne Williamson","3","9.64%"
"Lawrence 74","Nominee for President","Jason Michael Palmer","1","9.64%"
"Lawrence 74","Nominee for President","Dean Phillips","1","9.64%"
"Lawrence 74","Nominee for President","Donald J. Trump","45","9.64%"
"Lawrence 74","Nominee for President","Nikki R. Haley","8","9.64%"
"Lawrence 74","Nominee for President","None of the names shown","8","9.64%"
"Lawrence 74","Nominee for President","Ron DeSantis","4","9.64%"
"Lawrence 74","Nominee for President","Ryan L. Binkley","1","9.64%"
"Lawrence 76","Nominee for President","Joseph R Biden Jr","7","17.27%"
"Lawrence 76","Nominee for President","None of the names shown","1","17.27%"
"Lawrence 76","Nominee for President","Marianne Williamson","0","17.27%"
"Lawrence 76","Nominee for President","Jason Michael Palmer","0","17.27%"
"Lawrence 76","Nominee for President","Dean Phillips","0","17.27%"
"Lawrence 76","Nominee for President","Donald J. Trump","4","17.27%"
"Lawrence 76","Nominee for President","Nikki R. Haley","4","17.27%"
"Lawrence 76","Nominee for President","None of the names shown","2","17.27%"
"Lawrence 76","Nominee for President","Ron DeSantis","1","17.27%"
"Lawrence 76","Nominee for President","Ryan L. Binkley","0","17.27%"
"Lawrence 77 H42 (77B.1)","Nominee for President","Joseph R Biden Jr","17","8.86%"
"Lawrence 77 H42 (77B.1)","Nominee for President","None of the names shown","4","8.86%"
"Lawrence 77 H42 (77B.1)","Nominee for President","Marianne Williamson","1","8.86%"
"Lawrence 77 H42 (77B.1)","Nominee for President","Jason Michael Palmer","0","8.86%"
"Lawrence 77 H42 (77B.1)","Nominee for President","Dean Phillips","0","8.86%"
"Lawrence 77 H42 (77B.1)","Nominee for President","Donald J. Trump","11","8.86%"
"Lawrence 77 H42 (77B.1)","Nominee for President","Nikki R. Haley","3","8.86%"
"Lawrence 77 H42 (77B.1)","Nominee for President","None of the names shown","2","8.86%"
"Lawrence 77 H42 (77B.1)","Nominee for President","Ron DeSantis","0","8.86%"
