Offical Election Results
Douglas County
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Lawrence 28 (28B.1)","Rachel Pickering","YES","361","71.43%"
"Lawrence 28 (28B.1)","Rachel Pickering","NO","86","71.43%"
"Lawrence 28 (28B.1)","Angela D. Coble","YES","366","71.43%"
"Lawrence 28 (28B.1)","Angela D. Coble","NO","78","71.43%"
"Lawrence 28 (28B.1)","Kathryn Gardner","YES","283","71.43%"
"Lawrence 28 (28B.1)","Kathryn Gardner","NO","163","71.43%"
"Lawrence 28 (28B.1)","Catherine C. Theisen","YES","372","71.43%"
"Lawrence 28 (28B.1)","Catherine C. Theisen","NO","74","71.43%"
"Lawrence 28 (28B.1)","James R. McCabria","YES","322","71.43%"
"Lawrence 28 (28B.1)","James R. McCabria","NO","131","71.43%"
"Lawrence 28 (28B.1)","Mark Simpson","YES","364","71.43%"
"Lawrence 28 (28B.1)","Mark Simpson","NO","81","71.43%"
"Lawrence 28 (28B.1)","Carl Folsom III","YES","358","71.43%"
"Lawrence 28 (28B.1)","Carl Folsom III","NO","86","71.43%"
"Lawrence 28 (28B.1)","City of Lawrence Question 1","NO","296","71.43%"
"Lawrence 28 (28B.1)","City of Lawrence Question 1","YES","249","71.43%"
"Lawrence 28 (28B.1)","City of Lawrence Question 2","YES","344","71.43%"
"Lawrence 28 (28B.1)","City of Lawrence Question 2","NO","236","71.43%"
"Lawrence 29","United States President/Vice President","Harris / Walz","455","65.54%"
"Lawrence 29","United States President/Vice President","Trump / Vance","113","65.54%"
"Lawrence 29","United States President/Vice President","Oliver / ter Maat","5","65.54%"
"Lawrence 29","United States President/Vice President","Kennedy / Shanahan","2","65.54%"
"Lawrence 29","US House 1","Paul Buskirk","465","65.54%"
"Lawrence 29","US House 1","Tracey Mann","106","65.54%"
"Lawrence 29","State Sen 2","Marci Francisco","454","65.54%"
"Lawrence 29","State Sen 2","David G. Miller","112","65.54%"
"Lawrence 29","State Rep 10","Suzanne Wikle","481","65.54%"
"Lawrence 29","SBOE Dist 6","Beryl Ann New","444","65.54%"
"Lawrence 29","SBOE Dist 6","Bruce Schultz","115","65.54%"
"Lawrence 29","District Attorney","Dakota Loomis","433","65.54%"
"Lawrence 29","District Attorney","Mike Warner","135","65.54%"
"Lawrence 29","County Commission 5th Dist","Erica Anderson","389","65.54%"
"Lawrence 29","County Commission 5th Dist","Rich Lorenzo","114","65.54%"
"Lawrence 29","County Commission 5th Dist","Kirsten Kuhn","46","65.54%"
"Lawrence 29","Co Clerk","Jamie Shew","484","65.54%"
"Lawrence 29","CO Treas","Adam T. Rains","481","65.54%"
"Lawrence 29","CO Reg of Deeds","Kent Brown","475","65.54%"
"Lawrence 29","CO Sheriff","Jay Armbrister","469","65.54%"
"Lawrence 29","Sarah E. Warner","YES","368","65.54%"
"Lawrence 29","Sarah E. Warner","NO","80","65.54%"
"Lawrence 29","David E. Bruns","YES","297","65.54%"
"Lawrence 29","David E. Bruns","NO","149","65.54%"
"Lawrence 29","G. Gordon Atcheson","YES","326","65.54%"
"Lawrence 29","G. Gordon Atcheson","NO","110","65.54%"
"Lawrence 29","Karen Arnold-Burger","YES","340","65.54%"
"Lawrence 29","Karen Arnold-Burger","NO","99","65.54%"
"Lawrence 29","Rachel Pickering","YES","350","65.54%"
"Lawrence 29","Rachel Pickering","NO","88","65.54%"
"Lawrence 29","Angela D. Coble","YES","357","65.54%"
"Lawrence 29","Angela D. Coble","NO","76","65.54%"
"Lawrence 29","Kathryn Gardner","YES","309","65.54%"
"Lawrence 29","Kathryn Gardner","NO","127","65.54%"
"Lawrence 29","Catherine C. Theisen","YES","369","65.54%"
"Lawrence 29","Catherine C. Theisen","NO","71","65.54%"
"Lawrence 29","James R. McCabria","YES","313","65.54%"
"Lawrence 29","James R. McCabria","NO","123","65.54%"
"Lawrence 29","Mark Simpson","YES","357","65.54%"
"Lawrence 29","Mark Simpson","NO","86","65.54%"
"Lawrence 29","Carl Folsom III","YES","342","65.54%"
"Lawrence 29","Carl Folsom III","NO","95","65.54%"
"Lawrence 29","City of Lawrence Question 1","NO","263","65.54%"
"Lawrence 29","City of Lawrence Question 1","YES","249","65.54%"
"Lawrence 29","City of Lawrence Question 2","YES","342","65.54%"
"Lawrence 29","City of Lawrence Question 2","NO","200","65.54%"
"Lawrence 30","United States President/Vice President","Harris / Walz","303","48.12%"
"Lawrence 30","United States President/Vice President","Trump / Vance","90","48.12%"
"Lawrence 30","United States President/Vice President","Oliver / ter Maat","4","48.12%"
"Lawrence 30","United States President/Vice President","Kennedy / Shanahan","3","48.12%"
"Lawrence 30","US House 1","Paul Buskirk","298","48.12%"
"Lawrence 30","US House 1","Tracey Mann","91","48.12%"
"Lawrence 30","State Sen 2","Marci Francisco","288","48.12%"
"Lawrence 30","State Sen 2","David G. Miller","89","48.12%"
"Lawrence 30","State Rep 10","Suzanne Wikle","312","48.12%"
"Lawrence 30","SBOE Dist 6","Beryl Ann New","287","48.12%"
"Lawrence 30","SBOE Dist 6","Bruce Schultz","89","48.12%"
"Lawrence 30","District Attorney","Dakota Loomis","280","48.12%"
"Lawrence 30","District Attorney","Mike Warner","96","48.12%"
"Lawrence 30","County Commission 5th Dist","Erica Anderson","253","48.12%"
"Lawrence 30","County Commission 5th Dist","Rich Lorenzo","81","48.12%"
"Lawrence 30","County Commission 5th Dist","Kirsten Kuhn","33","48.12%"
"Lawrence 30","Co Clerk","Jamie Shew","302","48.12%"
"Lawrence 30","CO Treas","Adam T. Rains","296","48.12%"
"Lawrence 30","CO Reg of Deeds","Kent Brown","296","48.12%"
"Lawrence 30","CO Sheriff","Jay Armbrister","294","48.12%"
"Lawrence 30","Sarah E. Warner","YES","199","48.12%"
"Lawrence 30","Sarah E. Warner","NO","59","48.12%"
"Lawrence 30","David E. Bruns","YES","157","48.12%"
"Lawrence 30","David E. Bruns","NO","98","48.12%"
"Lawrence 30","G. Gordon Atcheson","YES","172","48.12%"
"Lawrence 30","G. Gordon Atcheson","NO","79","48.12%"
"Lawrence 30","Karen Arnold-Burger","YES","186","48.12%"
"Lawrence 30","Karen Arnold-Burger","NO","68","48.12%"
"Lawrence 30","Rachel Pickering","YES","184","48.12%"
"Lawrence 30","Rachel Pickering","NO","66","48.12%"
"Lawrence 30","Angela D. Coble","YES","187","48.12%"
"Lawrence 30","Angela D. Coble","NO","61","48.12%"
"Lawrence 30","Kathryn Gardner","YES","164","48.12%"
"Lawrence 30","Kathryn Gardner","NO","82","48.12%"
"Lawrence 30","Catherine C. Theisen","YES","203","48.12%"
"Lawrence 30","Catherine C. Theisen","NO","51","48.12%"
"Lawrence 30","James R. McCabria","YES","165","48.12%"
"Lawrence 30","James R. McCabria","NO","85","48.12%"
"Lawrence 30","Mark Simpson","YES","184","48.12%"
"Lawrence 30","Mark Simpson","NO","64","48.12%"
"Lawrence 30","Carl Folsom III","YES","184","48.12%"
"Lawrence 30","Carl Folsom III","NO","67","48.12%"
"Lawrence 30","City of Lawrence Question 1","YES","200","48.12%"
"Lawrence 30","City of Lawrence Question 1","NO","137","48.12%"
"Lawrence 30","City of Lawrence Question 2","YES","268","48.12%"
"Lawrence 30","City of Lawrence Question 2","NO","109","48.12%"
"Lawrence 31","United States President/Vice President","Harris / Walz","620","74.75%"
"Lawrence 31","United States President/Vice President","Trump / Vance","190","74.75%"
"Lawrence 31","United States President/Vice President","Kennedy / Shanahan","7","74.75%"
"Lawrence 31","United States President/Vice President","Oliver / ter Maat","4","74.75%"
"Lawrence 31","US House 1","Paul Buskirk","606","74.75%"
"Lawrence 31","US House 1","Tracey Mann","197","74.75%"
"Lawrence 31","State Sen 2","Marci Francisco","593","74.75%"
"Lawrence 31","State Sen 2","David G. Miller","202","74.75%"
"Lawrence 31","State Rep 10","Suzanne Wikle","608","74.75%"
"Lawrence 31","SBOE Dist 6","Beryl Ann New","583","74.75%"
"Lawrence 31","SBOE Dist 6","Bruce Schultz","194","74.75%"
"Lawrence 31","District Attorney","Dakota Loomis","549","74.75%"
"Lawrence 31","District Attorney","Mike Warner","247","74.75%"
"Lawrence 31","County Commission 5th Dist","Erica Anderson","507","74.75%"
"Lawrence 31","County Commission 5th Dist","Rich Lorenzo","229","74.75%"
"Lawrence 31","County Commission 5th Dist","Kirsten Kuhn","50","74.75%"
"Lawrence 31","Co Clerk","Jamie Shew","621","74.75%"
"Lawrence 31","CO Treas","Adam T. Rains","608","74.75%"
"Lawrence 31","CO Reg of Deeds","Kent Brown","607","74.75%"
"Lawrence 31","CO Sheriff","Jay Armbrister","593","74.75%"
"Lawrence 31","Sarah E. Warner","YES","442","74.75%"
"Lawrence 31","Sarah E. Warner","NO","137","74.75%"
"Lawrence 31","David E. Bruns","YES","355","74.75%"
"Lawrence 31","David E. Bruns","NO","205","74.75%"
"Lawrence 31","G. Gordon Atcheson","YES","396","74.75%"
"Lawrence 31","G. Gordon Atcheson","NO","148","74.75%"
"Lawrence 31","Karen Arnold-Burger","YES","424","74.75%"
"Lawrence 31","Karen Arnold-Burger","NO","125","74.75%"
"Lawrence 31","Rachel Pickering","YES","419","74.75%"
"Lawrence 31","Rachel Pickering","NO","128","74.75%"
"Lawrence 31","Angela D. Coble","YES","425","74.75%"
"Lawrence 31","Angela D. Coble","NO","118","74.75%"
"Lawrence 31","Kathryn Gardner","YES","358","74.75%"
"Lawrence 31","Kathryn Gardner","NO","195","74.75%"
"Lawrence 31","Catherine C. Theisen","YES","453","74.75%"
"Lawrence 31","Catherine C. Theisen","NO","115","74.75%"
"Lawrence 31","James R. McCabria","YES","413","74.75%"
"Lawrence 31","James R. McCabria","NO","158","74.75%"
"Lawrence 31","Mark Simpson","YES","447","74.75%"
"Lawrence 31","Mark Simpson","NO","124","74.75%"
"Lawrence 31","Carl Folsom III","YES","444","74.75%"
"Lawrence 31","Carl Folsom III","NO","130","74.75%"
"Lawrence 31","City of Lawrence Question 1","NO","377","74.75%"
"Lawrence 31","City of Lawrence Question 1","YES","346","74.75%"
"Lawrence 31","City of Lawrence Question 2","YES","392","74.75%"
"Lawrence 31","City of Lawrence Question 2","NO","374","74.75%"
"Lawrence 32","United States President/Vice President","Harris / Walz","525","59.01%"
"Lawrence 32","United States President/Vice President","Trump / Vance","178","59.01%"
"Lawrence 32","United States President/Vice President","Kennedy / Shanahan","13","59.01%"
"Lawrence 32","United States President/Vice President","Oliver / ter Maat","5","59.01%"
"Lawrence 32","US House 1","Paul Buskirk","510","59.01%"
"Lawrence 32","US House 1","Tracey Mann","178","59.01%"
"Lawrence 32","State Sen 2","Marci Francisco","509","59.01%"
"Lawrence 32","State Sen 2","David G. Miller","171","59.01%"
"Lawrence 32","State Rep 10","Suzanne Wikle","553","59.01%"
"Lawrence 32","SBOE Dist 6","Beryl Ann New","497","59.01%"
"Lawrence 32","SBOE Dist 6","Bruce Schultz","168","59.01%"
"Lawrence 32","District Attorney","Dakota Loomis","502","59.01%"
"Lawrence 32","District Attorney","Mike Warner","181","59.01%"
"Lawrence 32","County Commission 5th Dist","Erica Anderson","419","59.01%"
"Lawrence 32","County Commission 5th Dist","Rich Lorenzo","167","59.01%"
"Lawrence 32","County Commission 5th Dist","Kirsten Kuhn","72","59.01%"
"Lawrence 32","Co Clerk","Jamie Shew","541","59.01%"
"Lawrence 32","CO Treas","Adam T. Rains","537","59.01%"
"Lawrence 32","CO Reg of Deeds","Kent Brown","530","59.01%"
"Lawrence 32","CO Sheriff","Jay Armbrister","529","59.01%"
"Lawrence 32","Sarah E. Warner","YES","387","59.01%"
"Lawrence 32","Sarah E. Warner","NO","101","59.01%"
"Lawrence 32","David E. Bruns","YES","311","59.01%"
"Lawrence 32","David E. Bruns","NO","160","59.01%"
"Lawrence 32","G. Gordon Atcheson","YES","319","59.01%"
"Lawrence 32","G. Gordon Atcheson","NO","129","59.01%"
"Lawrence 32","Karen Arnold-Burger","YES","337","59.01%"
"Lawrence 32","Karen Arnold-Burger","NO","119","59.01%"
"Lawrence 32","Rachel Pickering","YES","349","59.01%"
"Lawrence 32","Rachel Pickering","NO","112","59.01%"
"Lawrence 32","Angela D. Coble","YES","345","59.01%"
"Lawrence 32","Angela D. Coble","NO","115","59.01%"
"Lawrence 32","Kathryn Gardner","YES","307","59.01%"
"Lawrence 32","Kathryn Gardner","NO","153","59.01%"
"Lawrence 32","Catherine C. Theisen","YES","366","59.01%"
"Lawrence 32","Catherine C. Theisen","NO","98","59.01%"
"Lawrence 32","James R. McCabria","YES","328","59.01%"
"Lawrence 32","James R. McCabria","NO","128","59.01%"
"Lawrence 32","Mark Simpson","YES","350","59.01%"
"Lawrence 32","Mark Simpson","NO","103","59.01%"
"Lawrence 32","Carl Folsom III","YES","352","59.01%"
"Lawrence 32","Carl Folsom III","NO","106","59.01%"
"Lawrence 32","City of Lawrence Question 1","YES","314","59.01%"
"Lawrence 32","City of Lawrence Question 1","NO","272","59.01%"
"Lawrence 32","City of Lawrence Question 2","YES","400","59.01%"
"Lawrence 32","City of Lawrence Question 2","NO","251","59.01%"
"Lawrence 33","United States President/Vice President","Harris / Walz","591","79.98%"
"Lawrence 33","United States President/Vice President","Trump / Vance","71","79.98%"
"Lawrence 33","United States President/Vice President","Oliver / ter Maat","4","79.98%"
"Lawrence 33","United States President/Vice President","Kennedy / Shanahan","3","79.98%"
"Lawrence 33","US House 1","Paul Buskirk","590","79.98%"
"Lawrence 33","US House 1","Tracey Mann","77","79.98%"
"Lawrence 33","State Sen 2","Marci Francisco","585","79.98%"
"Lawrence 33","State Sen 2","David G. Miller","82","79.98%"
"Lawrence 33","State Rep 10","Suzanne Wikle","585","79.98%"
"Lawrence 33","SBOE Dist 6","Beryl Ann New","574","79.98%"
"Lawrence 33","SBOE Dist 6","Bruce Schultz","86","79.98%"
"Lawrence 33","District Attorney","Dakota Loomis","549","79.98%"
"Lawrence 33","District Attorney","Mike Warner","120","79.98%"
"Lawrence 33","County Commision Dist 4","Gene Dorsey","556","79.98%"
"Lawrence 33","County Commision Dist 4","Timothy Bruce","75","79.98%"
"Lawrence 33","County Commision Dist 4","Steven Jacob","23","79.98%"
"Lawrence 33","Co Clerk","Jamie Shew","583","79.98%"
"Lawrence 33","CO Treas","Adam T. Rains","573","79.98%"
"Lawrence 33","CO Reg of Deeds","Kent Brown","571","79.98%"
"Lawrence 33","CO Sheriff","Jay Armbrister","557","79.98%"
"Lawrence 33","Sarah E. Warner","YES","416","79.98%"
"Lawrence 33","Sarah E. Warner","NO","85","79.98%"
"Lawrence 33","David E. Bruns","YES","331","79.98%"
"Lawrence 33","David E. Bruns","NO","169","79.98%"
"Lawrence 33","G. Gordon Atcheson","YES","388","79.98%"
"Lawrence 33","G. Gordon Atcheson","NO","105","79.98%"
"Lawrence 33","Karen Arnold-Burger","YES","423","79.98%"
"Lawrence 33","Karen Arnold-Burger","NO","75","79.98%"
"Lawrence 33","Rachel Pickering","YES","414","79.98%"
"Lawrence 33","Rachel Pickering","NO","81","79.98%"
"Lawrence 33","Angela D. Coble","YES","420","79.98%"
"Lawrence 33","Angela D. Coble","NO","76","79.98%"
"Lawrence 33","Kathryn Gardner","YES","344","79.98%"
"Lawrence 33","Kathryn Gardner","NO","151","79.98%"
"Lawrence 33","Catherine C. Theisen","YES","439","79.98%"
"Lawrence 33","Catherine C. Theisen","NO","66","79.98%"
"Lawrence 33","James R. McCabria","YES","396","79.98%"
"Lawrence 33","James R. McCabria","NO","111","79.98%"
"Lawrence 33","Mark Simpson","YES","430","79.98%"
"Lawrence 33","Mark Simpson","NO","77","79.98%"
"Lawrence 33","Carl Folsom III","YES","427","79.98%"
"Lawrence 33","Carl Folsom III","NO","83","79.98%"
"Lawrence 33","City of Lawrence Question 1","NO","373","79.98%"
"Lawrence 33","City of Lawrence Question 1","YES","235","79.98%"
"Lawrence 33","City of Lawrence Question 2","YES","404","79.98%"
"Lawrence 33","City of Lawrence Question 2","NO","235","79.98%"
"Lawrence 34","United States President/Vice President","Harris / Walz","452","73.44%"
"Lawrence 34","United States President/Vice President","Trump / Vance","54","73.44%"
"Lawrence 34","United States President/Vice President","Kennedy / Shanahan","4","73.44%"
"Lawrence 34","United States President/Vice President","Oliver / ter Maat","3","73.44%"
"Lawrence 34","US House 1","Paul Buskirk","443","73.44%"
"Lawrence 34","US House 1","Tracey Mann","64","73.44%"
"Lawrence 34","State Sen 2","Marci Francisco","447","73.44%"
"Lawrence 34","State Sen 2","David G. Miller","62","73.44%"
"Lawrence 34","State Rep 10","Suzanne Wikle","455","73.44%"
"Lawrence 34","SBOE Dist 6","Beryl Ann New","437","73.44%"
"Lawrence 34","SBOE Dist 6","Bruce Schultz","67","73.44%"
"Lawrence 34","District Attorney","Dakota Loomis","415","73.44%"
"Lawrence 34","District Attorney","Mike Warner","92","73.44%"
"Lawrence 34","County Commision Dist 4","Gene Dorsey","408","73.44%"
"Lawrence 34","County Commision Dist 4","Timothy Bruce","54","73.44%"
"Lawrence 34","County Commision Dist 4","Steven Jacob","45","73.44%"
"Lawrence 34","Co Clerk","Jamie Shew","459","73.44%"
"Lawrence 34","CO Treas","Adam T. Rains","454","73.44%"
"Lawrence 34","CO Reg of Deeds","Kent Brown","453","73.44%"
"Lawrence 34","CO Sheriff","Jay Armbrister","450","73.44%"
"Lawrence 34","Sarah E. Warner","YES","333","73.44%"
"Lawrence 34","Sarah E. Warner","NO","78","73.44%"
"Lawrence 34","David E. Bruns","YES","252","73.44%"
"Lawrence 34","David E. Bruns","NO","146","73.44%"
"Lawrence 34","G. Gordon Atcheson","YES","290","73.44%"
"Lawrence 34","G. Gordon Atcheson","NO","107","73.44%"
"Lawrence 34","Karen Arnold-Burger","YES","319","73.44%"
"Lawrence 34","Karen Arnold-Burger","NO","79","73.44%"
"Lawrence 34","Rachel Pickering","YES","330","73.44%"
"Lawrence 34","Rachel Pickering","NO","75","73.44%"
"Lawrence 34","Angela D. Coble","YES","327","73.44%"
"Lawrence 34","Angela D. Coble","NO","71","73.44%"
"Lawrence 34","Kathryn Gardner","YES","266","73.44%"
"Lawrence 34","Kathryn Gardner","NO","136","73.44%"
"Lawrence 34","Catherine C. Theisen","YES","333","73.44%"
"Lawrence 34","Catherine C. Theisen","NO","61","73.44%"
"Lawrence 34","James R. McCabria","YES","284","73.44%"
"Lawrence 34","James R. McCabria","NO","115","73.44%"
"Lawrence 34","Mark Simpson","YES","322","73.44%"
"Lawrence 34","Mark Simpson","NO","74","73.44%"
"Lawrence 34","Carl Folsom III","YES","320","73.44%"
"Lawrence 34","Carl Folsom III","NO","75","73.44%"
"Lawrence 34","City of Lawrence Question 1","NO","250","73.44%"
"Lawrence 34","City of Lawrence Question 1","YES","221","73.44%"
"Lawrence 34","City of Lawrence Question 2","YES","310","73.44%"
"Lawrence 34","City of Lawrence Question 2","NO","190","73.44%"
"Lawrence 35 H10 (35.1,35.2)","United States President/Vice President","Harris / Walz","323","62.54%"
"Lawrence 35 H10 (35.1,35.2)","United States President/Vice President","Trump / Vance","99","62.54%"
"Lawrence 35 H10 (35.1,35.2)","United States President/Vice President","Kennedy / Shanahan","5","62.54%"
"Lawrence 35 H10 (35.1,35.2)","United States President/Vice President","Oliver / ter Maat","0","62.54%"
"Lawrence 35 H10 (35.1,35.2)","US House 1","Paul Buskirk","340","62.54%"
"Lawrence 35 H10 (35.1,35.2)","US House 1","Tracey Mann","83","62.54%"
"Lawrence 35 H10 (35.1,35.2)","State Sen 2","Marci Francisco","338","62.54%"
"Lawrence 35 H10 (35.1,35.2)","State Sen 2","David G. Miller","91","62.54%"
"Lawrence 35 H10 (35.1,35.2)","State Rep 10","Suzanne Wikle","357","62.54%"
"Lawrence 35 H10 (35.1,35.2)","SBOE Dist 6","Beryl Ann New","324","62.54%"
"Lawrence 35 H10 (35.1,35.2)","SBOE Dist 6","Bruce Schultz","89","62.54%"
"Lawrence 35 H10 (35.1,35.2)","District Attorney","Dakota Loomis","333","62.54%"
"Lawrence 35 H10 (35.1,35.2)","District Attorney","Mike Warner","88","62.54%"
"Lawrence 35 H10 (35.1,35.2)","County Commision Dist 4","Gene Dorsey","302","62.54%"
"Lawrence 35 H10 (35.1,35.2)","County Commision Dist 4","Timothy Bruce","76","62.54%"
"Lawrence 35 H10 (35.1,35.2)","County Commision Dist 4","Steven Jacob","37","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Co Clerk","Jamie Shew","361","62.54%"
"Lawrence 35 H10 (35.1,35.2)","CO Treas","Adam T. Rains","353","62.54%"
"Lawrence 35 H10 (35.1,35.2)","CO Reg of Deeds","Kent Brown","352","62.54%"
"Lawrence 35 H10 (35.1,35.2)","CO Sheriff","Jay Armbrister","349","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Sarah E. Warner","YES","246","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Sarah E. Warner","NO","71","62.54%"
"Lawrence 35 H10 (35.1,35.2)","David E. Bruns","YES","185","62.54%"
"Lawrence 35 H10 (35.1,35.2)","David E. Bruns","NO","124","62.54%"
"Lawrence 35 H10 (35.1,35.2)","G. Gordon Atcheson","YES","204","62.54%"
"Lawrence 35 H10 (35.1,35.2)","G. Gordon Atcheson","NO","102","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Karen Arnold-Burger","YES","222","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Karen Arnold-Burger","NO","81","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Rachel Pickering","YES","235","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Rachel Pickering","NO","70","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Angela D. Coble","YES","226","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Angela D. Coble","NO","74","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Kathryn Gardner","YES","195","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Kathryn Gardner","NO","108","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Catherine C. Theisen","YES","249","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Catherine C. Theisen","NO","71","62.54%"
"Lawrence 35 H10 (35.1,35.2)","James R. McCabria","YES","215","62.54%"
"Lawrence 35 H10 (35.1,35.2)","James R. McCabria","NO","107","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Mark Simpson","YES","236","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Mark Simpson","NO","81","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Carl Folsom III","YES","236","62.54%"
"Lawrence 35 H10 (35.1,35.2)","Carl Folsom III","NO","80","62.54%"
"Lawrence 35 H10 (35.1,35.2)","City of Lawrence Question 1","NO","194","62.54%"
"Lawrence 35 H10 (35.1,35.2)","City of Lawrence Question 1","YES","188","62.54%"
"Lawrence 35 H10 (35.1,35.2)","City of Lawrence Question 2","YES","230","62.54%"
"Lawrence 35 H10 (35.1,35.2)","City of Lawrence Question 2","NO","178","62.54%"
"Lawrence 35 H46 (35B.1)","United States President/Vice President","Harris / Walz","307","69.75%"
"Lawrence 35 H46 (35B.1)","United States President/Vice President","Trump / Vance","42","69.75%"
"Lawrence 35 H46 (35B.1)","United States President/Vice President","Kennedy / Shanahan","2","69.75%"
"Lawrence 35 H46 (35B.1)","United States President/Vice President","Oliver / ter Maat","0","69.75%"
"Lawrence 35 H46 (35B.1)","US House 1","Paul Buskirk","314","69.75%"
"Lawrence 35 H46 (35B.1)","US House 1","Tracey Mann","37","69.75%"
"Lawrence 35 H46 (35B.1)","State Sen 2","Marci Francisco","313","69.75%"
"Lawrence 35 H46 (35B.1)","State Sen 2","David G. Miller","40","69.75%"
"Lawrence 35 H46 (35B.1)","State Rep 46","Brooklynne Mosley","310","69.75%"
"Lawrence 35 H46 (35B.1)","SBOE Dist 6","Beryl Ann New","295","69.75%"
"Lawrence 35 H46 (35B.1)","SBOE Dist 6","Bruce Schultz","43","69.75%"
"Lawrence 35 H46 (35B.1)","District Attorney","Dakota Loomis","304","69.75%"
"Lawrence 35 H46 (35B.1)","District Attorney","Mike Warner","50","69.75%"
"Lawrence 35 H46 (35B.1)","County Commision Dist 4","Gene Dorsey","271","69.75%"
"Lawrence 35 H46 (35B.1)","County Commision Dist 4","Timothy Bruce","37","69.75%"
"Lawrence 35 H46 (35B.1)","County Commision Dist 4","Steven Jacob","27","69.75%"
"Lawrence 35 H46 (35B.1)","Co Clerk","Jamie Shew","318","69.75%"
"Lawrence 35 H46 (35B.1)","CO Treas","Adam T. Rains","307","69.75%"
"Lawrence 35 H46 (35B.1)","CO Reg of Deeds","Kent Brown","305","69.75%"
"Lawrence 35 H46 (35B.1)","CO Sheriff","Jay Armbrister","292","69.75%"
"Lawrence 35 H46 (35B.1)","Sarah E. Warner","YES","215","69.75%"
"Lawrence 35 H46 (35B.1)","Sarah E. Warner","NO","44","69.75%"
"Lawrence 35 H46 (35B.1)","David E. Bruns","YES","164","69.75%"
"Lawrence 35 H46 (35B.1)","David E. Bruns","NO","95","69.75%"
"Lawrence 35 H46 (35B.1)","G. Gordon Atcheson","YES","203","69.75%"
"Lawrence 35 H46 (35B.1)","G. Gordon Atcheson","NO","51","69.75%"
"Lawrence 35 H46 (35B.1)","Karen Arnold-Burger","YES","208","69.75%"
"Lawrence 35 H46 (35B.1)","Karen Arnold-Burger","NO","47","69.75%"
"Lawrence 35 H46 (35B.1)","Rachel Pickering","YES","216","69.75%"
"Lawrence 35 H46 (35B.1)","Rachel Pickering","NO","40","69.75%"
"Lawrence 35 H46 (35B.1)","Angela D. Coble","YES","206","69.75%"
"Lawrence 35 H46 (35B.1)","Angela D. Coble","NO","46","69.75%"
"Lawrence 35 H46 (35B.1)","Kathryn Gardner","YES","168","69.75%"
"Lawrence 35 H46 (35B.1)","Kathryn Gardner","NO","87","69.75%"
"Lawrence 35 H46 (35B.1)","Catherine C. Theisen","YES","217","69.75%"
"Lawrence 35 H46 (35B.1)","Catherine C. Theisen","NO","46","69.75%"
"Lawrence 35 H46 (35B.1)","James R. McCabria","YES","182","69.75%"
"Lawrence 35 H46 (35B.1)","James R. McCabria","NO","79","69.75%"
"Lawrence 35 H46 (35B.1)","Mark Simpson","YES","214","69.75%"
"Lawrence 35 H46 (35B.1)","Mark Simpson","NO","44","69.75%"
"Lawrence 35 H46 (35B.1)","Carl Folsom III","YES","214","69.75%"
"Lawrence 35 H46 (35B.1)","Carl Folsom III","NO","46","69.75%"
"Lawrence 35 H46 (35B.1)","City of Lawrence Question 1","NO","181","69.75%"
"Lawrence 35 H46 (35B.1)","City of Lawrence Question 1","YES","126","69.75%"
"Lawrence 35 H46 (35B.1)","City of Lawrence Question 2","YES","205","69.75%"
"Lawrence 35 H46 (35B.1)","City of Lawrence Question 2","NO","123","69.75%"
"Lawrence 36","United States President/Vice President","Harris / Walz","563","64.76%"
"Lawrence 36","United States President/Vice President","Trump / Vance","198","64.76%"
"Lawrence 36","United States President/Vice President","Kennedy / Shanahan","11","64.76%"
"Lawrence 36","United States President/Vice President","Oliver / ter Maat","7","64.76%"
"Lawrence 36","US House 1","Paul Buskirk","564","64.76%"
"Lawrence 36","US House 1","Tracey Mann","201","64.76%"
"Lawrence 36","State Sen 2","Marci Francisco","560","64.76%"
"Lawrence 36","State Sen 2","David G. Miller","202","64.76%"
"Lawrence 36","State Rep 10","Suzanne Wikle","606","64.76%"
"Lawrence 36","SBOE Dist 6","Beryl Ann New","548","64.76%"
"Lawrence 36","SBOE Dist 6","Bruce Schultz","202","64.76%"
"Lawrence 36","District Attorney","Dakota Loomis","531","64.76%"
"Lawrence 36","District Attorney","Mike Warner","217","64.76%"
"Lawrence 36","County Commision Dist 4","Gene Dorsey","474","64.76%"
"Lawrence 36","County Commision Dist 4","Timothy Bruce","185","64.76%"
"Lawrence 36","County Commision Dist 4","Steven Jacob","86","64.76%"
