Offical Election Results
Douglas County
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Lawrence 26 H10 (26B.1)","District Attorney","Suzanne Valdez","15","20.77%"
"Lawrence 26 H10 (26B.1)","District Attorney","Mike Warner","8","20.77%"
"Lawrence 26 H10 (26B.1)","County Commision Dist 4","Gene Dorsey","75","20.77%"
"Lawrence 26 H10 (26B.1)","County Commision Dist 4","Mike Kelso","47","20.77%"
"Lawrence 26 H10 (26B.1)","County Commision Dist 4","Timothy Bruce","9","20.77%"
"Lawrence 26 H10 (26B.1)","Co Clerk","Jamie Shew","117","20.77%"
"Lawrence 26 H10 (26B.1)","CO Treas","Adam T. Rains","115","20.77%"
"Lawrence 26 H10 (26B.1)","CO Reg of Deeds","Kent Brown","116","20.77%"
"Lawrence 26 H10 (26B.1)","CO Sheriff","Jay Armbrister","106","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","Jerry Jost","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","Tim Keller","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","Ernest Anastasio III","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","Bruce Nightingale","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","Daniel Merwin","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","John White","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","Bartholomew Klick","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","Tony Backus","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","Mark Hummel","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeeman","Bruce Fey","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeewoman","Deborah Altus","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeewoman","Linda Wedge","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeewoman","Stephanie Harms","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeewoman","John White","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeewoman","Angela Slater","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeewoman","Leslie Milton","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeewoman","Melissa Parson","1","20.77%"
"Lawrence 26 H10 (26B.1)","Precinct 26 H10 Committeewoman","Aiden Logan","1","20.77%"
"Lawrence 26 H46 (26.1)","US House 1","Paul Buskirk","33","22.71%"
"Lawrence 26 H46 (26.1)","US House 1","Eric Bloom","5","22.71%"
"Lawrence 26 H46 (26.1)","US House 1","Tracey Mann","1","22.71%"
"Lawrence 26 H46 (26.1)","KS Sen 2","Marci Francisco","27","22.71%"
"Lawrence 26 H46 (26.1)","KS Sen 2","Christina Haswood","14","22.71%"
"Lawrence 26 H46 (26.1)","KS Sen 2","David G. Miller","2","22.71%"
"Lawrence 26 H46 (26.1)","State Rep 46","Brooklynne Mosley","22","22.71%"
"Lawrence 26 H46 (26.1)","State Rep 46","Brittany Kathleen Hall","11","22.71%"
"Lawrence 26 H46 (26.1)","State Rep 46","Logan Ginavan","3","22.71%"
"Lawrence 26 H46 (26.1)","SBOE Dist 6","Beryl Ann New","29","22.71%"
"Lawrence 26 H46 (26.1)","SBOE Dist 6","Bruce Schultz","2","22.71%"
"Lawrence 26 H46 (26.1)","District Attorney","Dakota Loomis","27","22.71%"
"Lawrence 26 H46 (26.1)","District Attorney","Tonda Hill","12","22.71%"
"Lawrence 26 H46 (26.1)","District Attorney","Suzanne Valdez","1","22.71%"
"Lawrence 26 H46 (26.1)","District Attorney","Mike Warner","2","22.71%"
"Lawrence 26 H46 (26.1)","County Commision Dist 4","Gene Dorsey","28","22.71%"
"Lawrence 26 H46 (26.1)","County Commision Dist 4","Mike Kelso","5","22.71%"
"Lawrence 26 H46 (26.1)","County Commision Dist 4","Timothy Bruce","2","22.71%"
"Lawrence 26 H46 (26.1)","Co Clerk","Jamie Shew","31","22.71%"
"Lawrence 26 H46 (26.1)","CO Treas","Adam T. Rains","29","22.71%"
"Lawrence 26 H46 (26.1)","CO Reg of Deeds","Kent Brown","28","22.71%"
"Lawrence 26 H46 (26.1)","CO Sheriff","Jay Armbrister","27","22.71%"
"Lawrence 26 H46 (26.1)","Pct 26 H46 Committeeman","Mike McCaffery","1","22.71%"
"Lawrence 27","US House 1","Paul Buskirk","118","18.43%"
"Lawrence 27","US House 1","Eric Bloom","12","18.43%"
"Lawrence 27","US House 1","Tracey Mann","7","18.43%"
"Lawrence 27","KS Sen 2","Marci Francisco","73","18.43%"
"Lawrence 27","KS Sen 2","Christina Haswood","70","18.43%"
"Lawrence 27","KS Sen 2","David G. Miller","13","18.43%"
"Lawrence 27","State Rep 10","Suzanne Wikle","128","18.43%"
"Lawrence 27","State Rep 10","Zachary Thomas Hawkins","10","18.43%"
"Lawrence 27","State Rep 10","Susan Pitts","0","18.43%"
"Lawrence 27","State Rep 10","Cynthia Beal","0","18.43%"
"Lawrence 27","SBOE Dist 6","Beryl Ann New","111","18.43%"
"Lawrence 27","SBOE Dist 6","Bruce Schultz","10","18.43%"
"Lawrence 27","District Attorney","Dakota Loomis","80","18.43%"
"Lawrence 27","District Attorney","Tonda Hill","49","18.43%"
"Lawrence 27","District Attorney","Suzanne Valdez","15","18.43%"
"Lawrence 27","District Attorney","Mike Warner","12","18.43%"
"Lawrence 27","County Commision Dist 4","Gene Dorsey","99","18.43%"
"Lawrence 27","County Commision Dist 4","Mike Kelso","30","18.43%"
"Lawrence 27","County Commision Dist 4","Timothy Bruce","11","18.43%"
"Lawrence 27","Co Clerk","Jamie Shew","122","18.43%"
"Lawrence 27","CO Treas","Adam T. Rains","119","18.43%"
"Lawrence 27","CO Reg of Deeds","Kent Brown","115","18.43%"
"Lawrence 27","CO Sheriff","Jay Armbrister","117","18.43%"
"Lawrence 27","Precinct 27 Committeeman","Gene Dorsey","111","18.43%"
"Lawrence 27","Precinct 27 Committeeman","Gene Dorsey","2","18.43%"
"Lawrence 27","Precinct 27 Committeeman","Beawley Teckleson","1","18.43%"
"Lawrence 27","Precinct 27 Committeewoman","Whitney Leigh Bell","1","18.43%"
"Lawrence 27","Precinct 27 Committeewoman","Heidi Webb","1","18.43%"
"Lawrence 27","Precinct 27 Committeewoman","Elizabeth Keever","1","18.43%"
"Lawrence 27","Precinct 27 Committeewoman","Cindy Oliver","1","18.43%"
"Lawrence 27","Precinct 27 Committeewoman","Laura Zimney","1","18.43%"
"Lawrence 27","Precinct 27 Committeewoman","Sydney Reed-Schall","1","18.43%"
"Lawrence 27","Precinct 27 Committeewoman","Melody Brannon","1","18.43%"
"Lawrence 27","Precinct 27 Committeewoman","Jeam M Pfeifer","1","18.43%"
"Lawrence 28 (28B.1)","US House 1","Paul Buskirk","134","21.88%"
"Lawrence 28 (28B.1)","US House 1","Tracey Mann","13","21.88%"
"Lawrence 28 (28B.1)","US House 1","Eric Bloom","6","21.88%"
"Lawrence 28 (28B.1)","KS Sen 2","Marci Francisco","89","21.88%"
"Lawrence 28 (28B.1)","KS Sen 2","Christina Haswood","70","21.88%"
"Lawrence 28 (28B.1)","KS Sen 2","David G. Miller","19","21.88%"
"Lawrence 28 (28B.1)","State Rep 10","Suzanne Wikle","146","21.88%"
"Lawrence 28 (28B.1)","State Rep 10","Zachary Thomas Hawkins","7","21.88%"
"Lawrence 28 (28B.1)","State Rep 10","Susan Pitts","0","21.88%"
"Lawrence 28 (28B.1)","State Rep 10","Cynthia Beal","0","21.88%"
"Lawrence 28 (28B.1)","SBOE Dist 6","Beryl Ann New","122","21.88%"
"Lawrence 28 (28B.1)","SBOE Dist 6","Bruce Schultz","16","21.88%"
"Lawrence 28 (28B.1)","District Attorney","Dakota Loomis","97","21.88%"
"Lawrence 28 (28B.1)","District Attorney","Tonda Hill","56","21.88%"
"Lawrence 28 (28B.1)","District Attorney","Suzanne Valdez","5","21.88%"
"Lawrence 28 (28B.1)","District Attorney","Mike Warner","18","21.88%"
"Lawrence 28 (28B.1)","County Commision Dist 4","Gene Dorsey","94","21.88%"
"Lawrence 28 (28B.1)","County Commision Dist 4","Mike Kelso","41","21.88%"
"Lawrence 28 (28B.1)","County Commision Dist 4","Timothy Bruce","17","21.88%"
"Lawrence 28 (28B.1)","Co Clerk","Jamie Shew","134","21.88%"
"Lawrence 28 (28B.1)","CO Treas","Adam T. Rains","129","21.88%"
"Lawrence 28 (28B.1)","CO Reg of Deeds","Kent Brown","125","21.88%"
"Lawrence 28 (28B.1)","CO Sheriff","Jay Armbrister","119","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeeman","Samuel B. Carter","2","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeeman","Braden Young","1","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeeman","Stuart Boley","1","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeeman","James W. Woods","1","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeeman","Ray Pence (Mizumura)","1","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeewoman","Hilary Carter","3","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeewoman","Kellie Pratt","2","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeewoman","C. Grace MacMillan","1","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeewoman","Spencer Goertz-Giffen","1","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeewoman","Lisa Boley","1","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeewoman","Deborah Newbie","1","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeewoman","Ray Pence (Mizumura)","0","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeewoman","Samuel B. Carter","0","21.88%"
"Lawrence 28 (28B.1)","Precinct 28 Committeewoman","Richard Todd","0","21.88%"
"Lawrence 29","US House 1","Paul Buskirk","126","19.16%"
"Lawrence 29","US House 1","Tracey Mann","14","19.16%"
"Lawrence 29","US House 1","Eric Bloom","12","19.16%"
"Lawrence 29","KS Sen 2","Marci Francisco","80","19.16%"
"Lawrence 29","KS Sen 2","Christina Haswood","59","19.16%"
"Lawrence 29","KS Sen 2","David G. Miller","27","19.16%"
"Lawrence 29","State Rep 10","Suzanne Wikle","127","19.16%"
"Lawrence 29","State Rep 10","Zachary Thomas Hawkins","7","19.16%"
"Lawrence 29","State Rep 10","Susan Pitts","0","19.16%"
"Lawrence 29","State Rep 10","Cynthia Beal","0","19.16%"
"Lawrence 29","SBOE Dist 6","Beryl Ann New","117","19.16%"
"Lawrence 29","SBOE Dist 6","Bruce Schultz","23","19.16%"
"Lawrence 29","District Attorney","Dakota Loomis","83","19.16%"
"Lawrence 29","District Attorney","Tonda Hill","44","19.16%"
"Lawrence 29","District Attorney","Suzanne Valdez","12","19.16%"
"Lawrence 29","District Attorney","Mike Warner","24","19.16%"
"Lawrence 29","County Commission 5th Dist","Erica Anderson","65","19.16%"
"Lawrence 29","County Commission 5th Dist","Nicholas Matthews","65","19.16%"
"Lawrence 29","County Commission 5th Dist","Rich Lorenzo","24","19.16%"
"Lawrence 29","Co Clerk","Jamie Shew","123","19.16%"
"Lawrence 29","CO Treas","Adam T. Rains","121","19.16%"
"Lawrence 29","CO Reg of Deeds","Kent Brown","119","19.16%"
"Lawrence 29","CO Sheriff","Jay Armbrister","117","19.16%"
"Lawrence 29","Precinct 29 Committeeman","Thomas Barker","57","19.16%"
"Lawrence 29","Precinct 29 Committeeman","Bill Tuttle","55","19.16%"
"Lawrence 29","Precinct 29 Committeeman","Wade Bailey","1","19.16%"
"Lawrence 29","Precinct 29 Committeeman","Margaret Unruh","1","19.16%"
"Lawrence 29","Precinct 29 Committeeman","John Landon","1","19.16%"
"Lawrence 29","Precinct 29 Committeewoman","Kathryn Nemeth Tuttle","113","19.16%"
"Lawrence 3","US House 1","Paul Buskirk","161","21.17%"
"Lawrence 3","US House 1","Eric Bloom","16","21.17%"
"Lawrence 3","US House 1","Tracey Mann","10","21.17%"
"Lawrence 3","KS Sen 2","Marci Francisco","113","21.17%"
"Lawrence 3","KS Sen 2","Christina Haswood","77","21.17%"
"Lawrence 3","KS Sen 2","David G. Miller","19","21.17%"
"Lawrence 3","State Rep 46","Brooklynne Mosley","128","21.17%"
"Lawrence 3","State Rep 46","Brittany Kathleen Hall","32","21.17%"
"Lawrence 3","State Rep 46","Logan Ginavan","12","21.17%"
"Lawrence 3","SBOE Dist 6","Beryl Ann New","137","21.17%"
"Lawrence 3","SBOE Dist 6","Bruce Schultz","16","21.17%"
"Lawrence 3","District Attorney","Dakota Loomis","123","21.17%"
"Lawrence 3","District Attorney","Tonda Hill","61","21.17%"
"Lawrence 3","District Attorney","Suzanne Valdez","6","21.17%"
"Lawrence 3","District Attorney","Mike Warner","21","21.17%"
"Lawrence 3","County Commissioner 2nd","Shannon Reid","111","21.17%"
"Lawrence 3","County Commissioner 2nd","Lisa Larsen","76","21.17%"
"Lawrence 3","Co Clerk","Jamie Shew","156","21.17%"
"Lawrence 3","CO Treas","Adam T. Rains","149","21.17%"
"Lawrence 3","CO Reg of Deeds","Kent Brown","150","21.17%"
"Lawrence 3","CO Sheriff","Jay Armbrister","139","21.17%"
"Lawrence 3","Pct 3 Committeeman","Meg Heriford","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Kent Williams","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Alicia Conway","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Jay Warring","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Bart Marley","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Ron Barrett","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Susan Eakins","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Matt Miner","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Tom MacDonald","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Shawn Farmer","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","William I. Katz","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Harvey Barrett","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Dennis Brown","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Dean Palos","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","Corey Behrens","1","21.17%"
"Lawrence 3","Pct 3 Committeeman","James DePriest","1","21.17%"
"Lawrence 3","Precinct 3 Committeewoman","Karin Barrett","134","21.17%"
"Lawrence 3","Precinct 3 Committeewoman","Medina Salaty","1","21.17%"
"Lawrence 3","Precinct 3 Committeewoman","Traci DePriest","1","21.17%"
"Lawrence 30","US House 1","Paul Buskirk","49","7.94%"
"Lawrence 30","US House 1","Eric Bloom","5","7.94%"
"Lawrence 30","US House 1","Tracey Mann","2","7.94%"
"Lawrence 30","KS Sen 2","Christina Haswood","36","7.94%"
"Lawrence 30","KS Sen 2","Marci Francisco","20","7.94%"
"Lawrence 30","KS Sen 2","David G. Miller","5","7.94%"
"Lawrence 30","State Rep 10","Suzanne Wikle","45","7.94%"
"Lawrence 30","State Rep 10","Zachary Thomas Hawkins","10","7.94%"
"Lawrence 30","State Rep 10","Susan Pitts","0","7.94%"
"Lawrence 30","State Rep 10","Cynthia Beal","0","7.94%"
"Lawrence 30","SBOE Dist 6","Beryl Ann New","46","7.94%"
"Lawrence 30","SBOE Dist 6","Bruce Schultz","3","7.94%"
"Lawrence 30","District Attorney","Dakota Loomis","23","7.94%"
"Lawrence 30","District Attorney","Tonda Hill","15","7.94%"
"Lawrence 30","District Attorney","Suzanne Valdez","15","7.94%"
"Lawrence 30","District Attorney","Mike Warner","4","7.94%"
"Lawrence 30","County Commission 5th Dist","Erica Anderson","27","7.94%"
"Lawrence 30","County Commission 5th Dist","Nicholas Matthews","26","7.94%"
"Lawrence 30","County Commission 5th Dist","Rich Lorenzo","4","7.94%"
"Lawrence 30","Co Clerk","Jamie Shew","47","7.94%"
"Lawrence 30","CO Treas","Adam T. Rains","46","7.94%"
"Lawrence 30","CO Reg of Deeds","Kent Brown","47","7.94%"
"Lawrence 30","CO Sheriff","Jay Armbrister","41","7.94%"
"Lawrence 30","Precinct 30 Committeeman","Demetrius Kemp","1","7.94%"
"Lawrence 30","Precinct 30 Committeeman","Zachary Thomas Hawkins","1","7.94%"
"Lawrence 30","Precinct 30 Committeeman","Jerry O Hainline","1","7.94%"
"Lawrence 30","Precinct 30 Committeeman","Megan Riley Poindexter","1","7.94%"
"Lawrence 30","Precinct 30 Committeeman","Matt Imrie","1","7.94%"
"Lawrence 30","Precinct 30 Committeeman","Jon Carlson","1","7.94%"
"Lawrence 30","Precinct 30 Committeewoman","Christina Haswood","1","7.94%"
"Lawrence 30","Precinct 30 Committeewoman","Beryl Ann New","1","7.94%"
"Lawrence 30","Precinct 30 Committeewoman","Hannah Imrie","1","7.94%"
"Lawrence 30","Precinct 30 Committeewoman","Ellie Wooten","1","7.94%"
"Lawrence 31","US House 1","Paul Buskirk","150","20.87%"
"Lawrence 31","US House 1","Tracey Mann","25","20.87%"
"Lawrence 31","US House 1","Eric Bloom","24","20.87%"
"Lawrence 31","KS Sen 2","Christina Haswood","104","20.87%"
"Lawrence 31","KS Sen 2","Marci Francisco","75","20.87%"
"Lawrence 31","KS Sen 2","David G. Miller","25","20.87%"
"Lawrence 31","State Rep 10","Suzanne Wikle","144","20.87%"
"Lawrence 31","State Rep 10","Zachary Thomas Hawkins","25","20.87%"
"Lawrence 31","State Rep 10","Susan Pitts","0","20.87%"
"Lawrence 31","State Rep 10","Cynthia Beal","0","20.87%"
"Lawrence 31","SBOE Dist 6","Beryl Ann New","138","20.87%"
"Lawrence 31","SBOE Dist 6","Bruce Schultz","28","20.87%"
"Lawrence 31","District Attorney","Dakota Loomis","99","20.87%"
"Lawrence 31","District Attorney","Tonda Hill","59","20.87%"
"Lawrence 31","District Attorney","Suzanne Valdez","21","20.87%"
"Lawrence 31","District Attorney","Mike Warner","26","20.87%"
"Lawrence 31","County Commission 5th Dist","Nicholas Matthews","88","20.87%"
"Lawrence 31","County Commission 5th Dist","Erica Anderson","78","20.87%"
"Lawrence 31","County Commission 5th Dist","Rich Lorenzo","27","20.87%"
"Lawrence 31","Co Clerk","Jamie Shew","152","20.87%"
"Lawrence 31","CO Treas","Adam T. Rains","144","20.87%"
"Lawrence 31","CO Reg of Deeds","Kent Brown","142","20.87%"
"Lawrence 31","CO Sheriff","Jay Armbrister","137","20.87%"
"Lawrence 31","Precinct 31 Committeeman","Alex Landazuri","134","20.87%"
"Lawrence 31","Precinct 31 Committeeman","Kelley Spurgeon","10","20.87%"
"Lawrence 31","Precinct 31 Committeeman","Derk Landes","1","20.87%"
"Lawrence 31","Precinct 31 Committeeman","Kevin R Brewer","2","20.87%"
"Lawrence 31","Precinct 31 Committeewoman","Christina Hauck","1","20.87%"
"Lawrence 31","Precinct 31 Committeewoman","Melissa McCallay","1","20.87%"
"Lawrence 31","Precinct 31 Committeewoman","Barbara Yowell","1","20.87%"
"Lawrence 31","Precinct 31 Committeewoman","Dana Landes","1","20.87%"
"Lawrence 31","Precinct 31 Committeewoman","Heidi E Brewer","2","20.87%"
"Lawrence 32","US House 1","Paul Buskirk","91","10.40%"
"Lawrence 32","US House 1","Eric Bloom","11","10.40%"
"Lawrence 32","US House 1","Tracey Mann","6","10.40%"
"Lawrence 32","KS Sen 2","Christina Haswood","54","10.40%"
"Lawrence 32","KS Sen 2","Marci Francisco","45","10.40%"
"Lawrence 32","KS Sen 2","David G. Miller","16","10.40%"
"Lawrence 32","State Rep 10","Suzanne Wikle","80","10.40%"
"Lawrence 32","State Rep 10","Zachary Thomas Hawkins","14","10.40%"
"Lawrence 32","State Rep 10","Susan Pitts","0","10.40%"
"Lawrence 32","State Rep 10","Cynthia Beal","0","10.40%"
"Lawrence 32","SBOE Dist 6","Beryl Ann New","83","10.40%"
"Lawrence 32","SBOE Dist 6","Bruce Schultz","14","10.40%"
"Lawrence 32","District Attorney","Dakota Loomis","60","10.40%"
"Lawrence 32","District Attorney","Tonda Hill","25","10.40%"
"Lawrence 32","District Attorney","Suzanne Valdez","15","10.40%"
"Lawrence 32","District Attorney","Mike Warner","15","10.40%"
"Lawrence 32","County Commission 5th Dist","Nicholas Matthews","46","10.40%"
"Lawrence 32","County Commission 5th Dist","Erica Anderson","44","10.40%"
"Lawrence 32","County Commission 5th Dist","Rich Lorenzo","15","10.40%"
"Lawrence 32","Co Clerk","Jamie Shew","89","10.40%"
"Lawrence 32","CO Treas","Adam T. Rains","86","10.40%"
"Lawrence 32","CO Reg of Deeds","Kent Brown","88","10.40%"
"Lawrence 32","CO Sheriff","Jay Armbrister","87","10.40%"
"Lawrence 32","Precinct 32 Committeeman","Sam Rabiola","1","10.40%"
"Lawrence 32","Precinct 32 Committeeman","Rex Gardner","1","10.40%"
"Lawrence 32","Precinct 32 Committeeman","Tai Vokins","1","10.40%"
"Lawrence 32","Precinct 32 Committeewoman","Eve Schifman","1","10.40%"
"Lawrence 32","Precinct 32 Committeewoman","Lori Kay Rabiola","1","10.40%"
"Lawrence 33","US House 1","Paul Buskirk","204","34.41%"
"Lawrence 33","US House 1","Eric Bloom","13","34.41%"
"Lawrence 33","US House 1","Tracey Mann","7","34.41%"
"Lawrence 33","KS Sen 2","Marci Francisco","154","34.41%"
"Lawrence 33","KS Sen 2","Christina Haswood","101","34.41%"
"Lawrence 33","KS Sen 2","David G. Miller","13","34.41%"
"Lawrence 33","State Rep 10","Suzanne Wikle","240","34.41%"
"Lawrence 33","State Rep 10","Zachary Thomas Hawkins","11","34.41%"
"Lawrence 33","State Rep 10","Susan Pitts","0","34.41%"
"Lawrence 33","State Rep 10","Cynthia Beal","0","34.41%"
"Lawrence 33","SBOE Dist 6","Beryl Ann New","188","34.41%"
"Lawrence 33","SBOE Dist 6","Bruce Schultz","10","34.41%"
"Lawrence 33","District Attorney","Dakota Loomis","151","34.41%"
"Lawrence 33","District Attorney","Tonda Hill","99","34.41%"
"Lawrence 33","District Attorney","Suzanne Valdez","11","34.41%"
"Lawrence 33","District Attorney","Mike Warner","10","34.41%"
"Lawrence 33","County Commision Dist 4","Gene Dorsey","165","34.41%"
"Lawrence 33","County Commision Dist 4","Mike Kelso","63","34.41%"
"Lawrence 33","County Commision Dist 4","Timothy Bruce","12","34.41%"
"Lawrence 33","Co Clerk","Jamie Shew","219","34.41%"
"Lawrence 33","CO Treas","Adam T. Rains","200","34.41%"
"Lawrence 33","CO Reg of Deeds","Kent Brown","196","34.41%"
"Lawrence 33","CO Sheriff","Jay Armbrister","203","34.41%"
"Lawrence 33","Precinct 33 Committeeman","Ian Crossfield","192","34.41%"
"Lawrence 33","Precinct 33 Committeeman","John Brinton","1","34.41%"
"Lawrence 33","Precinct 33 Committeeman","Lisa Harris-Frydman","1","34.41%"
"Lawrence 33","Precinct 33 Committeeman","Francis Gable","1","34.41%"
"Lawrence 33","Precinct 33 Committeeman","David Hull","1","34.41%"
"Lawrence 33","Precinct 33 Committeeman","Pat Kaehed","1","34.41%"
"Lawrence 33","Precinct 33 Committeeman","Pat Watkins","1","34.41%"
"Lawrence 33","Precinct 33 Committeeman","Doug Robinson","11","34.41%"
"Lawrence 33","Precinct 33 Committeewoman","Jenny Muller","203","34.41%"
"Lawrence 33","Precinct 33 Committeewoman","Ashley Tippin","1","34.41%"
"Lawrence 33","Precinct 33 Committeewoman","Anne Tangaman","1","34.41%"
"Lawrence 33","Precinct 33 Committeewoman","Lisa Harris-Frydman","1","34.41%"
"Lawrence 33","Precinct 33 Committeewoman","Glenda Robinson","1","34.41%"
"Lawrence 34","US House 1","Paul Buskirk","137","27.63%"
"Lawrence 34","US House 1","Tracey Mann","11","27.63%"
"Lawrence 34","US House 1","Eric Bloom","7","27.63%"
"Lawrence 34","KS Sen 2","Christina Haswood","90","27.63%"
"Lawrence 34","KS Sen 2","Marci Francisco","81","27.63%"
"Lawrence 34","KS Sen 2","David G. Miller","16","27.63%"
"Lawrence 34","State Rep 10","Suzanne Wikle","151","27.63%"
"Lawrence 34","State Rep 10","Zachary Thomas Hawkins","10","27.63%"
"Lawrence 34","State Rep 10","Susan Pitts","0","27.63%"
"Lawrence 34","State Rep 10","Cynthia Beal","0","27.63%"
"Lawrence 34","SBOE Dist 6","Beryl Ann New","119","27.63%"
"Lawrence 34","SBOE Dist 6","Bruce Schultz","15","27.63%"
"Lawrence 34","District Attorney","Dakota Loomis","113","27.63%"
"Lawrence 34","District Attorney","Tonda Hill","49","27.63%"
"Lawrence 34","District Attorney","Suzanne Valdez","9","27.63%"
"Lawrence 34","District Attorney","Mike Warner","14","27.63%"
"Lawrence 34","County Commision Dist 4","Gene Dorsey","105","27.63%"
"Lawrence 34","County Commision Dist 4","Mike Kelso","53","27.63%"
"Lawrence 34","County Commision Dist 4","Timothy Bruce","15","27.63%"
"Lawrence 34","Co Clerk","Jamie Shew","142","27.63%"
"Lawrence 34","CO Treas","Adam T. Rains","133","27.63%"
"Lawrence 34","CO Reg of Deeds","Kent Brown","136","27.63%"
"Lawrence 34","CO Sheriff","Jay Armbrister","135","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Matthew Reed","120","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Kevin W. Hopkins","1","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Brent Piepergerdes","1","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Jonathan Herrera","1","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Cynthia Ebans","0","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Izzy Tait","0","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Judy Irley","0","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Jacqulene Nance-Mengler","0","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Lisa Simpson","0","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Kristin Krug","0","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Anna Neill","0","27.63%"
"Lawrence 34","Precinct 34 Committeeman","Bill Keel","15","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Cynthia Ebans","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Issy Tait","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Judy Irley","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Jacqlene Nance-Mengler","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Lisa Simpson","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Kristin Krug","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Anna Neill","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Julie Nelson","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Sally A. Howard","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Marcia Schulmeister","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Elli Daniels","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Kelly Rettig","1","27.63%"
"Lawrence 34","Precinct 34 Committeewoman","Nancy Keel","16","27.63%"
"Lawrence 35 H10 (35.1,35.2)","US House 1","Paul Buskirk","78","15.38%"
"Lawrence 35 H10 (35.1,35.2)","US House 1","Tracey Mann","6","15.38%"
"Lawrence 35 H10 (35.1,35.2)","US House 1","Eric Bloom","3","15.38%"
